code,company,actual,minimum,maximum,min,max,suggest
504973,CHOLAMANDALAM FINANCIAL HOLDINGS LTD,0.0034408693567888,0.0034408693567888,0.0049231258227308,0.0,0.0014822564659419998,buy
533758,APL APOLLO TUBES LTD,0.0026298937100234,0.0026298937100234,0.0032408210095647,0.0,0.0006109272995413,buy
530517,RELAXO FOOTWEARS LTD,0.002466173892492,0.002466173892492,0.00253874193799,0.0,7.256804549800018e-05,buy
500295,VEDANTA LTD,0.002373335473413,0.002373335473413,0.0045322581729171,0.0,0.0021589226995041,buy
532343,TVS MOTOR CO LTD,0.0014994584617237,0.0014994584617237,0.0022599881360707,0.0,0.0007605296743469999,buy
532942,KNR CONSTRUCTIONS LTD,0.0007552115609887,0.0007552115609887,0.0009020220494812,0.0,0.00014681048849249996,buy
540064,FUTURE RETAIL LTD,0.0003064674156671,0.0003064674156671,0.000413715670029,0.0,0.00010724825436189998,buy
532156,VAIBHAV GLOBAL LTD,0.0030582458191642,0.0030582458191642,0.0135505857845061,0.0,0.0104923399653419,buy
532424,GODREJ CONSUMER PRODUCTS LTD,0.0102966153045103,0.0102966153045103,0.0120593546915364,0.0,0.0017627393870261014,buy
539957,MAHANAGAR GAS LTD,0.0111854370918444,0.0111854370918444,0.0133184709438756,0.0,0.0021330338520312003,buy
500875,ITC LTD,0.0118697499055863,0.0118697499055863,0.0129775377557113,0.0,0.0011077878501250006,buy
543187,ABB POWER PRODUCTS AND SYSTEMS INDIA LTD,0.0289062432527036,0.0289062432527036,0.0399485950912142,0.0,0.0110423518385106,buy
532210,CITY UNION BANK LTD,0.0275894479691108,0.0275894479691108,0.0361157035100261,0.0,0.008526255540915295,buy
532892,MOTILAL OSWAL FINANCIAL SERVICES LTD,0.026944917607784,0.026944917607784,0.0523402652039262,0.0,0.0253953475961422,buy
500038,BALRAMPUR CHINI MILLS LTD,0.0262030437080636,0.0262030437080636,0.0363263333438688,0.0,0.010123289635805197,buy
532777,INFO EDGE INDIA LTD,0.0254225321650517,0.0254225321650517,0.0348052568396216,0.0,0.009382724674569902,buy
500840,EIH LTD,0.0251180047201888,0.0251180047201888,0.0308533411804904,0.0,0.0057353364603015995,buy
500870,CASTROL INDIA LTD,0.0241798174344311,0.0241798174344311,0.0318121898989898,0.0,0.0076323724645586954,buy
522113,TIMKEN INDIA LTD,0.0203950540477486,0.0203950540477486,0.0242784303815578,0.0,0.0038833763338092,buy
500403,SUNDRAM FASTENERS LTD,0.0195639942328076,0.0195639942328076,0.0226262457482364,0.0,0.003062251515428799,buy
512529,SEQUENT SCIENTIFIC LTD,0.0170548106327925,0.0170548106327925,0.024273544598213,0.0,0.007218733965420502,buy
503310,SWAN ENERGY LTD,0.0150115180199706,0.0150115180199706,0.0212557656069881,0.0,0.006244247587017502,buy
542830,INDIAN RAILWAY CATERING  TOURISM CORPN LTD,0.0147609331373892,0.0147609331373892,0.0180292541161351,0.0,0.0032683209787459,buy
500085,CHAMBAL FERTILISERS  CHEMICALS LTD,0.014437412516852,0.014437412516852,0.0176162548719572,0.0,0.003178842355105198,buy
500163,GODFREY PHILLIPS INDIA LTD,0.0140324823747199,0.0140324823747199,0.0169544912625724,0.0,0.0029220088878525,buy
524816,NATCO PHARMA LTD,0.0136233744738052,0.0136233744738052,0.0226744380033687,0.0,0.009051063529563499,buy
532134,BANK OF BARODA,0.0324704109336064,0.0324704109336064,0.0431902293748115,0.0,0.0107198184412051,buy
541143,BHARAT DYNAMICS LTD,0.125754729943646,0.125754729943646,0.1693184325854358,0.0,0.0435637026417898,buy
507815,GILLETTE INDIA LTD,0.0324904376377548,0.0324904376377548,0.0350828753357875,0.0,0.002592437698032704,buy
539268,SYNGENE INTERNATIONAL LTD,0.1960216052347859,0.1960216052347859,0.2069697398362035,0.0,0.010948134601417608,buy
532540,TATA CONSULTANCY SERVICES LTD,0.1379378706814317,0.1379378706814317,0.2176012048530874,0.0,0.07966333417165569,buy
532144,WELSPUN CORP LTD,0.1486209748695745,0.1486209748695745,0.178705098239475,0.0,0.03008412336990049,buy
513377,MMTC LTD,0.1798933702966968,0.1798933702966968,0.2031381507781185,0.0,0.0232447804814217,buy
506590,PHILLIPS CARBON BLACK LTD,0.1422997219360496,0.1422997219360496,0.2673058389077341,0.0,0.12500611697168448,buy
543064,SUVEN PHARMACEUTICAL LTD,0.1334556820149814,0.1334556820149814,0.1632284498544444,0.0,0.029772767839463005,buy
500003,AEGIS LOGISTICS LTD,0.2272411308536148,0.2272411308536148,0.6875602458189332,0.0,0.46031911496531835,buy
541450,ADANI GREEN ENERGY LTD,0.1403030485721749,0.1403030485721749,0.8765956428991724,0.0,0.7362925943269975,buy
500228,JSW STEEL LTD,0.1452915812782975,0.1452915812782975,0.1750729134062273,0.0,0.0297813321279298,buy
532772,DCB BANK LTD,0.001159933867227,0.0011514382321768,0.0014215965155108,8.4956350502e-06,0.0002616626482838001,buy
532921,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD,0.0045338267919408,0.0045214497451205,0.0051582959252167,1.2377046820299421e-05,0.0006244691332759006,buy
500020,BOMBAY DYEING  MFG CO LTD,0.0061698111524994,0.0061107340868305,0.0067344730261303,5.9077065668900267e-05,0.0005646618736308995,buy
500387,SHREE CEMENT LTD,0.0058819992167116,0.0058087114929924,0.0068825902056188,7.328772371920002e-05,0.0010005909889072,buy
500825,BRITANNIA INDUSTRIES LTD,0.005516215239998,0.0053942096869423,0.0068119352593073,0.00012200555305569988,0.0012957200193093,buy
500425,AMBUJA CEMENTS LTD,-0.0011463005536756,-0.0012958685020715,-0.0011463005536756,0.00014956794839589998,0.0,
500084,CESC LTD,0.0105302301697381,0.0103497606283093,0.0123819137927636,0.00018046954142880017,0.001851683623025499,buy
532514,INDRAPRASTHA GAS LTD,0.0132460268766004,0.0130313875626545,0.0157064163089891,0.00021463931394589963,0.0024603894323887,buy
523319,BALMER LAWRIE  CO LTD,0.0144398590026845,0.0142164883315843,0.0178533295492157,0.00022337067110020023,0.003413470546531199,buy
532749,ALLCARGO LOGISTICS LTD,-0.0019278943148091,-0.002182093198626,-0.0019278943148091,0.00025419888381690006,0.0,
531162,EMAMI LTD,0.0456479316321602,0.0453535292940071,0.0477671405936351,0.0002944023381531019,0.002119208961474897,buy
500238,WHIRLPOOL OF INDIA LTD,0.0168555952703416,0.0165569576576656,0.0185277912962139,0.0002986376126760011,0.0016721960258722982,buy
500144,FINOLEX CABLES LTD,0.0227905704516333,0.0224767326834865,0.0285184820501381,0.0003138377681468005,0.0057279115985048,buy
500188,HINDUSTAN ZINC LTD,0.0123120066527026,0.0119845967178476,0.0150702916178608,0.00032740993485500143,0.0027582849651581996,buy
524208,AARTI INDUSTRIES LTD,0.0041896182031816,0.0038443830580811,0.0053806264070091,0.0003452351451004999,0.0011910082038275004,buy
500124,DR REDDYS LABORATORIES LTD,0.0174860935176959,0.0171086808741251,0.020739240375514,0.0003774126435708014,0.0032531468578180997,buy
500164,GODREJ INDUSTRIES LTD,0.0182697086250021,0.0178776681167682,0.0210380806239896,0.00039204050823390263,0.002768371998987499,buy
532898,POWER GRID CORPORATION OF INDIA LTD,0.0571791483323734,0.0567578156186485,0.0612288002308702,0.00042133271372490205,0.004049651898496799,buy
533655,TRIVENI TURBINE LTD,0.0117343758766321,0.011310389898689,0.0152114965173281,0.00042398597794309975,0.003477120640696,buy
508869,APOLLO HOSPITALS ENTERPRISE LTD,0.0090275743464639,0.0085966611303349,0.0103189804196178,0.0004309132161289999,0.0012914060731539015,buy
500770,TATA CHEMICALS LTD,0.0278425648055036,0.0273114357407054,0.0324352311991597,0.0005311290647982032,0.004592666393656096,buy
532461,PUNJAB NATIONAL BANK,0.0016693788869212,0.0011327779278643,0.0026630454665377,0.0005366009590569,0.0009936665796165002,
531642,MARICO LTD,0.0231521831354642,0.0226117278166753,0.0260636964781007,0.0005404553187889002,0.0029115133426365,buy
530549,SHILPA MEDICARE LTD,0.0121534383262981,0.0114725248379896,0.0149413728821111,0.0006809134883085013,0.0027879345558130004,buy
500180,HDFC BANK LTD,0.0513271503363226,0.0505760318412934,0.0575800419237459,0.0007511184950291933,0.006252891587423301,buy
509480,BERGER PAINTS INDIA LTD,-0.016355179057001,-0.0171518055563131,-0.0161529506023815,0.0007966264993121003,0.00020222845461949704,
533573,ALEMBIC PHARMACEUTICALS LTD,0.0241458616584751,0.0233207382827592,0.0276717973801239,0.0008251233757158999,0.0035259357216488006,buy
500233,KAJARIA CERAMICS LTD,0.0984341556981294,0.0976086075739227,0.1159052191300912,0.0008255481242066959,0.01747106343196181,buy
502355,BALKRISHNA INDUSTRIES LTD,-0.0028081458719213,-0.0036458147333096,-0.0027029840804868,0.0008376688613882998,0.00010516179143450028,
533274,PRESTIGE ESTATES PROJECTS LTD,-0.0029586081306451,-0.0038321829061623,-0.0029586081306451,0.0008735747755172002,0.0,
532538,ULTRATECH CEMENT LTD,0.0394094906763566,0.0385347334534461,0.0452799253476373,0.0008747572229104994,0.0058704346712806985,buy
500040,CENTURY TEXTILES  INDS LTD,0.0509763181945537,0.0500297103522462,0.0614638740931878,0.0009466078423074967,0.0104875558986341,buy
532162,JK PAPER LTD,0.086603162621696,0.0856143037688244,0.1060385611822198,0.000988858852871602,0.0194353985605238,buy
500696,HINDUSTAN UNILEVER LTD,0.0657703226641942,0.0647659503131871,0.0737884372599136,0.0010043723510071018,0.008018114595719397,buy
530007,JK TYRE  INDUSTRIES LTD,0.0200228820652841,0.018795755563657,0.024934002992244,0.0012271265016270995,0.004911120926959899,buy
540203,SHEELA FOAM LTD,0.0521970317934115,0.0509575964912777,0.0601700197402575,0.0012394353021338012,0.007972987946845998,buy
532443,CERA SANITARYWARE LTD,-0.0056540469657531,-0.0068936969433801,-0.0054247216554197,0.001239649977627,0.0002293253103334003,
532955,REC LTD,-0.0051259563612918,-0.0064711653273935,-0.0051259563612918,0.0013452089661017,0.0,
513434,TATA METALIKS LTD,0.0839754634320903,0.0826251121828973,0.1147300599663256,0.0013503512491929992,0.030754596534235304,buy
512070,UPL LTD,0.2805166021699174,0.2791534438373155,0.3655387603916206,0.0013631583326019214,0.08502215822170317,buy
506655,SUDARSHAN CHEMICAL INDS LTD,0.0713164315288265,0.0697467536143055,0.0764455074495285,0.0015696779145209921,0.005129075920701998,buy
530965,INDIAN OIL CORPN LTD,0.0519854472869169,0.0503880041145117,0.0543071320918686,0.0015974431724051982,0.0023216848049517,buy
500027,ATUL LTD,0.0366730658130084,0.035037596154805,0.0424677363012968,0.001635469658203402,0.005794670488288398,buy
540768,MAHINDRA LOGISTICS LTD,0.0772974395158187,0.0756336398376819,0.0846279202380348,0.0016637996781368042,0.007330480722216093,buy
500253,LIC HOUSING FINANCE LTD,-0.0067380483490457,-0.0084132125188189,-0.0067380483490457,0.0016751641697732005,0.0,
500830,COLGATEPALMOLIVE INDIA LTD,-0.0094203048592809,-0.011115472874903,-0.0094203048592809,0.0016951680156220995,0.0,
500257,LUPIN LTD,0.0629177068753177,0.0611860391239981,0.069973835019325,0.001731667751319596,0.007056128144007301,buy
570001,TATA MOTORS DVR,0.0492789660468817,0.0475314924960174,0.0652913672806284,0.001747473550864298,0.016012401233746698,buy
539871,THYROCARE TECHNOLOGIES LTD,0.0237031966656694,0.0219541871914847,0.0251611704323643,0.0017490094741847012,0.0014579737666948998,buy
533229,BAJAJ CONSUMER CARE LTD,-0.0125627177709537,-0.014344436657507,-0.0125627177709537,0.001781718886553301,0.0,
500820,ASIAN PAINTS LTD,0.0313098498069745,0.0294921793245249,0.0350947828892729,0.0018176704824496015,0.0037849330822984015,buy
500493,BHARAT FORGE LTD,-0.0092409379391849,-0.0110958889592718,-0.0092409379391849,0.0018549510200869014,0.0,
500247,KOTAK MAHINDRA BANK LTD,0.0300763585596211,0.0281190203429583,0.0364665790638624,0.0019573382166628017,0.0063902205042413,buy
533206,SJVN LTD,0.0391334325097443,0.0370985223324644,0.0432363496315476,0.0020349101772799,0.004102917121803301,buy
532187,INDUSIND BANK LTD,0.2165225792548223,0.2144697494572496,0.3100618306475622,0.0020528297975727083,0.09353925139273991,buy
532880,OMAXE LTD,-0.0163551047047351,-0.0185102166025682,-0.0163551047047351,0.0021551118978331008,0.0,
505790,SCHAEFFLER INDIA LTD,0.0226544187009806,0.0203879659223022,0.0260874627935585,0.002266452778678398,0.0034330440925779,buy
505200,EICHER MOTORS LTD,0.1814519274551943,0.1790869521573663,0.2698093502249672,0.0023649752978280036,0.0883574227697729,buy
541195,MISHRA DHATU NIGAM LTD,0.0871522202287251,0.0847092765546034,0.0927355410898275,0.002442943674121692,0.0055833208611024004,buy
533278,COAL INDIA LTD,0.0497657792871108,0.0472405450146421,0.0579854171162555,0.0025252342724687016,0.0082196378291447,buy
540005,LARSEN  TOUBRO INFOTECH LTD,0.0266280067251484,0.0239651694456135,0.0352907940944873,0.0026628372795349,0.008662787369338901,buy
500249,KSB LTD,0.0246384920215718,0.0219516923735916,0.0288879854018963,0.002686799647980201,0.004249493380324498,buy
531500,RAJESH EXPORTS LTD,-0.0146973611568899,-0.0174585373549239,-0.0140856425882135,0.0027611761980339995,0.0006117185686764,
533286,MOIL LTD,0.1433268233197007,0.1403334280986999,0.1884371992066172,0.002993395221000811,0.04511037588691649,buy
532827,PAGE INDUSTRIES LTD,0.105306762253187,0.1022998218679393,0.1222433685445265,0.0030069403852476945,0.0169366062913395,buy
509243,TVS SRICHAKRA LTD,0.2029819537449226,0.1999422998964022,0.2947002942098014,0.003039653848520396,0.09171834046487878,buy
519091,TASTY BITE EATABLES LTD,0.0333193901822581,0.0302362435271974,0.0410055483913063,0.003083146655060702,0.007686158209048201,buy
532652,KARNATAKA BANK LTD,0.0337582178704499,0.0305951529129152,0.0421691457220524,0.003163064957534701,0.008410927851602502,buy
539597,JINDAL STAINLESS HISAR LTD,0.0207784393931157,0.0175981709706851,0.0371476585895358,0.0031802684224305974,0.016369219196420103,
500104,HINDUSTAN PETROLEUM CORPN LTD,0.0592473280809118,0.0560357846861714,0.0696325015359794,0.0032115433947403974,0.0103851734550676,buy
534816,INDUS TOWERS LTD,0.0149851421835827,0.011659673924318,0.0191456354126412,0.0033254682592647,0.004160493229058501,
532505,UCO BANK,-0.0181020952016698,-0.0215712858974354,-0.0177772679723541,0.0034691906957655984,0.0003248272293157016,
532720,MAHINDRA  MAHINDRA FINANCIAL SERVICES LTD,0.0499641300132781,0.0464838338318791,0.0581521996481549,0.0034802961813990008,0.008188069634876796,buy
500031,BAJAJ ELECTRICALS LTD,-0.0249390815579281,-0.0284974857426002,-0.0234753842424642,0.003558404184672098,0.0014636973154639014,
539118,VRL LOGISTICS LTD,-0.0271265123958265,-0.0307258605009253,-0.0271265123958265,0.0035993481050988,0.0,
500710,AKZO NOBEL INDIA LTD,-0.0249879835284441,-0.028659036334527,-0.0248464001247169,0.0036710528060828994,0.0001415834037271982,
512179,SUNTECK REALTY LTD,0.0651173527878973,0.0614137157590227,0.0759855358327859,0.0037036370288746068,0.010868183044888596,buy
517569,KEI INDUSTRIES LTD,-0.0059518262929248,-0.0097172035918364,-0.0059518262929248,0.0037653772989115998,0.0,
532500,MARUTI SUZUKI INDIA LTD,0.1163123699651862,0.112496727780198,0.1341919100337805,0.0038156421849881994,0.01787954006859431,buy
509930,SUPREME INDUSTRIES LTD,0.079720358870848,0.0758910842641333,0.0878977077719819,0.0038292746067147,0.008177348901133905,buy
539551,NARAYANA HRUDAYALAYA LTD,0.0133794374713832,0.0094469492613863,0.0161188756692925,0.003932488209996901,0.0027394381979093003,
542399,CHALET HOTEL LTD,-0.0112211050846233,-0.0151635421277688,-0.0112211050846233,0.003942437043145499,0.0,
526612,BLUE DART EXPRESS LTD,0.0200038346461662,0.0159660711659024,0.023788981232328,0.004037763480263797,0.0037851465861618028,
500355,RALLIS INDIA LTD,-0.0143121018258976,-0.0183720729614987,-0.01372956704545,0.0040599711356011006,0.0005825347804475998,
506285,BAYER CROPSCIENCE LTD,-0.0223914062176332,-0.0265733376402464,-0.0223914062176332,0.004181931422613201,0.0,
513375,CARBORUNDUM UNIVERSAL LTD,0.0558732463769652,0.0516509924337278,0.0647985028681997,0.004222253943237393,0.008925256491234504,buy
532515,TV TODAY NETWORK LTD,0.0481734898691261,0.0438720947487094,0.0555632618546443,0.004301395120416697,0.007389771985518205,buy
500002,ABB INDIA LTD,-0.0290965025833874,-0.0334942998310437,-0.0290965025833874,0.004397797247656297,0.0,
532612,INDOCO REMEDIES LTD,-0.017964605804119,-0.0224246376965673,-0.017964605804119,0.0044600318924483025,0.0,
531768,POLY MEDICURE LTD,0.0637493107185127,0.0592563842485978,0.1185492055256712,0.0044929264699149,0.05479989480715851,buy
532702,GUJARAT STATE PETRONET LTD,-0.0198644482800372,-0.0244252551347407,-0.0198644482800372,0.0045608068547034995,0.0,
500271,MAX FINANCIAL SERVICES LTD,-0.0265158041312198,-0.0311557525108278,-0.0265158041312198,0.004639948379607999,0.0,
500940,FINOLEX INDUSTRIES LTD,-0.0230225934576582,-0.0276808246611238,-0.0228766494311888,0.004658231203465601,0.0001459440264694016,
508486,HAWKINS COOKERS LTD,0.0651718818787404,0.060282478922659,0.0882201099688578,0.004889402956081403,0.023048228090117404,buy
507717,DHANUKA AGRITECH LTD,-0.0134518962064606,-0.018351986140834,-0.0099499132527989,0.004900089934373401,0.0035019829536617007,
500380,JK LAKSHMI CEMENT LTD,-0.0255084248194531,-0.0304199445879608,-0.0246925750537506,0.004911519768507698,0.0008158497657025018,
542812,GUJARAT FLUOROCHEMICALS LTD,0.249348574950818,0.2442802374537481,0.2940323361528225,0.005068337497069891,0.044683761202004485,buy
500620,GREAT EASTERN SHIPPING COMPANY LTD,-0.0271531581946605,-0.0323674313697202,-0.0256991047905073,0.005214273175059701,0.0014540534041532008,
533148,JSW ENERGY LTD,0.0675366320245558,0.0622254860942734,0.0798648231051636,0.005311145930282403,0.0123281910806078,buy
532498,SHRIRAM CITY UNION FINANCE LTD,-0.0264631836615265,-0.03182292578701,-0.0255830848715185,0.005359742125483499,0.0008800987900080028,
500260,THE RAMCO CEMENTS LTD,-0.0232434601890317,-0.0286870234274035,-0.0232434601890317,0.0054435632383718,0.0,
532483,CANARA BANK,0.0750496033114137,0.0694364124594315,0.0899650237983373,0.005613190851982211,0.014915420486923597,buy
532522,PETRONET LNG LTD,0.113447653053485,0.1077246321585344,0.1268422322865875,0.005723020894950609,0.0133945792331025,buy
500165,KANSAI NEROLAC PAINTS LTD,-0.0253048674624482,-0.0311559442990883,-0.0253048674624482,0.005851076836640101,0.0,
500209,INFOSYS LTD,-0.0245924988443862,-0.0304638496161677,-0.0234097263733735,0.005871350771781501,0.0011827724710126997,
500126,PROCTER  GAMBLE HEALTH LTD,0.062615441034473,0.0567245303886074,0.0746235148374006,0.005890910645865603,0.012008073802927594,buy
532175,CYIENT LIMITED,0.0950188768450788,0.0889991308444361,0.1128681370202005,0.006019746000642701,0.0178492601751217,buy
505255,GMM PFAUDLER LTD,0.0403989846570401,0.0343618702779712,0.0561756542978368,0.006037114379068904,0.0157766696407967,
532531,STRIDES PHARMA SCIENCE LTD,-0.0328263054772122,-0.0389342893161376,-0.0328263054772122,0.006107983838925399,0.0,
522287,KALPATARU POWER TRANSMISSION LTD,-0.0396592820223392,-0.0460661329373914,-0.0396592820223392,0.006406850915052206,0.0,
535755,ADITYA BIRLA FASHION AND RETAIL LTD,0.1421025546498257,0.1356396054000664,0.1517376930355612,0.00646294924975932,0.009635138385735487,buy
500092,CRISIL LTD,-0.0427394662593449,-0.0495779591249883,-0.0427394662593449,0.006838492865643399,0.0,
533400,FUTURE CONSUMER LTD,-0.0173707280063071,-0.02422510965976,-0.016269452396026,0.006854381653452903,0.0011012756102810987,
532843,FORTIS HEALTHCARE LTD,-0.0300068410625634,-0.0369614580028824,-0.0300068410625634,0.006954616940319,0.0,
500252,LAKSHMI MACHINE WORKS LTD,0.0710622939525412,0.0640574555603369,0.0780382192489597,0.007004838392204296,0.006975925296418509,buy
500135,EPL LTD,-0.0246415649789029,-0.031732696871294,-0.0246415649789029,0.007091131892391099,0.0,
532234,NATIONAL ALUMINIUM CO LTD,-0.029309373845953,-0.0369953479905018,-0.029309373845953,0.007685974144548805,0.0,
509557,GARWARE TECHNICAL FIBRES LTD,0.0758560875339818,0.0680453994719749,0.0951943259663348,0.00781068806200691,0.019338238432352994,buy
539437,IDFC FIRST BANK LTD,-0.0293709900887657,-0.0373179876821769,-0.0293709900887657,0.007946997593411203,0.0,
533519,LT FINANCE HOLDINGS LTD,0.1307001570315164,0.1224337492676526,0.1573939420709756,0.008266407763863809,0.026693785039459184,buy
531344,CONTAINER CORPN OF INDIA LTD,-0.0343603124327485,-0.0427362682896328,-0.0294583422767409,0.008375955856884297,0.004901970156007601,
539876,CROMPTON GREAVES CONSUMER ELECTRICALS LTD,0.1926276379600599,0.1840345747046283,0.2004810037804621,0.008593063255431604,0.007853365820402192,buy
532725,SOLAR INDUSTRIES INDIA LTD,-0.0340939054852734,-0.0428023657870082,-0.03264503329396,0.008708460301734798,0.0014488721913133995,
539978,QUESS CORP LTD,-0.0231999249157836,-0.0319484936448682,-0.0206238053890088,0.008748568729084603,0.002576119526774799,
506943,JB CHEMICALS  PHARMACEUTICALS LTD,-0.0322071196197088,-0.0409596899084732,-0.0320153355473752,0.008752570288764402,0.00019178407233359784,
500660,GLAXOSMITHKLINE PHARMACEUTICALS LTD,0.1272994919239529,0.1184038394748851,0.1692641344329321,0.0088956524490678,0.04196464250897919,buy
508989,NAVNEET EDUCATION LTD,-0.0418028358277755,-0.0509085050156057,-0.0418028358277755,0.0091056691878302,0.0,
500294,NCC LTD,0.4347355159491386,0.4253062805763845,0.6111893854706235,0.009429235372754141,0.1764538695214849,buy
517385,SYMPHONY LTD,-0.0431012363580361,-0.0526838305965975,-0.0431012363580361,0.0095825942385614,0.0,
506820,ASTRAZENECA PHARMA INDIA LTD,0.1420585063357325,0.1322877426538017,0.1552852462548384,0.009770763681930805,0.01322673991910589,buy
540180,VARUN BEVERAGES LTD,0.1393166874093192,0.1295383942150387,0.1833376746784094,0.009778293194280502,0.04402098726909018,buy
514162,WELSPUN INDIA LTD,0.1298021106734744,0.1199706757259501,0.1493680987730499,0.009831434947524309,0.019565988099575493,buy
