code,company,actual,minimum,maximum,min,max
532488,DIVIS LABORATORIES LTD,0.0766165736926389,0.0737043164944531,0.0851240327537863,0.0029122571981858025,0.008507459061147402
500312,OIL  NATURAL GAS CORPN LTD,0.1602218029866118,0.1512588011723061,0.1688803491374499,0.008963001814305677,0.008658546150838109
532215,AXIS BANK LTD,0.0160024377891878,0.0160024377891878,0.0246752425421783,0.0,0.008672804752990499
540673,SIS LTD,0.1092120458896132,0.1092120458896132,0.1182712560236001,0.0,0.009059210133986903
530549,SHILPA MEDICARE LTD,0.019911002307501,0.0158297168292052,0.0291600912444745,0.004081285478295799,0.009249088936973498
541233,LEMON TREE HOTELS LTD,0.5828494984451232,0.3283825092599107,0.5922758233243174,0.25446698918521254,0.009426324879194148
500355,RALLIS INDIA LTD,0.0711356861304703,0.0684624315381416,0.0805903481174724,0.0026732545923287,0.009454661987002094
532538,ULTRATECH CEMENT LTD,0.033985069972621,0.033985069972621,0.0436072652713499,0.0,0.009622195298728903
500331,PIDILITE INDUSTRIES LTD,0.026785549902417,0.026785549902417,0.0365629204345071,0.0,0.009777370532090102
532144,WELSPUN CORP LTD,0.0536508872397624,0.0502011697631884,0.0636532560558137,0.0034497174765740005,0.010002368816051307
539551,NARAYANA HRUDAYALAYA LTD,0.0424442611664948,0.034727717879603,0.0526231902526374,0.007716543286891801,0.010178929086142596
533088,MAHINDRA HOLIDAYS  RESORTS INDIA LTD,0.1089666562408657,0.1017306657994241,0.1200076152784058,0.007235990441441603,0.011040959037540099
500459,PROCTER  GAMBLE HYGIENE  HEALTH CARE LTD,0.0720215438603211,0.0695222260701317,0.0832945757855662,0.002499317790189401,0.011273031925245106
500292,HEIDELBERG CEMENT INDIA LTD,0.0200258305342528,0.0200258305342528,0.0313385961250435,0.0,0.0113127655907907
500620,GREAT EASTERN SHIPPING COMPANY LTD,0.1047131852787146,0.1004619845870686,0.1161331051074357,0.004251200691645987,0.011419919828721106
530007,JK TYRE  INDUSTRIES LTD,0.017956049344969,0.0162451141444824,0.0297295566669368,0.0017109352004865998,0.011773507321967802
532174,ICICI BANK LTD,0.0336124839097302,0.0336124839097302,0.0455195671075524,0.0,0.011907083197822202
500253,LIC HOUSING FINANCE LTD,0.0258714408115188,0.0258714408115188,0.0381954001585885,0.0,0.012323959347069702
517354,HAVELLS INDIA LTD,0.0475994546341546,0.045684827654281,0.0599327602200333,0.0019146269798736015,0.012333305585878696
524208,AARTI INDUSTRIES LTD,0.0258287165535275,0.0237028841847243,0.0382335098244847,0.002125832368803201,0.012404793270957202
540376,AVENUE SUPERMARTS LTD,0.0401653881803845,0.0401653881803845,0.0526744481114257,0.0,0.012509059931041198
532309,GE POWER INDIA LTD,0.0561217802092071,0.0516496236178157,0.0689999199021468,0.004472156591391399,0.012878139692939695
533398,MUTHOOT FINANCE LTD,0.0291648471847365,0.0291648471847365,0.0422733620315526,0.0,0.013108514846816102
541700,TCNS CLOTHING CO LTD,0.3069495209918851,0.3069495209918851,0.3200723636779571,0.0,0.013122842686072
500003,AEGIS LOGISTICS LTD,0.0269850813455104,0.0269850813455104,0.0401902339416938,0.0,0.013205152596183399
532500,MARUTI SUZUKI INDIA LTD,0.1450161634574462,0.1349362538263818,0.1588778411687194,0.010079909631064393,0.013861677711273196
500830,COLGATEPALMOLIVE INDIA LTD,0.0817114822955648,0.0815432107048844,0.0956936402687253,0.0001682715906803911,0.013982157973160506
500247,KOTAK MAHINDRA BANK LTD,0.1406965776257248,0.1385253442152582,0.1551143765676928,0.0021712334104666,0.014417798941968013
500680,PFIZER LTD,0.079467049181036,0.0793365035911856,0.094095977336053,0.00013054558985040043,0.014628928155016999
500520,MAHINDRA  MAHINDRA LTD,0.0221241178285498,0.0144541370258616,0.0367629352020504,0.0076699808026882005,0.0146388173735006
500472,SKF INDIA LTD,0.0525391933705729,0.0525391933705729,0.0673785264588801,0.0,0.014839333088307198
500294,NCC LTD,0.2139580761117017,0.1644287562484256,0.2289985879280042,0.049529319863276106,0.015040511816302504
532331,AJANTA PHARMA LTD,0.0317988641418496,0.0239157344447181,0.0468429268646911,0.007883129697131497,0.015044062722841506
532178,ENGINEERS INDIA LTD,0.0331333294293531,0.0331333294293531,0.0482471802925739,0.0,0.015113850863220805
500510,LARSEN  TOUBRO LTD,0.0756851000648591,0.0744596920265836,0.0908357254947299,0.0012254080382754912,0.015150625429870807
500182,HERO MOTOCORP LTD,0.0856883614299471,0.0856883614299471,0.1008413339520628,0.0,0.015152972522115699
532523,BIOCON LTD,0.0218685970321895,0.0218685970321895,0.0373051779624485,0.0,0.015436580930258997
540115,LT TECHNOLOGY SERVICES LTD,0.3084472064900632,0.2780186040200431,0.3247795837617914,0.030428602470020105,0.016332377271728205
532175,CYIENT LIMITED,0.0335827514329079,0.0301159469230556,0.0499915084576754,0.0034668045098522997,0.016408757024767504
500031,BAJAJ ELECTRICALS LTD,0.1578534454823865,0.1431958334987004,0.1742811859473052,0.014657611983686092,0.01642774046491871
507815,GILLETTE INDIA LTD,0.0809489322689752,0.0738099733945572,0.097654829484346,0.007138958874418011,0.016705897215370802
532343,TVS MOTOR CO LTD,0.0268162583901451,0.0243243847906529,0.0435314982623955,0.002491873599492201,0.016715239872250404
532689,PVR LTD,0.0871987274147887,0.0845677760081917,0.10476557953077,0.0026309514065969986,0.017566852115981302
532955,REC LTD,0.0416623133236664,0.0416623133236664,0.059948506118668,0.0,0.0182861927950016
532187,INDUSIND BANK LTD,0.1114718061227364,0.1114718061227364,0.1303718237317829,0.0,0.018900017609046513
500877,APOLLO TYRES LTD,0.0525829215239465,0.0468332422323515,0.071492810397067,0.005749679291594999,0.018909888873120492
532522,PETRONET LNG LTD,0.0792839908525435,0.0297563039596858,0.0984533507159244,0.049527686892857706,0.01916935986338089
507717,DHANUKA AGRITECH LTD,0.048452735540705,0.0341402489531967,0.0678112703553382,0.014312486587508298,0.019358534814633198
539844,EQUITAS HOLDINGS LTD,0.06579327468769,0.0630319546494859,0.0855095555894225,0.002761320038204104,0.019716280901732497
500228,JSW STEEL LTD,0.1876841322702458,0.1754850135827624,0.2074070097289056,0.012199118687483412,0.019722877458659804
506820,ASTRAZENECA PHARMA INDIA LTD,0.1161860283468156,0.105614968705447,0.1362724277575656,0.010571059641368605,0.020086399410749994
500575,VOLTAS LTD,0.0571069637747543,0.046838558279911,0.0772084156055077,0.0102684054948433,0.020101451830753403
500257,LUPIN LTD,0.0748160217944093,0.0478070958421483,0.095053541591244,0.027008925952260995,0.020237519796834705
505200,EICHER MOTORS LTD,0.0593539082959171,0.0573944133439512,0.079613261355698,0.001959494951965901,0.020259353059780903
532977,BAJAJ AUTO LTD,0.0628303886490789,0.0598807103983189,0.0832666551896043,0.0029496782507600003,0.020436266540525397
532830,ASTRAL LTD,0.1954577669039972,0.1788551181862696,0.2162791767926423,0.016602648717727597,0.020821409888645115
540768,MAHINDRA LOGISTICS LTD,0.3962421669552136,0.3686052417836364,0.4178260993584388,0.027636925171577176,0.021583932403225203
500660,GLAXOSMITHKLINE PHARMACEUTICALS LTD,0.1383641796699476,0.1200024317926744,0.1606110195926665,0.018361747877273196,0.022246839922718892
532714,KEC INTERNATIONAL LTD,0.1917191317664781,0.1877926076983108,0.2145730199317385,0.003926524068167292,0.022853888165260405
520057,JTEKT INDIA LTD,0.0553998254724661,0.0553998254724661,0.0788140157269436,0.0,0.023414190254477503
509930,SUPREME INDUSTRIES LTD,0.0657128254650615,0.064539461867798,0.0896215614246998,0.0011733635972634993,0.0239087359596383
531595,CAPRI GLOBAL CAPITAL LTD,0.0675383402769958,0.0675383402769958,0.0918553766748106,0.0,0.024317036397814795
500820,ASIAN PAINTS LTD,0.2140967022843298,0.2123120871479237,0.2385534586340289,0.001784615136406098,0.0244567563496991
505355,NESCO LTD,0.0971685046193265,0.0861944976023428,0.1221564344113914,0.0109740070169837,0.024987929792064906
500104,HINDUSTAN PETROLEUM CORPN LTD,0.0760502292872939,0.0760502292872939,0.1013270321498816,0.0,0.02527680286258771
500027,ATUL LTD,0.1318999933189638,0.1163135479788376,0.1574009331469763,0.015586445340126195,0.02550093982801252
534091,MULTI COMMODITY EXCHANGE INDIA,0.1610454190480932,0.142542458950182,0.1867758518223083,0.018502960097911192,0.025730432774215106
532134,BANK OF BARODA,0.0603392506370241,0.0581634735227122,0.0864128962490924,0.002175777114311897,0.026073645612068305
533573,ALEMBIC PHARMACEUTICALS LTD,0.2775845186250824,0.2487221825732355,0.3044266084093558,0.028862336051846876,0.026842089784273437
509480,BERGER PAINTS INDIA LTD,0.2063493273818117,0.1865822271994484,0.2332935517179551,0.0197671001823633,0.026944224336143408
531599,FDC LTD,0.0609704144318923,0.0292685887076116,0.0882830262771651,0.0317018257242807,0.027312611845272797
519600,CCL PRODUCTS INDIA LTD,0.0400639958678351,0.0400639958678351,0.0674216126050906,0.0,0.027357616737255494
523319,BALMER LAWRIE  CO LTD,0.076854496055016,0.076854496055016,0.1045801582974366,0.0,0.027725662242420596
