code,company,actual,predicted,minimum,maximum,min,max,suggest
532790,TANLA PLATFORMS LTD,0.873188588221956,0.4711935299926457,0.0066229637208037,1.1563409109570149,0.8665656245011523,0.28315232273505886,
521070,ALOK INDUSTRIES LTD,0.8120979548662733,-0.0425251287060877,-0.5118313567223414,1.030760447125802,1.3239293115886146,0.21866249225952872,
509488,GRAPHITE INDIA LTD,0.7960100299255384,0.1801405064378174,0.2737715357718257,0.881774886080299,0.5222384941537126,0.0857648561547606,sell
532947,IRB INFRASTRUCTURE DEVELOPERS LTD,0.6384080859766227,0.496840720723597,0.3524546132239651,0.8253922683986513,0.2859534727526576,0.18698418242202863,
540025,ADVANCED ENZYME TECHNOLOGIES LTD,0.5366505333948934,0.2699310374805261,0.3935153736456311,0.5366505333948934,0.14313515974926233,0.0,sell
532872,SUN PHARMA ADVANCED RESEARCH COMPANY LTD,0.4872714956442663,0.4468142724531763,0.4235733123575529,0.6035100326734597,0.0636981832867134,0.1162385370291934,
540222,LAURUS LABS LTD,0.4816575544761088,0.2312116107107709,0.3610283736736351,0.4816575544761088,0.1206291808024737,0.0,sell
500048,BEML LTD,0.480584172980279,0.4549845987079968,0.3800422673385493,0.5943373590520409,0.10054190564172971,0.11375318607176188,
500645,DEEPAK FERTILISERS  PETROCHEMICALS CORPN LTD,0.4076024155189948,0.7434196168906404,0.303916897304286,0.6758835981669593,0.10368551821470878,0.2682811826479645,
532508,JINDAL STAINLESS LTD,0.3849741965790176,0.2181171210725582,0.2958571708459921,0.44323136317468,0.08911702573302549,0.05825716659566238,sell
542216,DALMIA BHARAT LTD,0.3811500219996594,0.1379089532201633,0.2884386832831339,0.3811500219996594,0.09271133871652554,0.0,sell
505726,IFB INDUSTRIES LTD,0.3601320631245616,0.6310002201374609,0.2061026439702423,0.7148487148823567,0.15402941915431928,0.3547166517577951,
523261,VENKYS INDIA LTD,0.3584169363461329,0.3711681819960424,0.1448498075745088,0.4449077910644626,0.21356712877162412,0.08649085471832968,
541557,FINE ORGANIC INDUSTRIES LTD,0.3450326408871786,1.347484053310808,0.3450326408871786,0.6909110990767857,0.0,0.3458784581896071,buy
500290,MRF LTD,0.3378993062576859,0.2973726357730757,0.28625401318746,0.3814540329471931,0.05164529307022586,0.04355472668950722,sell
500020,BOMBAY DYEING  MFG CO LTD,0.3277109881838027,1.3834268908980132,0.3277109881838027,0.673680689903632,0.0,0.34596970171982927,buy
512179,SUNTECK REALTY LTD,0.3216187379654213,0.2494194818889709,0.2192839609199387,0.4227203297248503,0.10233477704548258,0.10110159175942901,
500400,TATA POWER CO LTD,0.2907274847379745,0.2386533076998441,0.2366784274002017,0.3437631404815015,0.05404905733777279,0.05303565574352698,
539874,UJJIVAN FINANCIAL SERVICES LTD,0.288323681646539,0.4481909320338855,0.2554825842360201,0.3540184081336365,0.03284109741051888,0.06569472648709751,buy
540153,ENDURANCE TECHNOLOGIES LTD,0.2772167131375138,2.312575969007452,0.2480301384041439,0.9136950159976645,0.029186574733369886,0.6364783028601506,buy
532848,DELTA CORP LTD,0.2768673532784197,0.6058785565513028,0.2537454044183044,0.370364328220357,0.023121948860115316,0.09349697494193726,buy
532504,NAVIN FLUORINE INTERNATIONAL LTD,0.2720807063214349,0.2270944583022649,0.2505436783740759,0.2827260784909866,0.02153702794735901,0.010645372169551692,buy
533151,DB CORPORATION LTD,0.2574720485958268,0.3107800942198849,0.2407398708751734,0.2940405123848823,0.016732177720653385,0.03656846378905554,buy
532756,MAHINDRA CIE AUTOMOTIVE LTD,0.2373837255049084,0.1663055009988746,0.1929443141404555,0.2649237635049005,0.044439411364452924,0.02754003799999208,sell
500003,AEGIS LOGISTICS LTD,0.2232410168084356,2.228904024729403,0.2232410168084356,0.6709872660717779,0.0,0.44774624926334233,buy
542650,METROPOLIS HEALTHCARE LTD,0.2190543383252226,0.2883310334914064,0.1827370887830575,0.2438845633518001,0.036317249542165086,0.0248302250265775,sell
500472,SKF INDIA LTD,0.2172268515345825,0.1660567133144444,0.1952206046376167,0.2442288395922877,0.022006246896965787,0.027001988057705206,buy
542920,SUMITOMO CHEMICAL INDIA PVT LTD,0.21695008764861,0.2954634448118239,0.2141097971048415,0.2362607702092669,0.0028402905437685255,0.019310682560656878,buy
532187,INDUSIND BANK LTD,0.2157485309150283,0.6867413923974689,0.2157397209357964,0.3179079971289535,8.809979231888532e-06,0.10215946621392522,buy
541450,ADANI GREEN ENERGY LTD,0.2115983205418312,0.8676559963060111,0.0658496100740412,0.3565169389014961,0.14574871046778998,0.1449186183596649,
500106,IFCI LTD,0.2041052097417052,0.6686043358384338,0.1733924725201241,0.299255790144485,0.030712737221581105,0.0951505804027798,
542812,GUJARAT FLUOROCHEMICALS LTD,0.2022644317630267,0.0724125109864195,0.1734109403245481,0.2059592045095378,0.028853491438478596,0.0036947727465111158,sell
540065,RBL BANK LTD,0.1976760667505708,0.1262652720025641,0.1604328319394464,0.2343265124618024,0.037243234811124404,0.03665044571123158,
513023,NAVA BHARAT VENTURES LTD,0.1964909837921619,0.3011095254930945,0.1740091075728238,0.2243772808282077,0.022481876219338087,0.02788629703604581,buy
540203,SHEELA FOAM LTD,0.1959903248674429,0.4569424837416809,0.1959903248674429,0.2471344232600653,0.0,0.051144098392622406,buy
539448,INTERGLOBE AVIATION LTD,0.1941359259376912,0.2598089881841611,0.173559112444794,0.2308803729397944,0.020576813492897195,0.03674444700210322,buy
539876,CROMPTON GREAVES CONSUMER ELECTRICALS LTD,0.1896499270096156,0.1828588167995763,0.1821825323919481,0.1974181001827887,0.0074673946176675166,0.007768173173173104,buy
524804,AUROBINDO PHARMA LTD,0.1877215417583365,0.6306686597647979,0.1877215417583365,0.2708722576679213,0.0,0.08315071590958478,buy
534309,NBCC INDIA LTD,0.1841357326258524,0.2523557454562019,0.1630267728614707,0.2199259968005449,0.021108959764381707,0.0357902641746925,buy
541154,HINDUSTAN AERONAUTICS LTD,0.1837604820322407,1.400041461313492,0.1837604820322407,0.4072648610716092,0.0,0.22350437903936848,buy
540749,MAS FINANCIAL SERVICES LTD,0.1824582026345214,0.4242798569838806,0.1824582026345214,0.226580547045212,0.0,0.0441223444106906,buy
542830,INDIAN RAILWAY CATERING  TOURISM CORPN LTD,0.1806282427982683,0.2774468854355121,0.1806282427982683,0.1981164240879471,0.0,0.0174881812896788,buy
541729,HDFC ASSET MANAGEMENT COMPANY LTD,0.1801855347135885,0.3799750394269994,0.1801855347135885,0.2161847134505375,0.0,0.035999178736948995,buy
513434,TATA METALIKS LTD,0.1799949732967742,0.4038228058931962,0.1781832007412,0.2213824759627729,0.001811772555574187,0.04138750266599872,buy
500420,TORRENT PHARMACEUTICALS LTD,0.1781436071246945,0.1670569874751143,0.1456474744566782,0.1987028832326093,0.03249613266801629,0.020559276107914803,sell
533150,GODREJ PROPERTIES LTD,0.1777695662556716,0.3442591679332621,0.1653664287531208,0.2235201666007669,0.012403137502550815,0.04575060034509529,buy
541301,ORIENT ELECTRIC LTD,0.1777611489838938,0.1277565427106661,0.1661928998397952,0.1843903073061546,0.011568249144098597,0.0066291583222607975,buy
540047,DILIP BUILDCON LTD,0.1768837985142336,0.2800272900049483,0.1223384060374061,0.246350666482272,0.054545392476827506,0.06946686796803839,
505200,EICHER MOTORS LTD,0.175540152512787,0.6500566002449081,0.1718186761517649,0.262487953976212,0.0037214763610221024,0.08694780146342498,buy
534076,ORIENT REFRACTORIES LIMITED,0.1721278454582551,0.5210558512129745,0.153767113449167,0.2433247753836101,0.01836073200908811,0.07119692992535501,buy
533088,MAHINDRA HOLIDAYS  RESORTS INDIA LTD,0.171814729439064,0.180283180226469,0.1574138199162479,0.203395970816752,0.014400909522816113,0.031581241377688,buy
540212,TCI EXPRESS LTD,0.1699630856766122,0.3474980476532939,0.1387690122833925,0.2091426305771975,0.031194073393219696,0.03917954490058531,
532827,PAGE INDUSTRIES LTD,0.1691802811123289,0.2032738044806704,0.1621374632232956,0.1884452939734544,0.007042817889033298,0.019265012861125475,buy
514162,WELSPUN INDIA LTD,0.1691393606112991,0.34661370393424,0.1691393606112991,0.1991572575658515,0.0,0.030017896954552398,buy
532189,INDIA TOURISM DEVP CORPN LTD,0.16893997910624,0.1473266650420122,0.1622530605834496,0.1779665771293296,0.006686918522790408,0.009026598023089583,buy
532524,PTC INDIA LTD,0.1646105356831869,0.2279481823789702,0.1434750496418041,0.1964885570517334,0.021135486041382795,0.031878021368546505,buy
533162,HATHWAY CABLE  DATACOM LTD,0.1643303634361979,0.4179061471262698,0.1125341684098393,0.2246938432723594,0.051796195026358585,0.0603634798361615,
535754,ORIENT CEMENT LTD,0.1642315567998278,0.314972426322213,0.0564918917169663,0.2295161749654953,0.10773966508286148,0.06528461816566752,
523395,M INDIA LTD,0.1628433423556446,0.313311460704133,0.1589271765635763,0.1875716204678732,0.003916165792068299,0.024728278112228608,buy
500488,ABBOTT INDIA LTD,0.1617757626936887,0.2056653382251864,0.1426406081527465,0.1792445232100317,0.019135154540942195,0.017468760516342996,buy
517569,KEI INDUSTRIES LTD,0.1567171889898093,0.2541669106763027,0.1408429135909996,0.177881782817261,0.0158742753988097,0.0211645938274517,buy
539597,JINDAL STAINLESS HISAR LTD,0.1557057346555768,0.272240851915143,0.1302772421550717,0.234783219157031,0.025428492500505107,0.07907748450145419,
500251,TRENT LTD,0.1547646723470103,0.6747512763108781,0.1547646723470103,0.2352402287343128,0.0,0.0804755563873025,buy
542867,CSB BANK LTD,0.1541021508100221,37.32197142656016,0.1541021508100221,5.881750747228856,0.0,5.727648596418834,buy
520057,JTEKT INDIA LTD,0.1539858134867472,0.2288570814132914,0.1289681032989408,0.1831792245068925,0.025017710187806408,0.029193411020145305,
542726,INDIAMART INTERMESH LTD,0.1445779671827056,0.5645208337028429,0.1445779671827056,0.2052924531570654,0.0,0.0607144859743598,buy
526299,MPHASIS LTD,0.14410839488651,0.6580887468997513,0.14410839488651,0.2181772784183416,0.0,0.07406888353183161,buy
506820,ASTRAZENECA PHARMA INDIA LTD,0.1409683570838797,0.1926873523976025,0.1290120949316154,0.1533916332703957,0.011956262152264308,0.012423276186516008,buy
506590,PHILLIPS CARBON BLACK LTD,0.1407751728933466,1.144470899638706,0.1407751728933466,0.2820706123582377,0.0,0.14129543946489112,buy
533519,LT FINANCE HOLDINGS LTD,0.1400873870289359,1.2076901281259085,0.1400873870289359,0.2896450654141403,0.0,0.14955767838520442,buy
532540,TATA CONSULTANCY SERVICES LTD,0.1394618978322151,0.0523318745504528,0.1264311448409138,0.1422609673936231,0.013030752991301298,0.002799069561407991,buy
533148,JSW ENERGY LTD,0.1382838085644512,0.1425808873821897,0.1221416430318941,0.1551924813506862,0.016142165532557082,0.016908672786235007,buy
532733,SUN TV NETWORK LTD,0.133874284706526,0.1878317054198845,0.1179994693502976,0.1501466247311551,0.01587481535622838,0.0162723400246291,buy
500148,UFLEX LTD,0.1318126354652787,0.2582116778930498,0.1118837320911936,0.1596669359282188,0.019928903374085094,0.0278543004629401,
532500,MARUTI SUZUKI INDIA LTD,0.1314218042828262,0.2044289166374436,0.1233486022970348,0.1473852025851623,0.008073201985791409,0.01596339830233609,buy
500034,BAJAJ FINANCE LTD,0.1287177837522775,0.2273655318805108,0.1050496718052821,0.1618712834587422,0.02366811194699539,0.033153499706464695,
500133,ESAB INDIA LTD,0.1286571416336863,0.3784592481856721,0.1083036570876701,0.1790798047942789,0.020353484546016196,0.0504226631605926,
