code,company,actual,minimum,maximum,min,max
513434,TATA METALIKS LTD,0.1442675117905167,0.1307327033817961,0.1652070821858141,0.013534808408720594,0.020939570395297397
506590,PHILLIPS CARBON BLACK LTD,0.1212692415346697,0.118475018923731,0.1417345958543925,0.0027942226109387014,0.020465354319722795
532622,GATEWAY DISTRIPARKS LTD,0.0561853496083079,0.0561853496083079,0.0765716227305103,0.0,0.020386273122202397
513023,NAVA BHARAT VENTURES LTD,0.145299565406342,0.127694222823384,0.1654438118695241,0.01760534258295801,0.02014424646318208
542830,INDIAN RAILWAY CATERING  TOURISM CORPN LTD,0.0864481636448163,0.0864481636448163,0.1065493523299264,0.0,0.0201011886851101
531768,POLY MEDICURE LTD,0.1213929309352802,0.1060394635961045,0.1411948666344478,0.015353467339175697,0.019801935699167605
539978,QUESS CORP LTD,0.2206589517910619,0.1701008105127041,0.2404154346554048,0.05055814127835781,0.019756482864342895
533286,MOIL LTD,0.1042238843035733,0.0967084951828166,0.123198653378554,0.007515389120756694,0.018974769074980705
532784,SOBHA LTD,0.1822029751747045,0.1603165367701726,0.2010467415492495,0.02188643840453189,0.018843766374545018
539268,SYNGENE INTERNATIONAL LTD,0.3607449205181287,0.2630985733790038,0.3793929479861073,0.0976463471391249,0.018648027467978612
539150,PNC INFRATECH LTD,0.0988200359688297,0.090524622455075,0.1173710855511404,0.008295413513754693,0.0185510495823107
539448,INTERGLOBE AVIATION LTD,0.2137606920214563,0.2089030877074145,0.2321768950101551,0.004857604314041808,0.018416202988698782
514162,WELSPUN INDIA LTD,0.1182537876836488,0.1146532233972205,0.1366171773538332,0.0036005642864282983,0.018363389670184388
517569,KEI INDUSTRIES LTD,0.0378296891642316,0.0378296891642316,0.0553250056577224,0.0,0.0174953164934908
523261,VENKYS INDIA LTD,0.0958511282052486,0.0958511282052486,0.1127183329683991,0.0,0.016867204763150498
500400,TATA POWER CO LTD,0.074438513888523,0.0709302997670582,0.0911751109578606,0.003508214121464806,0.016736597069337597
534139,SCHNEIDER ELECTRIC INFRASTRUCTURE LTD,0.1248153911766432,0.1121413174382731,0.1414238570456769,0.012674073738370095,0.016608465869033695
500495,ESCORTS LTD,0.0546909265152262,0.0546909265152262,0.0712964608001211,0.0,0.016605534284894898
540180,VARUN BEVERAGES LTD,0.0353233998392149,0.0353233998392149,0.0516385150731018,0.0,0.0163151152338869
539957,MAHANAGAR GAS LTD,0.128478998532308,0.1239345282947475,0.1445358444769625,0.00454447023756048,0.016056845944654508
500483,TATA COMMUNICATIONS LTD,0.1030821599439305,0.1005707582822549,0.1189506206129364,0.0025114016616755996,0.015868460669005907
524200,VINATI ORGANICS LTD,0.118983692741339,0.11734541768212,0.1346894798436381,0.0016382750592189993,0.0157057871022991
500335,BIRLA CORPORATION LTD,0.101043504614166,0.0959881057359428,0.1166726969626462,0.005055398878223205,0.015629192348480203
500338,PRISM JOHNSON LTD,0.0568475719136981,0.0474971494545399,0.0722504328751213,0.009350422459158202,0.015402860961423195
532483,CANARA BANK,0.0621857684746729,0.0533672651452103,0.0775013906669074,0.008818503329462601,0.015315622192234493
532461,PUNJAB NATIONAL BANK,0.0685925482876093,0.0489776924863196,0.0838082177175512,0.019614855801289702,0.015215669429941903
539597,JINDAL STAINLESS HISAR LTD,0.0269933032075118,0.0262957481066983,0.0421129057849364,0.0006975551008134989,0.0151196025774246
532187,INDUSIND BANK LTD,0.1222223406491709,0.1150607652911271,0.1370554206377613,0.007161575358043792,0.014833079988590403
533519,LT FINANCE HOLDINGS LTD,0.0813786701558949,0.0749165433434554,0.0961973384323658,0.006462126812439489,0.014818668276470909
542812,GUJARAT FLUOROCHEMICALS LTD,0.1305966351900981,0.1305966351900981,0.1451079188853633,0.0,0.01451128369526522
500003,AEGIS LOGISTICS LTD,0.0237063349228408,0.0237063349228408,0.038008525702602,0.0,0.0143021907797612
530549,SHILPA MEDICARE LTD,0.0400867130726004,0.0393681801327139,0.0543399497868685,0.0007185329398865029,0.014253236714268099
500645,DEEPAK FERTILISERS  PETROCHEMICALS CORPN LTD,0.0299077333836815,0.0299077333836815,0.0440372726251976,0.0,0.014129539241516099
532424,GODREJ CONSUMER PRODUCTS LTD,0.0483665112090434,0.0483665112090434,0.0623425979965714,0.0,0.013976086787528
500086,EXIDE INDUSTRIES LTD,0.0801024453038215,0.0801024453038215,0.0936384748290477,0.0,0.0135360295252262
500253,LIC HOUSING FINANCE LTD,0.0845133031548065,0.0804028592393112,0.0978287378994908,0.004110443915495296,0.013315434744684301
532209,JAMMU  KASHMIR BANK LTD,0.0685235238812276,0.0588899000600223,0.0815475560140941,0.009633623821205292,0.0130240321328665
530001,GUJARAT ALKALIES  CHEMICALS LTD,0.0727925851648051,0.0727925851648051,0.0856216345929429,0.0,0.012829049428137812
500302,PIRAMAL ENTERPRISES LTD,0.056328703663672,0.0438832107716522,0.0688364415680796,0.0124454928920198,0.012507737904407595
500104,HINDUSTAN PETROLEUM CORPN LTD,0.0595013913209415,0.0511641716622355,0.0717158965997811,0.008337219658706006,0.012214505278839598
500520,MAHINDRA  MAHINDRA LTD,0.0680408634830704,0.0672807685074498,0.0800761705178328,0.000760094975620601,0.01203530703476241
500126,PROCTER  GAMBLE HEALTH LTD,0.0935179983290801,0.0866848211934733,0.1055527895549066,0.006833177135606799,0.0120347912258265
500870,CASTROL INDIA LTD,0.067816658312314,0.0664029170462742,0.0797052569402637,0.0014137412660397974,0.011888598627949706
533148,JSW ENERGY LTD,0.1010182974532742,0.093770543597469,0.1127671466828917,0.0072477538558052,0.011748849229617497
532899,KAVERI SEED COMPANY LTD,0.1262941468523106,0.1251052618518097,0.1373721715170517,0.0011888850005009055,0.011078024664741087
541540,SOLARA ACTIVE PHARMA SCIENCES LTD,0.0876765251014193,0.0854978024202163,0.0987123127550454,0.002178722681202991,0.011035787653626103
539876,CROMPTON GREAVES CONSUMER ELECTRICALS LTD,0.0942437131214153,0.0927803605644501,0.1048143744967439,0.0014633525569651973,0.010570661375328597
519600,CCL PRODUCTS INDIA LTD,0.038457798905094,0.038457798905094,0.0489840672448586,0.0,0.010526268339764597
533271,ASHOKA BUILDCON LTD,0.0528526988826372,0.0503519918034922,0.063354878874537,0.002500707079145001,0.010502179991899799
531595,CAPRI GLOBAL CAPITAL LTD,0.0683962990747686,0.0683962990747686,0.0788882886883871,0.0,0.010491989613618496
500020,BOMBAY DYEING  MFG CO LTD,0.0667374781716077,0.0667374781716077,0.0770859336733299,0.0,0.010348455501722198
532652,KARNATAKA BANK LTD,0.0327954117630581,0.0327954117630581,0.0429923656543379,0.0,0.010196953891279802
532443,CERA SANITARYWARE LTD,0.0408455600724732,0.0364903309118349,0.0510255328088547,0.0043552291606382965,0.0101799727363815
500116,IDBI BANK LTD,0.0339470091669275,0.0339470091669275,0.0439553121883475,0.0,0.01000830302142
540376,AVENUE SUPERMARTS LTD,0.1562515509519614,0.1476169670760624,0.1660640599077579,0.008634583875898993,0.009812508955796523
532555,NATIONAL THERMAL POWER CORP LTD,0.1204872476269663,0.1180736678033722,0.1302577395741546,0.0024135798235941086,0.009770491947188292
500266,MAHARASHTRA SCOOTERS LTD,0.1354057453692018,0.1226184463700078,0.1451510962493752,0.012787298999194008,0.009745350880173392
539844,EQUITAS HOLDINGS LTD,0.112504752946827,0.112504752946827,0.1221628270880705,0.0,0.009658074141243492
509966,VST INDUSTRIES LTD,0.0932953440627794,0.0932953440627794,0.1028829764675501,0.0,0.009587632404770702
500265,MAHARASHTRA SEAMLESS LTD,0.1083987670743658,0.1064119293071554,0.1179744220990959,0.0019868377672103976,0.009575655024730095
540025,ADVANCED ENZYME TECHNOLOGIES LTD,0.1659521394318819,0.1503183822010704,0.1755032463197726,0.01563375723081148,0.009551106887890709
532977,BAJAJ AUTO LTD,0.080252646707331,0.0758620008082738,0.0898033032156893,0.004390645899057202,0.009550656508358304
534976,VMART RETAIL LTD,0.1510717146598549,0.1441906457888513,0.1605855174738204,0.006881068871003593,0.009513802813965522
532827,PAGE INDUSTRIES LTD,0.1734651659129903,0.1693045571314199,0.1829722951676987,0.004160608781570402,0.009507129254708396
500488,ABBOTT INDIA LTD,0.1307073381652824,0.1114448548072831,0.139958245256,0.019262483357999308,0.009250907090717603
532779,TORRENT POWER LTD,0.0528759542620928,0.0512169054982762,0.0620192338775161,0.0016590487638166035,0.0091432796154233
512599,ADANI ENTERPRISES LTD,0.0231926809711788,0.0212086692643834,0.0322732401966566,0.001984011706795401,0.009080559225477802
532843,FORTIS HEALTHCARE LTD,0.1375173816371823,0.1273372318512093,0.1465963553797734,0.010180149785973008,0.00907897374259109
541956,IRCON INTERNATIONAL LTD,0.0893701027287702,0.0871041796887747,0.098324400337673,0.00226592303999551,0.008954297608902803
500387,SHREE CEMENT LTD,0.0760665111482366,0.0726314614739098,0.085002613329838,0.003435049674326812,0.008936102181601388
505533,WESTLIFE DEVELOPMENT LTD,0.0318350442135108,0.0250054803365538,0.0407462803975699,0.006829563876957,0.008911236184059104
542011,GARDEN REACH SHIPBUILDERS  ENGINEERS LTD,0.058593484426057,0.0559374497185898,0.0672611267372338,0.0026560347074672044,0.008667642311176803
506076,GRINDWELL NORTON LTD,0.1964212671090772,0.1809283199351811,0.2049184218874314,0.015492947173896099,0.008497154778354193
532810,POWER FINANCE CORPN LTD,0.0670249981672351,0.065653485105093,0.075384670727898,0.0013715130621421018,0.008359672560662904
505200,EICHER MOTORS LTD,0.0178295503410301,0.0178295503410301,0.0261304153175268,0.0,0.008300864976496701
506655,SUDARSHAN CHEMICAL INDS LTD,0.0474397873452,0.0440904071194654,0.0554418821530215,0.0033493802257345967,0.008002094807821505
532162,JK PAPER LTD,0.044419550660662,0.0394634479635866,0.052274204725501,0.004956102697075401,0.007854654064838998
532539,MINDA INDUSTRIES LTD,0.0354126340444586,0.0336742240096062,0.0432627259233512,0.0017384100348524015,0.007850091878892601
524715,SUN PHARMACEUTICAL INDS LTD,0.0428002884059468,0.0428002884059468,0.0505182543521815,0.0,0.007717965946234695
532929,BRIGADE ENTERPRISES LTD,0.0333178416293129,0.0236358687754877,0.0409508955247954,0.009681972853825202,0.007633053895482501
524208,AARTI INDUSTRIES LTD,0.0454207271722661,0.0431252481323644,0.0529674462224137,0.002295479039901696,0.007546719050147602
500820,ASIAN PAINTS LTD,0.056496052121753,0.052319404959834,0.0640214177499654,0.004176647161919005,0.007525365628212405
507880,VIP INDUSTRIES LTD,0.04820609723878,0.0433723168419847,0.0555909722454933,0.004833780396795301,0.007384875006713303
509488,GRAPHITE INDIA LTD,0.4061239934619772,0.348098766775013,0.4132145763148562,0.05802522668696419,0.007090582852879002
526947,LA OPALA RG LTD,0.0217909145648915,0.0217909145648915,0.0286208398218031,0.0,0.0068299252569116
532174,ICICI BANK LTD,0.2006132327602205,0.1904910505767233,0.2074299661280765,0.010122182183497197,0.006816733367855987
507685,WIPRO LTD,0.0478279738870439,0.0439100226464775,0.0545254324505342,0.003917951240566396,0.0066974585634902994
500040,CENTURY TEXTILES  INDS LTD,0.0360889925196081,0.035389110120923,0.0427112215398366,0.0006998823986850977,0.0066222290202285
500148,UFLEX LTD,0.0303412732227728,0.0263646951212791,0.0369501012568811,0.0039765781014937,0.0066088280341083
532889,KPR MILLS LTD,0.0346938482054458,0.0346938482054458,0.0411898972321973,0.0,0.006496049026751501
532321,CADILA HEALTHCARE LTD,0.0363599865334765,0.0363599865334765,0.0428422667366207,0.0,0.006482280203144196
534804,CARE RATINGS LTD,0.0297947959617844,0.0241828511080008,0.0362670124108982,0.0056119448537836,0.006472216449113798
532309,GE POWER INDIA LTD,0.0344324695155394,0.0344324695155394,0.0408335409577467,0.0,0.0064010714422073
500403,SUNDRAM FASTENERS LTD,0.0857720330162418,0.0857720330162418,0.0921161107532928,0.0,0.006344077737051007
500249,KSB LTD,0.0573982962444846,0.0529061324078629,0.0636546970596148,0.004492163836621703,0.006256400815130195
505790,SCHAEFFLER INDIA LTD,0.0506453208722573,0.0476241189645978,0.0568345195506367,0.0030212019076595042,0.006189198678379401
535755,ADITYA BIRLA FASHION AND RETAIL LTD,0.1127510599389826,0.1103105124955718,0.1187050830506401,0.0024405474434107954,0.005954023111657505
532777,INFO EDGE INDIA LTD,0.0546790494120836,0.0516476214447864,0.0606092149346231,0.003031427967297197,0.005930165522539506
532689,PVR LTD,0.0525069385784964,0.0525069385784964,0.0582831699859753,0.0,0.005776231407478898
534309,NBCC INDIA LTD,0.0612295488804497,0.0534365803930059,0.0665984569189829,0.007792968487443798,0.005368908038533203
500408,TATA ELXSI LTD,0.0124731769001667,0.0124731769001667,0.017811589622163,0.0,0.0053384127219963
500228,JSW STEEL LTD,0.0862295455471749,0.0833077591257238,0.0915487006240239,0.002921786421451092,0.005319155076849005
532281,HCL TECHNOLOGIES LTD,0.0434945572055865,0.041395586574732,0.0488038131350777,0.002098970630854499,0.005309255929491198
531344,CONTAINER CORPN OF INDIA LTD,0.0315683148065695,0.026223405878542,0.0368647308952434,0.0053449089280274975,0.0052964160886739
500252,LAKSHMI MACHINE WORKS LTD,0.0464661834775044,0.0464661834775044,0.0516538363063136,0.0,0.005187652828809203
511431,VAKRANGEE LTD,0.068505466289918,0.068505466289918,0.0736280366536337,0.0,0.005122570363715703
540115,LT TECHNOLOGY SERVICES LTD,0.1738275412739963,0.1614943390456722,0.1788764586954687,0.012333202228324097,0.005048917421472399
505255,GMM PFAUDLER LTD,0.0191532202750671,0.0163939752419909,0.0241566466976166,0.0027592450330761985,0.005003426422549501
532500,MARUTI SUZUKI INDIA LTD,0.0569740664854797,0.0569740664854797,0.0619598006097022,0.0,0.004985734124222499
540768,MAHINDRA LOGISTICS LTD,0.0775982517456275,0.0741190493812124,0.0824652914409893,0.003479202364415096,0.0048670396953617995
539437,IDFC FIRST BANK LTD,0.0385031941076348,0.0385031941076348,0.0431545886015678,0.0,0.004651394493933002
500135,EPL LTD,0.0181560017911034,0.0164362385051749,0.0227694796705485,0.0017197632859284988,0.004613477879445101
541195,MISHRA DHATU NIGAM LTD,0.0519300641284124,0.0512609200130932,0.0565280436752584,0.0006691441153191952,0.004597979546846001
500875,ITC LTD,0.0460228136392459,0.0423524365078779,0.0506073083229295,0.0036703771313680023,0.004584494683683597
500027,ATUL LTD,0.0265514634044146,0.025199068083882,0.0310948577227718,0.0013523953205325998,0.004543394318357201
539336,GUJARAT GAS LTD,0.0526618001352147,0.0521430473510525,0.0572014664556317,0.0005187527841622047,0.004539666320416996
517174,HONEYWELL AUTOMATION INDIA LTD,0.1056340232358103,0.1028260131325374,0.1099782267760492,0.00280801010327289,0.0043442035402389
500087,CIPLA LTD,0.0382518096087365,0.0373963674106185,0.0425397584489701,0.000855442198118006,0.004287948840233598
500124,DR REDDYS LABORATORIES LTD,0.0301255313206393,0.0301255313206393,0.03433700042214,0.0,0.004211469101500703
500292,HEIDELBERG CEMENT INDIA LTD,0.0383278922763933,0.0363627639651955,0.0424600358541306,0.0019651283111978,0.0041321435777373
500144,FINOLEX CABLES LTD,0.0098701928247654,0.0097102448909872,0.0140017129971647,0.00015994793377819942,0.004131520172399299
508486,HAWKINS COOKERS LTD,0.0298980927598895,0.0272483201434299,0.0338238059604883,0.0026497726164596003,0.003925713200598799
540005,LARSEN  TOUBRO INFOTECH LTD,0.0200836072704549,0.0186888307291244,0.0239651343993457,0.0013947765413305016,0.0038815271288908
509930,SUPREME INDUSTRIES LTD,0.028468801076325,0.0272373710151055,0.0322905244659381,0.0012314300612195003,0.0038217233896131013
508989,NAVNEET EDUCATION LTD,0.0304239136770312,0.0288639263514765,0.0339869755839865,0.0015599873255547,0.003563061906955302
500411,THERMAX LTD,0.0428838096846143,0.0428838096846143,0.0462922754377588,0.0,0.0034084657531445045
517506,TTK PRESTIGE LTD,0.0419140716193707,0.0419140716193707,0.0453164579405918,0.0,0.0034023863212211056
500380,JK LAKSHMI CEMENT LTD,0.0360570505340488,0.0352256914084386,0.0394238882722303,0.0008313591256101996,0.0033668377381814996
532482,GRANULES INDIA LTD,0.0221805189745409,0.0221805189745409,0.0254558787681814,0.0,0.0032753597936405025
532210,CITY UNION BANK LTD,0.0218848134711407,0.0216868878453495,0.0251490222231554,0.0001979256257911982,0.0032642087520147016
523319,BALMER LAWRIE  CO LTD,0.0186181550588547,0.0178862916717033,0.0216959903818492,0.0007318633871514005,0.0030778353229945
533655,TRIVENI TURBINE LTD,0.0081320573482201,0.0077975484835991,0.0110327406351408,0.0003345088646210005,0.0029006832869207
500425,AMBUJA CEMENTS LTD,0.0258431862873177,0.0258431862873177,0.0287207140544424,0.0,0.0028775277671246983
526612,BLUE DART EXPRESS LTD,0.0171338232994249,0.0154107436530143,0.0199829253371536,0.001723079646410601,0.002849102037728698
500477,ASHOK LEYLAND LTD,0.0206266458699554,0.0205065716854371,0.0234499357297157,0.00012007418451829774,0.002823289859760301
506197,BLISS GVS PHARMA LTD,0.0098987368046541,0.0098987368046541,0.0126296094619559,0.0,0.0027308726573018003
517385,SYMPHONY LTD,0.0178051962869283,0.0169757124188656,0.0204367713407599,0.0008294838680627005,0.0026315750538315995
532175,CYIENT LIMITED,0.011998045115445,0.0113223475316051,0.0144353757590424,0.0006756975838398994,0.0024373306435974008
532921,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD,0.0208245557851409,0.0205788000150151,0.0232075754251429,0.00024575577012579675,0.002383019640002003
500180,HDFC BANK LTD,0.0196033377285248,0.0196033377285248,0.0217993265306161,0.0,0.002195988802091299
504067,ZENSAR TECHNOLOGIES LTD,0.0128976236722351,0.0128976236722351,0.0150753902624101,0.0,0.0021777665901750003
532885,CENTRAL BANK OF INDIA,0.0075625227241093,0.0068452759329301,0.0096951340598322,0.0007172467911791998,0.0021326113357228995
532508,JINDAL STAINLESS LTD,0.0153954142476382,0.0144899832603335,0.0175033376731868,0.0009054309873047003,0.0021079234255485992
532926,JYOTHY LABS LTD,0.0230311189492922,0.0229149561776477,0.0250995270618112,0.00011616277164450128,0.0020684081125189983
533162,HATHWAY CABLE  DATACOM LTD,0.0053190535410405,0.0053190535410405,0.0073497746244113,0.0,0.0020307210833708
517354,HAVELLS INDIA LTD,0.0119961266575446,0.011214763601681,0.0139557378121956,0.0007813630558636004,0.0019596111546510003
540575,STAR CEMENT LTD,0.0241744386182604,0.0241744386182604,0.0261086379294994,0.0,0.0019341993112390009
533179,PERSISTENT SYSTEMS LTD,0.0181674802853924,0.0181674802853924,0.0200406421524507,0.0,0.0018731618670582983
532301,TATA COFFEE LTD,0.0213506597135732,0.0213294524235476,0.0232024820692118,2.120729002560301e-05,0.001851822355638598
500188,HINDUSTAN ZINC LTD,0.0094967579882106,0.0091928866613933,0.0113354184519385,0.0003038713268172996,0.0018386604637279005
506285,BAYER CROPSCIENCE LTD,0.014437826058349,0.0128009340783604,0.0162111207073763,0.0016368919799886004,0.0017732946490272988
500260,THE RAMCO CEMENTS LTD,0.0121761518657931,0.0120741589691539,0.0138417723132248,0.00010199289663920079,0.0016656204474317007
505355,NESCO LTD,0.0126559369571328,0.012338753507971,0.0142978067553408,0.00031718344916180016,0.0016418697982080004
500459,PROCTER  GAMBLE HYGIENE  HEALTH CARE LTD,0.114210440776288,0.1076744465359502,0.115626206454532,0.0065359942403378085,0.001415765678244002
500182,HERO MOTOCORP LTD,0.0107817839904411,0.0104070631251679,0.012193873930616,0.0003747208652732006,0.0014120899401748998
500570,TATA MOTORS LTD,0.0037490223371039,0.0036172850240803,0.0050610028719255,0.00013173731302360036,0.0013119805348215997
532702,GUJARAT STATE PETRONET LTD,0.0114224523014774,0.0114224523014774,0.0127280775043697,0.0,0.0013056252028922997
533278,COAL INDIA LTD,0.0102904855823677,0.0099572199910628,0.0115206729554084,0.00033326559130490013,0.0012301873730407014
500042,BASF INDIA LTD,0.3172637363659286,0.2350353907141331,0.3184842778481814,0.08222834565179549,0.0012205414822528127
532667,SUZLON ENERGY LTD,0.0017610739527467,0.0005713203048879,0.0028975734439177,0.0011897536478588,0.001136499491171
542726,INDIAMART INTERMESH LTD,0.5300210143919869,0.3324894806351401,0.5311392380863893,0.1975315337568468,0.0011182236944023982
500084,CESC LTD,0.0083118878100237,0.0083118878100237,0.0093669357873793,0.0,0.001055047977355601
524742,CAPLIN POINT LABORATORIES LTD,0.0022406630262814,0.0022406630262814,0.0031511151190046,0.0,0.0009104520927231997
500247,KOTAK MAHINDRA BANK LTD,0.0052673484451685,0.0049439635157407,0.0061665634686605,0.0003233849294277998,0.0008992150234920001
532300,WOCKHARDT LTD,0.0025962177790329,0.0025962177790329,0.0033740739947213,0.0,0.0007778562156884002
541179,ICICI SECURITIES LTD,0.009946352727433,0.009946352727433,0.0107228536204941,0.0,0.0007765008930611002
500469,FEDERAL BANK LTD,0.0042239419206647,0.0042239419206647,0.0049500623661677,0.0,0.0007261204455030002
533398,MUTHOOT FINANCE LTD,0.0035269702934975,0.0035269702934975,0.0040602004858116,0.0,0.0005332301923141
542650,METROPOLIS HEALTHCARE LTD,0.0025330070898606,0.0025330070898606,0.0030437070480932,0.0,0.0005106999582325999
504973,CHOLAMANDALAM FINANCIAL HOLDINGS LTD,0.0037700437995034,0.0037700437995034,0.0042462921808015,0.0,0.00047624838129810016
541556,RITES LTD,0.0058272482541838,0.0052669000676191,0.0062765909474549,0.0005603481865646999,0.0004493426932711004
523385,NILKAMAL LTD,0.0043255186881268,0.0042124817471203,0.0047572415140199,0.00011303694100649967,0.00043172282589310027
500825,BRITANNIA INDUSTRIES LTD,0.0023164138248194,0.0021123692527166,0.0027103518908552,0.00020404457210280004,0.0003939380660358
532215,AXIS BANK LTD,0.0022605847184318,0.0022605847184318,0.0025285597765389,0.0,0.0002679750581071
542649,RAIL VIKAS NIGAM LTD,0.0018350550516515,0.0018350550516515,0.0020687228090332,0.0,0.0002336677573817
500164,GODREJ INDUSTRIES LTD,0.0008031522204967,0.0007395342134206,0.0009474885783349,6.36180070761e-05,0.00014433635783819994
531642,MARICO LTD,0.0012259660924565,0.0012259660924565,0.001364987168502,0.0,0.0001390210760455
500620,GREAT EASTERN SHIPPING COMPANY LTD,0.0001587829179451,0.0001587829179451,0.000193249799147,0.0,3.44668812019e-05
500290,MRF LTD,0.5355649691087848,0.3668006658188746,0.5355649691087848,0.1687643032899102,0.0
