code,company,actual,predicted,minimum,maximum,min,max,suggest
533400,FUTURE CONSUMER LTD,-0.5026019525073443,1.4479625614364644,-1.4829594857070418,-0.5026019525073443,0.9803575331996975,0.0,
500144,FINOLEX CABLES LTD,-0.050503854445282,0.5522469461677064,-0.0809450931462176,-0.050503854445282,0.030441238700935604,0.0,
539957,MAHANAGAR GAS LTD,0.4097823344933481,0.3006525490040175,0.3650628762327718,0.4097823344933481,0.04471945826057633,0.0,buy
500302,PIRAMAL ENTERPRISES LTD,-0.0601904396665961,1.3441895048470052,-0.1447206859858196,-0.0601904396665961,0.08453024631922351,0.0,
532509,SUPRAJIT ENGINEERING LTD,-0.0620917439145952,3.94785090808398,-0.3110760761747035,-0.0620917439145952,0.2489843322601083,0.0,
502355,BALKRISHNA INDUSTRIES LTD,-0.0658249799880384,1.001844407202237,-0.1361042960336796,-0.0658249799880384,0.0702793160456412,0.0,
533023,WABCO INDIA LTD,-0.0660251299083516,1.39021192332692,-0.1621733705255657,-0.0660251299083516,0.09614824061721411,0.0,
532515,TV TODAY NETWORK LTD,-0.0699729530702981,5.056331872455639,-0.4286756400508673,-0.0699729530702981,0.3587026869805692,0.0,
532134,BANK OF BARODA,-0.0502769124529575,0.5687568115899853,-0.0814000168020928,-0.0502769124529575,0.031123104349135303,0.0,
532187,INDUSIND BANK LTD,-0.0755534732989422,0.4098506527838809,-0.1122274409781371,-0.0755534732989422,0.036673967679194897,0.0,
500285,SPICEJET LTD,-0.0829256592300149,2.224003240088927,-0.2742292590028108,-0.0829256592300149,0.19130359977279593,0.0,
535789,INDIABULLS HOUSING FINANCE LTD,-0.0982131290167035,0.814847384883664,-0.1878876590684579,-0.0982131290167035,0.0896745300517544,0.0,
500165,KANSAI NEROLAC PAINTS LTD,-0.0982374888589762,0.432684843234463,-0.1503939655429872,-0.0982374888589762,0.05215647668401101,0.0,
500575,VOLTAS LTD,-0.0996490467031094,0.682463230418267,-0.1775857895330528,-0.0996490467031094,0.0779367428299434,0.0,
500271,MAX FINANCIAL SERVICES LTD,-0.1013000795589681,2.162090047585791,-0.3305816795117152,-0.1013000795589681,0.2292815999527471,0.0,
500171,GHCL LTD,-0.1016338927320862,0.8006541034018098,-0.1933369341446076,-0.1016338927320862,0.09170304141252139,0.0,
500249,KSB LTD,-0.1161594571124214,0.4963708636373691,-0.1873106466356145,-0.1161594571124214,0.0711511895231931,0.0,
