company,code,average_return_percent,simulation_result
LAKSHMI MACHINE WORKS LTD,500252,0.11447931231333103,"[{'investment': 96695.2, 'shares': 16, 'entry': True, 'exit': False, 'date': '23-04-2021', 'close': 6043.45}, {'investment': 107764.8, 'shares': 16, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 6528.75}]"
KNR CONSTRUCTIONS LTD,532942,0.09789235237599989,"[{'investment': 99812.70000000001, 'shares': 494, 'entry': True, 'exit': False, 'date': '20-04-2021', 'close': 202.05}, {'investment': 109583.59999999998, 'shares': 494, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 221.45}]"
ULTRATECH CEMENT LTD,532538,0.09356266486798796,"[{'investment': 95625.75, 'shares': 15, 'entry': True, 'exit': False, 'date': '29-04-2021', 'close': 6375.05}, {'investment': 104572.75, 'shares': 15, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 6679.9}]"
BLISS GVS PHARMA LTD,506197,0.08663526692696934,"[{'investment': 99947.75, 'shares': 995, 'entry': True, 'exit': False, 'date': '30-03-2021', 'close': 100.45}, {'investment': 108606.75, 'shares': 995, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 109.1}]"
SUVEN PHARMACEUTICAL LTD,543064,0.08085878828282494,"[{'investment': 99600.8, 'shares': 208, 'entry': True, 'exit': False, 'date': '05-04-2021', 'close': 478.85}, {'investment': 107654.4, 'shares': 208, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 515.65}]"
SHIPPING CORPN OF INDIA LTD,523598,0.07978494623655914,"[{'investment': 99975.0, 'shares': 930, 'entry': True, 'exit': False, 'date': '27-04-2021', 'close': 107.5}, {'investment': 107951.5, 'shares': 930, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 116.05}]"
MISHRA DHATU NIGAM LTD,541195,0.07962158926902095,"[{'investment': 99912.6, 'shares': 564, 'entry': True, 'exit': False, 'date': '30-03-2021', 'close': 177.15}, {'investment': 107867.79999999999, 'shares': 564, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 191.1}]"
NARAYANA HRUDAYALAYA LTD,539551,0.06589396189990356,"[{'investment': 99973.5, 'shares': 249, 'entry': True, 'exit': False, 'date': '16-04-2021', 'close': 401.5}, {'investment': 106561.15000000001, 'shares': 249, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 427.85}]"
EQUITAS HOLDINGS LTD,539844,0.06577009285943007,"[{'investment': 99936.0, 'shares': 1152, 'entry': True, 'exit': False, 'date': '30-03-2021', 'close': 86.75}, {'investment': 106508.8, 'shares': 1152, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 92.4}]"
SKF INDIA LTD,500472,0.06105875928681285,"[{'investment': 99805.5, 'shares': 45, 'entry': True, 'exit': False, 'date': '30-03-2021', 'close': 2217.9}, {'investment': 105899.5, 'shares': 45, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 2349.0}]"
ASHOKA BUILDCON LTD,533271,0.05826167859661759,"[{'investment': 99958.5, 'shares': 1145, 'entry': True, 'exit': False, 'date': '12-04-2021', 'close': 87.3}, {'investment': 105782.25, 'shares': 1145, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 92.35}]"
SUPRAJIT ENGINEERING LTD,532509,0.05801369506248544,"[{'investment': 99831.59999999999, 'shares': 396, 'entry': True, 'exit': False, 'date': '17-05-2021', 'close': 252.1}, {'investment': 105623.20000000001, 'shares': 396, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 266.3}]"
KAJARIA CERAMICS LTD,500233,0.054024874326732454,"[{'investment': 99106.2, 'shares': 108, 'entry': True, 'exit': False, 'date': '19-05-2021', 'close': 917.65}, {'investment': 104460.40000000001, 'shares': 108, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 958.95}]"
EICHER MOTORS LTD,505200,0.05188698203448414,"[{'investment': 99524.0, 'shares': 40, 'entry': True, 'exit': False, 'date': '06-04-2021', 'close': 2488.1}, {'investment': 104688.0, 'shares': 40, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 2605.3}]"
UNION BANK OF INDIA,532477,0.047981339978765185,"[{'investment': 99978.45000000001, 'shares': 3081, 'entry': True, 'exit': False, 'date': '22-04-2021', 'close': 32.45}, {'investment': 104775.54999999999, 'shares': 3081, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 34.0}]"
GODREJ INDUSTRIES LTD,500164,0.047121408549290034,"[{'investment': 99935.4, 'shares': 193, 'entry': True, 'exit': False, 'date': '22-04-2021', 'close': 517.8}, {'investment': 107420.85, 'shares': 193, 'entry': False, 'exit': True, 'date': '12-05-2021', 'close': 556.25}, {'investment': 107102.25000000001, 'shares': 205, 'entry': True, 'exit': False, 'date': '14-05-2021', 'close': 522.45}, {'investment': 109173.59999999999, 'shares': 205, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 531.0}]"
KEI INDUSTRIES LTD,517569,0.03762809457691247,"[{'investment': 99965.20000000001, 'shares': 166, 'entry': True, 'exit': False, 'date': '18-05-2021', 'close': 602.2}, {'investment': 103726.69999999998, 'shares': 166, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 624.65}]"
HERO MOTOCORP LTD,500182,0.0366630709925392,"[{'investment': 97617.3, 'shares': 33, 'entry': True, 'exit': False, 'date': '01-04-2021', 'close': 2958.1}, {'investment': 101196.25, 'shares': 33, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 2994.35}]"
RAJESH EXPORTS LTD,531500,0.033960877839609015,"[{'investment': 99626.4, 'shares': 202, 'entry': True, 'exit': False, 'date': '19-04-2021', 'close': 493.2}, {'investment': 103009.80000000002, 'shares': 202, 'entry': False, 'exit': True, 'date': '07-05-2021', 'close': 508.1}, {'investment': 102800.0, 'shares': 200, 'entry': True, 'exit': False, 'date': '14-05-2021', 'close': 514.0}]"
BALMER LAWRIE  CO LTD,523319,0.02705129936044558,"[{'investment': 99991.5, 'shares': 749, 'entry': True, 'exit': False, 'date': '10-05-2021', 'close': 133.5}, {'investment': 102696.4, 'shares': 749, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 137.1}]"
SCHAEFFLER INDIA LTD,505790,0.020227851977085463,"[{'investment': 98305.05, 'shares': 19, 'entry': True, 'exit': False, 'date': '05-05-2021', 'close': 5173.95}, {'investment': 100293.54999999999, 'shares': 19, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 5189.4}]"
IIFL FINANCE LTD,532636,0.01614440361009034,"[{'investment': 99997.5, 'shares': 398, 'entry': True, 'exit': False, 'date': '20-04-2021', 'close': 251.25}, {'investment': 101611.90000000001, 'shares': 398, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 255.3}]"
POWER GRID CORPORATION OF INDIA LTD,532898,0.012333337667312518,"[{'investment': 99985.09999999999, 'shares': 443, 'entry': True, 'exit': False, 'date': '26-05-2021', 'close': 225.7}, {'investment': 101218.25, 'shares': 443, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 228.45}]"
EPL LTD,500135,0.008426638455986268,"[{'investment': 99820.34999999999, 'shares': 441, 'entry': True, 'exit': False, 'date': '28-04-2021', 'close': 226.35}, {'investment': 100661.5, 'shares': 441, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 227.85}]"
JK CEMENT LTD,532644,-0.007216886156197448,"[{'investment': 99454.25, 'shares': 35, 'entry': True, 'exit': False, 'date': '13-04-2021', 'close': 2841.55}, {'investment': 98736.5, 'shares': 35, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 2805.45}]"
INDRAPRASTHA GAS LTD,532514,-0.008698583207350275,"[{'investment': 99682.9, 'shares': 191, 'entry': True, 'exit': False, 'date': '13-04-2021', 'close': 521.9}, {'investment': 98815.80000000002, 'shares': 191, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 515.7}]"
INDUS TOWERS LTD,534816,-0.008967608233813056,"[{'investment': 99837.1, 'shares': 407, 'entry': True, 'exit': False, 'date': '31-03-2021', 'close': 245.3}, {'investment': 98941.79999999999, 'shares': 407, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 242.7}]"
WHIRLPOOL OF INDIA LTD,500238,-0.012562421972534188,"[{'investment': 99323.99999999999, 'shares': 45, 'entry': True, 'exit': False, 'date': '30-03-2021', 'close': 2207.2}, {'investment': 98076.25, 'shares': 45, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 2164.45}]"
JAGRAN PRAKASHAN LTD,532705,-0.01515459891194945,"[{'investment': 99986.15000000001, 'shares': 1699, 'entry': True, 'exit': False, 'date': '30-03-2021', 'close': 58.85}, {'investment': 98470.9, 'shares': 1699, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 57.95}]"
PRESTIGE ESTATES PROJECTS LTD,533274,-0.023629003975772327,"[{'investment': 99942.85, 'shares': 361, 'entry': True, 'exit': False, 'date': '22-04-2021', 'close': 276.85}, {'investment': 97581.29999999999, 'shares': 361, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 270.15}]"
JSW ENERGY LTD,533148,-0.02696756553545917,"[{'investment': 99882.95, 'shares': 839, 'entry': True, 'exit': False, 'date': '10-05-2021', 'close': 119.05}, {'investment': 97189.35, 'shares': 839, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 115.7}]"
NATIONAL ALUMINIUM CO LTD,532234,-0.027809849304953782,"[{'investment': 99950.2, 'shares': 1316, 'entry': True, 'exit': False, 'date': '07-05-2021', 'close': 75.95}, {'investment': 97170.6, 'shares': 1316, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 73.8}]"
TATA COMMUNICATIONS LTD,500483,-0.03213941056694896,"[{'investment': 98959.5, 'shares': 90, 'entry': True, 'exit': False, 'date': '08-04-2021', 'close': 1099.55}, {'investment': 95779.00000000001, 'shares': 90, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 1052.65}]"
STERLING AND WILSON SOLAR LTD,542760,-0.03320018820514369,"[{'investment': 99891.0, 'shares': 396, 'entry': True, 'exit': False, 'date': '30-03-2021', 'close': 252.25}, {'investment': 96574.59999999999, 'shares': 396, 'entry': False, 'exit': True, 'date': '17-05-2021', 'close': 243.6}]"
DILIP BUILDCON LTD,540047,-0.03457359698528718,"[{'investment': 99684.45000000001, 'shares': 171, 'entry': True, 'exit': False, 'date': '30-03-2021', 'close': 582.95}, {'investment': 96238.0, 'shares': 171, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 560.95}]"
PHOENIX MILLS LTD,503100,-0.04130490974193952,"[{'investment': 99813.8, 'shares': 124, 'entry': True, 'exit': False, 'date': '26-05-2021', 'close': 804.95}, {'investment': 95691.0, 'shares': 124, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 770.2}]"
CHOLAMANDALAM INVESTMENT  FINANCE CO LTD,511243,-0.04619032579870563,"[{'investment': 99739.5, 'shares': 177, 'entry': True, 'exit': False, 'date': '01-04-2021', 'close': 563.5}, {'investment': 95132.5, 'shares': 177, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 536.0}]"
CUMMINS INDIA LTD,500480,-0.09247539470960575,"[{'investment': 99760.05, 'shares': 117, 'entry': True, 'exit': False, 'date': '05-05-2021', 'close': 852.65}, {'investment': 90534.7, 'shares': 117, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 771.75}]"
STRIDES PHARMA SCIENCE LTD,532531,-0.1023651400789816,"[{'investment': 99922.20000000001, 'shares': 111, 'entry': True, 'exit': False, 'date': '20-04-2021', 'close': 900.2}, {'investment': 89693.65, 'shares': 111, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 807.35}]"
NAVA BHARAT VENTURES LTD,513023,-0.11555777888944473,"[{'investment': 99950.0, 'shares': 1000, 'entry': True, 'exit': False, 'date': '11-05-2021', 'close': 99.95}, {'investment': 88400.0, 'shares': 1000, 'entry': False, 'exit': True, 'date': '27-05-2021', 'close': 88.35}]"
