code,company,actual,predicted,minimum,maximum,min,max,suggest
540222,LAURUS LABS LTD,2.130622634466554,1.337688005904123,0.0198103198618052,4.173293386472355,2.110812314604749,2.0426707520058005,
532790,TANLA PLATFORMS LTD,1.989467227125319,0.9223442275361984,-3.412381078127681,3.562610234968268,5.401848305253,1.5731430078429487,
509488,GRAPHITE INDIA LTD,1.5648726616934434,1.4028246661988522,0.6076194686432026,2.640440200918963,0.9572531930502408,1.0755675392255197,
505726,IFB INDUSTRIES LTD,1.098649488693537,0.8303230959880347,0.1437238039388098,1.599008257774425,0.9549256847547272,0.5003587690808879,
532540,TATA CONSULTANCY SERVICES LTD,0.9312470395979884,0.5873970829645251,0.5788835649131625,1.056250069318941,0.3523634746848259,0.12500302972095256,sell
540699,DIXON TECHNOLOGIES INDIA LTD,0.9121605556792348,1.5761062534765509,0.9121605556792348,1.517785632322872,0.0,0.6056250766436372,buy
542066,ADANI TOTAL GAS LTD,0.8725478900541709,1.561294960634571,0.8725478900541709,1.4735126932700904,0.0,0.6009648032159195,buy
533162,HATHWAY CABLE  DATACOM LTD,0.75764359478701,0.5481105434855332,0.3834551040231038,1.0369476908889026,0.37418849076390626,0.27930409610189255,
500645,DEEPAK FERTILISERS  PETROCHEMICALS CORPN LTD,0.7349132597859579,0.2925751588021816,0.1909600148260891,0.9906886831969892,0.5439532449598687,0.2557754234110313,
523261,VENKYS INDIA LTD,0.725412576057298,1.1009553758269046,0.3161385314074735,1.4750243059732635,0.40927404464982453,0.7496117299159655,
500400,TATA POWER CO LTD,0.6810387408251998,0.5121936174277212,0.4763232271248098,0.7772485605997399,0.20471551370038998,0.09620981977454013,sell
531595,CAPRI GLOBAL CAPITAL LTD,0.6311110678734209,0.8405886037700034,0.6013905428210166,0.7855792252573999,0.0297205250524043,0.154468157383979,buy
541301,ORIENT ELECTRIC LTD,0.6126886913547936,0.3657762067870672,0.4614082043058327,0.6126886913547936,0.15128048704896097,0.0,sell
535789,INDIABULLS HOUSING FINANCE LTD,0.5637750251677681,0.6693307728223077,0.5241796343033622,0.689354776228273,0.03959539086440589,0.1255797510605049,buy
532515,TV TODAY NETWORK LTD,0.5097384204944111,0.7363013177269172,0.4908869749197322,0.6458938121727484,0.018851445574678882,0.13615539167833735,buy
542649,RAIL VIKAS NIGAM LTD,0.4899226770045478,0.531057906932237,0.4885374539886891,0.5127680470925725,0.0013852230158586942,0.02284537008802473,buy
500116,IDBI BANK LTD,0.461762226937904,0.4322161257231713,0.2598978983635998,0.5875419572066611,0.2018643285743042,0.12577973026875716,
540611,AU SMALL FINANCE BANK LTD,0.4587635288812593,0.3932674720172004,0.3573005100871544,0.5338562789516378,0.10146301879410491,0.07509275007037847,sell
500770,TATA CHEMICALS LTD,0.4536351855448426,0.4670504695759072,0.1734812628739177,0.5950517824015937,0.28015392267092487,0.14141659685675112,
