code,company,actual,predicted,minimum,maximum,min,max,suggest
506767,ALKYL AMINES CHEMICALS LTD,2.5687759995466224,1.5567978746229203,-2.329485148205892,3.417304922749899,4.898261147752514,0.8485289232032764,
500126,PROCTER  GAMBLE HEALTH LTD,1.4717513377374978,1.5479079140238692,1.116407233357296,1.9983461907293272,0.3553441043802017,0.5265948529918294,
533162,HATHWAY CABLE  DATACOM LTD,1.3536327044379193,0.5558605977595032,-0.305138873612122,2.0345058299251546,1.6587715780500414,0.6808731254872353,
500114,TITAN COMPANY LTD,1.3168992106266626,1.5220472132208889,1.3045525132552849,1.610278119610062,0.012346697371377724,0.29337890898339936,buy
500670,GUJARAT NARMADA VALLEY FERTILIZERS  CHEMICALS LTD,1.1617319916864042,1.6974173478353518,0.75289747157478,2.1210077950943167,0.40883452011162413,0.9592758034079125,
523598,SHIPPING CORPN OF INDIA LTD,1.120009971088353,1.2771539838514123,0.5671271207057477,1.9631939333502573,0.5528828503826054,0.8431839622619042,
532790,TANLA PLATFORMS LTD,1.1160862558100828,2.482570367355432,1.1160862558100828,2.6412003914886992,0.0,1.5251141356786164,buy
500800,TATA CONSUMER PRODUCTS LTD,1.0935115095898142,1.807539889487473,0.6823784456012469,2.2385109964979137,0.4111330639885673,1.1449994869080995,
532175,CYIENT LIMITED,1.0056143596556617,1.6154263692015502,0.7630296472016508,1.6399293939815371,0.24258471245401092,0.6343150343258754,
534816,INDUS TOWERS LTD,0.9922135395821662,2.0386865604117737,0.9922135395821662,2.030538239656752,0.0,1.038324700074586,buy
523642,PI INDUSTRIES LTD,0.9829856781004446,1.5067554592619117,0.6700028409806844,1.5506398556998435,0.31298283711976016,0.567654177599399,
500400,TATA POWER CO LTD,0.8363571511253691,1.172763242718143,0.5172923171189389,1.4058177772073703,0.31906483400643026,0.5694606260820012,
534076,ORIENT REFRACTORIES LIMITED,0.8158743718034166,1.8730592828692387,0.8158743718034166,1.6784044469992947,0.0,0.8625300751958781,buy
500645,DEEPAK FERTILISERS  PETROCHEMICALS CORPN LTD,0.8128606706960843,1.1186811416970557,0.6840486992406016,1.1822185533468217,0.12881197145548262,0.36935788265073743,
530005,INDIA CEMENTS LTD,0.7971464712023736,0.9357886918091556,0.4885611865189963,1.1514161846574489,0.30858528468337726,0.3542697134550753,
532777,INFO EDGE INDIA LTD,0.7961464653167609,0.8979697779170431,0.5466801990954152,1.3179227845768575,0.2494662662213457,0.5217763192600966,
532524,PTC INDIA LTD,0.7695954496148251,0.773412382593137,0.4337224494682594,1.0541602324589816,0.3358730001465657,0.28456478284415654,
505255,GMM PFAUDLER LTD,0.7617914502704709,1.405783321251754,0.6770764382559132,1.28427909099248,0.08471501201455767,0.522487640722009,buy
532612,INDOCO REMEDIES LTD,0.7453127259640783,2.51757720621697,0.7453127259640783,2.066203996870672,0.0,1.3208912709065936,buy
500251,TRENT LTD,0.7222804987359518,1.6249365202708,0.7222804987359518,1.3742513401571517,0.0,0.6519708414211999,buy
521070,ALOK INDUSTRIES LTD,0.6984306615641407,1.320324649646062,0.6984306615641407,1.1327804910829586,0.0,0.43434982951881795,buy
500488,ABBOTT INDIA LTD,0.6921813014978474,1.383691020662212,0.6887553580076312,1.17144550851369,0.003425943490216188,0.4792642070158425,buy
531335,ZYDUS WELLNESS LTD,0.6738825363068414,0.8973295051140063,0.5355284253375125,0.9647009676997984,0.13835411096932881,0.29081843139295704,
533758,APL APOLLO TUBES LTD,0.6685595042219489,2.3989734237060434,-0.1880803373162435,2.197473016777972,0.8566398415381924,1.5289135125560231,
532819,MINDTREE LTD,0.6673011793343013,1.5059560486218515,0.6673011793343013,1.2269365626643385,0.0,0.5596353833300372,buy
500109,MANGALORE REFINERY  PETROCHEMICALS LTD,0.6557142365559107,0.1896983297507152,0.3377577520488205,0.7676323875743782,0.31795648450709013,0.11191815101846758,sell
500133,ESAB INDIA LTD,0.6279639812869674,1.0660428708347935,0.4831302468232809,0.9431746044015558,0.14483373446368653,0.31521062311458836,
500112,STATE BANK OF INDIA,0.6090398581117336,1.72198827819287,0.6090398581117336,1.2868698059636263,0.0,0.6778299478518928,buy
534976,VMART RETAIL LTD,0.5884797992586721,5.118341890015814,0.5884797992586721,3.254212133096904,0.0,2.665732333838232,buy
500469,FEDERAL BANK LTD,0.5733432996107605,2.5844375585022203,0.5733432996107605,1.726390717831847,0.0,1.1530474182210866,buy
509557,GARWARE TECHNICAL FIBRES LTD,0.549099541153679,2.333781776910827,0.549099541153679,1.529067737913051,0.0,0.9799681967593721,buy
500110,CHENNAI PETROLEUM CORPN LTD,0.5439317015093265,2.248043479073069,0.5439317015093265,1.4708521202416558,0.0,0.9269204187323293,buy
500510,LARSEN  TOUBRO LTD,0.5346922864081527,1.0192551479556824,0.5331215971425398,0.794560092643237,0.001570689265612879,0.2598678062350843,buy
517334,MOTHERSON SUMI SYSTEMS LTD,0.5207504435385998,4.278125891410995,0.5207504435385998,2.4774053745591957,0.0,1.956654931020596,buy
533286,MOIL LTD,0.5115719340062015,1.0957349240576408,0.5115719340062015,0.8104133246016616,0.0,0.2988413905954601,buy
500209,INFOSYS LTD,0.5094047643240222,0.5806264865332498,0.3170155059077487,0.7096877987545313,0.19238925841627347,0.2002830344305091,
532539,MINDA INDUSTRIES LTD,0.5019852811006972,13.402336537837291,0.5019852811006972,6.977771733011348,0.0,6.475786451910651,buy
500027,ATUL LTD,0.5012163604218173,0.504010216095675,0.1355927357315545,0.7491253103079372,0.36562362469026277,0.2479089498861199,
