code,company,actual,predicted,minimum,maximum,min,max,suggest
540222,LAURUS LABS LTD,2.138198299815003,0.5508795642937102,-1.2558039217411257,2.138198299815003,3.3940022215561285,0.0,sell
509243,TVS SRICHAKRA LTD,-0.0240095472606749,3.512467406703341,-0.1089187578231619,-0.0240095472606749,0.084909210562487,0.0,
533023,WABCO INDIA LTD,-0.0252770648665066,0.5881864884092328,-0.0407836228958952,-0.0252770648665066,0.015506558029388596,0.0,
500034,BAJAJ FINANCE LTD,-0.0262922350913254,0.8834920483132083,-0.0502124973529904,-0.0262922350913254,0.023920262261665003,0.0,
524348,AARTI DRUGS LTD,-0.0274997669108588,0.770893616946525,-0.0494553988701087,-0.0274997669108588,0.021955631959249898,0.0,
532772,DCB BANK LTD,-0.0275825675634408,0.3756356755901058,-0.0387043619980354,-0.0275825675634408,0.011121794434594597,0.0,
517569,KEI INDUSTRIES LTD,-0.0311605266313485,0.3985028179121379,-0.0445490627215102,-0.0311605266313485,0.0133885360901617,0.0,
524816,NATCO PHARMA LTD,-0.0190777632247299,1.1078838081449502,-0.0405776692466902,-0.0190777632247299,0.0214999060219603,0.0,
532234,NATIONAL ALUMINIUM CO LTD,-0.0319955874177369,0.2022815352236045,-0.0394914215751838,-0.0319955874177369,0.007495834157446903,0.0,
532504,NAVIN FLUORINE INTERNATIONAL LTD,-0.0342212155137262,1.987769490471399,-0.1034161952299947,-0.0342212155137262,0.0691949797162685,0.0,
532509,SUPRAJIT ENGINEERING LTD,-0.0342243400557924,0.6989827010116951,-0.0593178671605874,-0.0342243400557924,0.025093527104795003,0.0,
532622,GATEWAY DISTRIPARKS LTD,-0.0359086183797245,0.2215229368818003,-0.0451526298565096,-0.0359086183797245,0.009244011476785101,0.0,
505509,RESPONSIVE INDUSTRIES LTD,-0.0362028417352528,0.1370718325746293,-0.042475877346021,-0.0362028417352528,0.006273035610768196,0.0,
500113,STEEL AUTHORITY OF INDIA LTD,-0.0388250145102891,0.1201604101195385,-0.0449976259284667,-0.0388250145102891,0.006172611418177598,0.0,
500165,KANSAI NEROLAC PAINTS LTD,-0.0490918254839624,0.2019063502037743,-0.0614137841216177,-0.0490918254839624,0.012321958637655304,0.0,
532800,TV BROADCAST LTD,-0.0331910683603882,0.2374852130835343,-0.0421751033213291,-0.0331910683603882,0.008984034960940898,0.0,
532210,CITY UNION BANK LTD,-0.0171833378631947,0.2673528074333465,-0.0220726185821162,-0.0171833378631947,0.0048892807189215015,0.0,
532929,BRIGADE ENTERPRISES LTD,-0.0161865508803491,1.077299442309521,-0.0338863175460661,-0.0161865508803491,0.017699766665717,0.0,
500084,CESC LTD,-0.0136651235111131,0.2481847925524951,-0.0172433349554969,-0.0136651235111131,0.0035782114443838,0.0,
511196,CAN FIN HOMES LTD,-0.3324925938983706,0.5607499980798247,-0.6294891402857046,-0.3324925938983706,0.29699654638733397,0.0,
500163,GODFREY PHILLIPS INDIA LTD,-0.0008801717461387,0.3109148451319651,-0.0011546049105816,-0.0008801717461387,0.0002744331644429,0.0,
508989,NAVNEET EDUCATION LTD,-0.0014454665497785,0.3308933687463807,-0.0019258512193915,-0.0014454665497785,0.0004803846696130002,0.0,
523385,NILKAMAL LTD,-0.0018152796618926,0.532519727986211,-0.0027852471339135,-0.0018152796618926,0.0009699674720209,0.0,
532538,ULTRATECH CEMENT LTD,-0.002011707747019,0.2241555813409761,-0.0024666902345996,-0.002011707747019,0.00045498248758059964,0.0,
500164,GODREJ INDUSTRIES LTD,-0.0033569101452015,0.4362375682578767,-0.0048325893095274,-0.0033569101452015,0.0014756791643259002,0.0,
533098,NHPC LTD,-0.0044648369090761,3.097500113463633,-0.0183146045101607,-0.0044648369090761,0.013849767601084601,0.0,
532443,CERA SANITARYWARE LTD,-0.0050000865587308,0.4149634984971632,-0.0070999408355252,-0.0050000865587308,0.0020998542767944,0.0,
533274,PRESTIGE ESTATES PROJECTS LTD,-0.006870739943195,0.2119052255490417,-0.0083738927079136,-0.006870739943195,0.0015031527647185999,0.0,
511218,SHRIRAM TRANSPORT FINANCE CO LTD,-0.0093064373388749,0.1118579985875673,-0.0104340465695244,-0.0093064373388749,0.0011276092306495011,0.0,
