Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
522275,GET&D,GE T&D India Ltd,22 Oct 2007,Dividend - Rs. - 6.0000,-,24 Oct 2007,05 Nov 2007,17 Oct 2007,23 Oct 2007,-
522275,GET&D,GE T&D India Ltd,15 Apr 2008,Dividend - Rs. - 9.0000,-,17 Apr 2008,25 Apr 2008,09 Apr 2008,16 Apr 2008,-
522275,GET&D,GE T&D India Ltd,22 Oct 2008,-,31 Oct 2008,-,-,22 Oct 2008,29 Oct 2008,-
522275,GET&D,GE T&D India Ltd,29 Apr 2009,Dividend - Rs. - 1.8000,-,05 May 2009,12 May 2009,24 Apr 2009,04 May 2009,-
522275,GET&D,GE T&D India Ltd,13 Apr 2010,Dividend - Rs. - 1.8000,-,16 Apr 2010,23 Apr 2010,08 Apr 2010,15 Apr 2010,-
522275,GET&D,GE T&D India Ltd,26 Apr 2011,Dividend - Rs. - 1.8000,-,28 Apr 2011,04 May 2011,20 Apr 2011,27 Apr 2011,-
522275,GET&D,GE T&D India Ltd,14 Dec 2011,Scheme of Arrangement ,15 Dec 2011,-,-,08 Dec 2011,14 Dec 2011,-
522275,GET&D,GE T&D India Ltd,16 Jul 2012,Dividend - Rs. - 1.8000,-,18 Jul 2012,27 Jul 2012,11 Jul 2012,17 Jul 2012,-
522275,GET&D,GE T&D India Ltd,24 Jun 2013,Dividend - Rs. - 1.8000,-,26 Jun 2013,10 Jul 2013,19 Jun 2013,25 Jun 2013,-
522275,GET&D,GE T&D India Ltd,25 Jun 2014,Dividend - Rs. - 1.8000,-,27 Jun 2014,23 Jul 2014,20 Jun 2014,26 Jun 2014,-
522275,GET&D,GE T&D India Ltd,15 Jul 2015,Dividend - Rs. - 1.8000,-,17 Jul 2015,23 Jul 2015,10 Jul 2015,16 Jul 2015,-
522275,GET&D,GE T&D India Ltd,18 Jul 2016,Dividend - Rs. - 1.8000,-,20 Jul 2016,26 Jul 2016,13 Jul 2016,19 Jul 2016,-
522275,GET&D,GE T&D India Ltd,17 Jul 2017,Dividend - Rs. - 1.8000,-,19 Jul 2017,25 Jul 2017,12 Jul 2017,18 Jul 2017,-
522275,GET&D,GE T&D India Ltd,17 Jul 2018,Dividend - Rs. - 1.8000,-,19 Jul 2018,25 Jul 2018,12 Jul 2018,18 Jul 2018,-
522275,GET&D,GE T&D India Ltd,16 Jul 2019,Dividend - Rs. - 1.8000,-,18 Jul 2019,24 Jul 2019,11 Jul 2019,17 Jul 2019,-
