Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,24 Sep 2007,Dividend - Rs. - 0.5000,-,26 Sep 2007,28 Sep 2007,19 Sep 2007,25 Sep 2007,-
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,22 Sep 2008,Dividend - Rs. - 0.5000,-,24 Sep 2008,26 Sep 2008,17 Sep 2008,23 Sep 2008,-
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,18 Sep 2009,General ,-,23 Sep 2009,25 Sep 2009,15 Sep 2009,22 Sep 2009,-
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,08 Mar 2010,Interim Dividend - Rs. - 0.2500,09 Mar 2010,-,-,02 Mar 2010,08 Mar 2010,-
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,24 Sep 2010,Dividend - Rs. - 0.7500,-,28 Sep 2010,30 Sep 2010,21 Sep 2010,27 Sep 2010,-
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,22 Sep 2011,Dividend - Rs. - 0.5000,-,26 Sep 2011,29 Sep 2011,19 Sep 2011,23 Sep 2011,-
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,27 Aug 2012,Dividend - Rs. - 0.5000,-,29 Aug 2012,01 Sep 2012,22 Aug 2012,28 Aug 2012,-
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,19 Sep 2013,Dividend - Rs. - 0.5000,-,23 Sep 2013,28 Sep 2013,16 Sep 2013,20 Sep 2013,-
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,10 Sep 2014,Dividend - Rs. - 0.5000,-,12 Sep 2014,16 Sep 2014,05 Sep 2014,11 Sep 2014,-
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,23 Sep 2015,Dividend - Rs. - 0.5000,-,26 Sep 2015,30 Sep 2015,18 Sep 2015,23 Sep 2015,-
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,22 Sep 2016,Dividend - Rs. - 0.5000,-,24 Sep 2016,30 Sep 2016,19 Sep 2016,22 Sep 2016,-
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,19 Sep 2017,Final Dividend - Rs. - 0.5000,-,21 Sep 2017,27 Sep 2017,14 Sep 2017,20 Sep 2017,-
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,26 Dec 2017,Stock  Split From Rs.10/- to Rs.5/-,27 Dec 2017,-,-,19 Dec 2017,26 Dec 2017,-
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,19 Sep 2018,Final Dividend - Rs. - 0.2500,-,22 Sep 2018,28 Sep 2018,14 Sep 2018,19 Sep 2018,-
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,31 Oct 2018,Stock  Split From Rs.5/- to Rs.1/-,01 Nov 2018,-,-,25 Oct 2018,31 Oct 2018,-
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,19 Sep 2019,Final Dividend - Rs. - 0.0500,-,21 Sep 2019,27 Sep 2019,16 Sep 2019,19 Sep 2019,-
531543,JINDWORLD,JINDAL WORLDWIDE LTD.,19 Mar 2020,Interim Dividend - Rs. - 0.0500,21 Mar 2020,-,-,16 Mar 2020,19 Mar 2020,-
