Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,14 Sep 2007,Dividend - Rs. - 1.5000,-,18 Sep 2007,24 Sep 2007,11 Sep 2007,17 Sep 2007,-
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,07 Aug 2008,Dividend - Rs. - 1.5000,-,09 Aug 2008,13 Aug 2008,04 Aug 2008,07 Aug 2008,-
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,10 Sep 2009,Dividend - Rs. - 1.5000,-,12 Sep 2009,16 Sep 2009,07 Sep 2009,10 Sep 2009,-
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,12 Nov 2009,Interim Dividend - Rs. - 1.0000,14 Nov 2009,-,-,09 Nov 2009,12 Nov 2009,-
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,15 Jul 2010,Final Dividend - Rs. - 3.0000,-,19 Jul 2010,26 Jul 2010,12 Jul 2010,16 Jul 2010,-
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,04 Aug 2011,Dividend - Rs. - 6.0000,-,06 Aug 2011,17 Aug 2011,01 Aug 2011,04 Aug 2011,-
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,16 Aug 2012,Dividend - Rs. - 6.0000,-,18 Aug 2012,24 Aug 2012,10 Aug 2012,16 Aug 2012,-
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,14 Aug 2013,Dividend - Rs. - 6.0000,-,17 Aug 2013,23 Aug 2013,08 Aug 2013,14 Aug 2013,-
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,15 Jul 2014,Dividend - Rs. - 6.0000,-,17 Jul 2014,23 Jul 2014,10 Jul 2014,16 Jul 2014,-
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,12 Aug 2015,Dividend - Rs. - 7.0000,-,14 Aug 2015,21 Aug 2015,07 Aug 2015,13 Aug 2015,-
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,17 Mar 2016,Interim Dividend - Rs. - 4.7000,19 Mar 2016,-,-,14 Mar 2016,17 Mar 2016,-
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,09 Aug 2017,Dividend - Rs. - 4.7000,-,11 Aug 2017,18 Aug 2017,04 Aug 2017,10 Aug 2017,-
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,07 Jun 2018,Stock  Split From Rs.10/- to Rs.2/-,08 Jun 2018,-,-,01 Jun 2018,07 Jun 2018,-
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,09 Aug 2018,Dividend - Rs. - 2.0000,-,13 Aug 2018,21 Aug 2018,06 Aug 2018,10 Aug 2018,-
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,14 Aug 2019,Dividend - Rs. - 3.0000,-,17 Aug 2019,23 Aug 2019,08 Aug 2019,14 Aug 2019,-
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,05 Mar 2020,Interim Dividend - Rs. - 2.0000,06 Mar 2020,-,-,28 Feb 2020,05 Mar 2020,-
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,19 Aug 2020,Final Dividend - Rs. - 1.0000,-,21 Aug 2020,28 Aug 2020,14 Aug 2020,20 Aug 2020,-
