Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD.,30 Aug 2007,Dividend - Rs. - 1.0000,-,01 Sep 2007,12 Sep 2007,27 Aug 2007,30 Aug 2007,-
526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD.,21 Aug 2008,Dividend - Rs. - 1.0000,-,23 Aug 2008,30 Aug 2008,14 Aug 2008,21 Aug 2008,-
526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD.,17 Sep 2009,Dividend - Rs. - 0.5000,-,21 Sep 2009,26 Sep 2009,14 Sep 2009,17 Sep 2009,-
526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD.,16 Sep 2010,Dividend - Rs. - 0.8000,-,20 Sep 2010,25 Sep 2010,13 Sep 2010,17 Sep 2010,-
526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD.,22 Sep 2011,Dividend - Rs. - 1.0000,-,24 Sep 2011,30 Sep 2011,19 Sep 2011,22 Sep 2011,-
526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD.,20 Sep 2012,Dividend - Rs. - 1.0000,-,24 Sep 2012,29 Sep 2012,14 Sep 2012,21 Sep 2012,-
526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD.,22 Sep 2014,Dividend - Rs. - 0.5000,-,24 Sep 2014,30 Sep 2014,17 Sep 2014,23 Sep 2014,-
526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD.,31 Aug 2017,Buy Back of Shares ,01 Sep 2017,-,-,24 Aug 2017,31 Aug 2017,-
526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD.,30 Jan 2018,Interim Dividend - Rs. - 5.0000,31 Jan 2018,-,-,23 Jan 2018,30 Jan 2018,-
526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD.,03 May 2018,Interim Dividend - Rs. - 80.0000,04 May 2018,-,-,25 Apr 2018,03 May 2018,-
526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD.,28 Mar 2019,Buy Back of Shares ,29 Mar 2019,-,-,22 Mar 2019,27 Mar 2019,-
526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD.,22 Sep 2020,Dividend - Rs. - 2.5000,-,24 Sep 2020,30 Sep 2020,17 Sep 2020,23 Sep 2020,-
