Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
504058,NIPPOBATRY,INDO-NATIONAL LTD.,06 Jun 2008,Dividend - Rs. - 20.0000,-,10 Jun 2008,18 Jun 2008,03 Jun 2008,09 Jun 2008,-
504058,NIPPOBATRY,INDO-NATIONAL LTD.,03 Sep 2009,Dividend - Rs. - 20.0000,-,07 Sep 2009,11 Sep 2009,31 Aug 2009,04 Sep 2009,-
504058,NIPPOBATRY,INDO-NATIONAL LTD.,15 Jul 2010,Dividend - Rs. - 20.0000,-,19 Jul 2010,23 Jul 2010,12 Jul 2010,16 Jul 2010,-
504058,NIPPOBATRY,INDO-NATIONAL LTD.,14 Jul 2011,Dividend - Rs. - 20.0000,-,16 Jul 2011,20 Jul 2011,11 Jul 2011,14 Jul 2011,-
504058,NIPPOBATRY,INDO-NATIONAL LTD.,20 Jul 2012,Dividend - Rs. - 10.0000,-,24 Jul 2012,31 Jul 2012,17 Jul 2012,23 Jul 2012,-
504058,NIPPOBATRY,INDO-NATIONAL LTD.,18 Sep 2013,Dividend - Rs. - 10.0000,-,20 Sep 2013,27 Sep 2013,13 Sep 2013,19 Sep 2013,-
504058,NIPPOBATRY,INDO-NATIONAL LTD.,17 Sep 2014,Dividend - Rs. - 20.0000,-,19 Sep 2014,26 Sep 2014,12 Sep 2014,18 Sep 2014,-
504058,NIPPOBATRY,INDO-NATIONAL LTD.,15 Sep 2015,Dividend - Rs. - 25.0000,-,17 Sep 2015,23 Sep 2015,10 Sep 2015,15 Sep 2015,-
504058,NIPPOBATRY,INDO-NATIONAL LTD.,15 Sep 2016,Dividend - Rs. - 25.0000,-,17 Sep 2016,23 Sep 2016,09 Sep 2016,15 Sep 2016,-
504058,NIPPOBATRY,INDO-NATIONAL LTD.,15 Sep 2017,Dividend - Rs. - 25.0000,-,19 Sep 2017,25 Sep 2017,12 Sep 2017,18 Sep 2017,-
504058,NIPPOBATRY,INDO-NATIONAL LTD.,14 Sep 2018,Dividend - Rs. - 20.0000,-,18 Sep 2018,24 Sep 2018,10 Sep 2018,17 Sep 2018,-
504058,NIPPOBATRY,INDO-NATIONAL LTD.,13 Sep 2019,Final Dividend - Rs. - 20.0000,-,17 Sep 2019,23 Sep 2019,09 Sep 2019,16 Sep 2019,-
504058,NIPPOBATRY,INDO-NATIONAL LTD.,18 Sep 2020,Dividend - Rs. - 5.0000,-,22 Sep 2020,28 Sep 2020,15 Sep 2020,21 Sep 2020,-
