Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
503641,ZODIACVEN,Zodiac Ventures Limited,02 Sep 2010,Final Dividend - Rs. - 1.0000,-,16 Sep 2010,18 Sep 2010,02 Sep 2010,21 Sep 2010,-
503641,ZODIACVEN,Zodiac Ventures Limited,09 Sep 2011,Final Dividend - Rs. - 1.2000,-,23 Sep 2011,27 Sep 2011,09 Sep 2011,27 Sep 2011,-
503641,ZODIACVEN,Zodiac Ventures Limited,24 Sep 2012,Final Dividend - Rs. - 1.3000,-,26 Sep 2012,28 Sep 2012,18 Sep 2012,25 Sep 2012,-
503641,ZODIACVEN,Zodiac Ventures Limited,24 Sep 2013,Final Dividend - Rs. - 0.3000,-,26 Sep 2013,28 Sep 2013,19 Sep 2013,25 Sep 2013,-
503641,ZODIACVEN,Zodiac Ventures Limited,21 Aug 2014,Stock  Split From Rs.10/- to Rs.1/-,23 Aug 2014,-,-,14 Aug 2014,21 Aug 2014,-
503641,ZODIACVEN,Zodiac Ventures Limited,24 Sep 2014,Dividend - Rs. - 0.0400,-,26 Sep 2014,30 Sep 2014,19 Sep 2014,25 Sep 2014,-
503641,ZODIACVEN,Zodiac Ventures Limited,21 Sep 2015,Dividend - Rs. - 0.0500,-,23 Sep 2015,30 Sep 2015,15 Sep 2015,22 Sep 2015,-
503641,ZODIACVEN,Zodiac Ventures Limited,21 Sep 2016,Dividend - Rs. - 0.0100,-,23 Sep 2016,30 Sep 2016,16 Sep 2016,22 Sep 2016,-
503641,ZODIACVEN,Zodiac Ventures Limited,18 Oct 2017,Dividend - Rs. - 0.0100,-,24 Oct 2017,30 Oct 2017,13 Oct 2017,23 Oct 2017,-
503641,ZODIACVEN,Zodiac Ventures Limited,11 Dec 2018,Dividend - Rs. - 0.0100,-,13 Dec 2018,19 Dec 2018,06 Dec 2018,12 Dec 2018,-
