Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
522005,AUSTENG,AUSTIN ENGINEERING CO.LTD.,20 Sep 2007,Dividend - Rs. - 2.0000,-,22 Sep 2007,29 Sep 2007,17 Sep 2007,20 Sep 2007,-
522005,AUSTENG,AUSTIN ENGINEERING CO.LTD.,11 Sep 2008,Dividend - Rs. - 2.2000,-,15 Sep 2008,22 Sep 2008,08 Sep 2008,12 Sep 2008,-
522005,AUSTENG,AUSTIN ENGINEERING CO.LTD.,11 Sep 2009,Dividend - Rs. - 1.5000,-,15 Sep 2009,22 Sep 2009,08 Sep 2009,14 Sep 2009,-
522005,AUSTENG,AUSTIN ENGINEERING CO.LTD.,13 Sep 2010,Dividend - Rs. - 1.5000,-,15 Sep 2010,22 Sep 2010,07 Sep 2010,14 Sep 2010,-
522005,AUSTENG,AUSTIN ENGINEERING CO.LTD.,13 Sep 2011,Dividend - Rs. - 2.5000,-,15 Sep 2011,22 Sep 2011,08 Sep 2011,14 Sep 2011,-
522005,AUSTENG,AUSTIN ENGINEERING CO.LTD.,13 Sep 2012,Dividend - Rs. - 2.5000,-,15 Sep 2012,22 Sep 2012,10 Sep 2012,13 Sep 2012,-
522005,AUSTENG,AUSTIN ENGINEERING CO.LTD.,12 Sep 2013,Dividend - Rs. - 1.5000,-,16 Sep 2013,23 Sep 2013,06 Sep 2013,13 Sep 2013,-
522005,AUSTENG,AUSTIN ENGINEERING CO.LTD.,28 Aug 2014,Dividend - Rs. - 1.5000,-,02 Sep 2014,09 Sep 2014,-,-,-
522005,AUSTENG,AUSTIN ENGINEERING CO.LTD.,11 Sep 2015,Dividend - Rs. - 1.5000,-,15 Sep 2015,22 Sep 2015,08 Sep 2015,14 Sep 2015,-
522005,AUSTENG,AUSTIN ENGINEERING CO.LTD.,18 Sep 2019,Dividend - Rs. - 0.5000,-,20 Sep 2019,26 Sep 2019,13 Sep 2019,19 Sep 2019,-
