Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
533192,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,10 Aug 2010,Dividend - Rs. - 0.7500,-,12 Aug 2010,19 Aug 2010,05 Aug 2010,11 Aug 2010,-
533192,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,20 Sep 2011,Dividend - Rs. - 0.4500,-,22 Sep 2011,29 Sep 2011,15 Sep 2011,21 Sep 2011,-
533192,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,18 Sep 2012,Dividend - Rs. - 0.7000,-,21 Sep 2012,28 Sep 2012,13 Sep 2012,20 Sep 2012,-
533192,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,21 Aug 2013,Dividend - Rs. - 1.0000,-,23 Aug 2013,30 Aug 2013,16 Aug 2013,22 Aug 2013,-
533192,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,02 Sep 2014,Dividend - Rs. - 0.8500,-,04 Sep 2014,11 Sep 2014,27 Aug 2014,03 Sep 2014,-
533192,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,11 Aug 2015,Dividend - Rs. - 0.1000,-,13 Aug 2015,20 Aug 2015,06 Aug 2015,12 Aug 2015,-
533192,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,09 Sep 2016,Dividend - Rs. - 0.2500,-,14 Sep 2016,21 Sep 2016,06 Sep 2016,12 Sep 2016,-
533192,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,06 Sep 2017,Dividend - Rs. - 0.9000,-,08 Sep 2017,15 Sep 2017,01 Sep 2017,07 Sep 2017,-
533192,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,04 Sep 2018,Dividend - Rs. - 0.1000,-,06 Sep 2018,14 Sep 2018,30 Aug 2018,05 Sep 2018,-
533192,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,04 Sep 2019,Dividend - Rs. - 0.1000,-,06 Sep 2019,12 Sep 2019,29 Aug 2019,05 Sep 2019,-
533192,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,15 Sep 2020,Dividend - Rs. - 0.1000,-,17 Sep 2020,25 Sep 2020,10 Sep 2020,16 Sep 2020,-
