Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
523628,PODDAR,Poddar Housing and Development Ltd,06 Sep 2007,Dividend - Rs. - 1.0000,-,10 Sep 2007,20 Sep 2007,03 Sep 2007,07 Sep 2007,-
523628,PODDAR,Poddar Housing and Development Ltd,06 Jun 2008,Dividend - Rs. - 1.5000,-,10 Jun 2008,20 Jun 2008,03 Jun 2008,09 Jun 2008,-
523628,PODDAR,Poddar Housing and Development Ltd,11 Jun 2009,Dividend - Rs. - 1.5000,-,15 Jun 2009,25 Jun 2009,08 Jun 2009,12 Jun 2009,-
523628,PODDAR,Poddar Housing and Development Ltd,30 Aug 2010,Dividend - Rs. - 1.5000,-,01 Sep 2010,07 Sep 2010,25 Aug 2010,31 Aug 2010,-
523628,PODDAR,Poddar Housing and Development Ltd,29 Jun 2011,Dividend - Rs. - 1.5000,-,04 Jul 2011,11 Jul 2011,27 Jun 2011,01 Jul 2011,-
523628,PODDAR,Poddar Housing and Development Ltd,13 Jul 2012,Dividend - Rs. - 1.5000,-,17 Jul 2012,24 Jul 2012,10 Jul 2012,16 Jul 2012,-
523628,PODDAR,Poddar Housing and Development Ltd,16 Jul 2013,Dividend - Rs. - 1.5000,-,18 Jul 2013,25 Jul 2013,11 Jul 2013,17 Jul 2013,-
523628,PODDAR,Poddar Housing and Development Ltd,25 Jul 2014,Dividend - Rs. - 1.5000,-,29 Jul 2014,05 Aug 2014,22 Jul 2014,25 Jul 2014,-
523628,PODDAR,Poddar Housing and Development Ltd,27 Jul 2015,Dividend - Rs. - 1.5000,-,29 Jul 2015,05 Aug 2015,22 Jul 2015,28 Jul 2015,-
523628,PODDAR,Poddar Housing and Development Ltd,27 Jul 2016,Dividend - Rs. - 1.5000,-,29 Jul 2016,05 Aug 2016,22 Jul 2016,28 Jul 2016,-
523628,PODDAR,Poddar Housing and Development Ltd,08 Aug 2017,Dividend - Rs. - 1.5000,-,10 Aug 2017,17 Aug 2017,03 Aug 2017,09 Aug 2017,-
523628,PODDAR,Poddar Housing and Development Ltd,08 Aug 2018,Dividend - Rs. - 1.5000,-,10 Aug 2018,17 Aug 2018,03 Aug 2018,09 Aug 2018,-
523628,PODDAR,Poddar Housing and Development Ltd,20 Sep 2019,Final Dividend - Rs. - 1.5000,-,24 Sep 2019,30 Sep 2019,17 Sep 2019,23 Sep 2019,-
