Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,17 Aug 2007,Dividend - Rs. - 12.0000,-,22 Aug 2007,06 Sep 2007,13 Aug 2007,21 Aug 2007,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,02 Sep 2008,Dividend - Rs. - 3.0000,-,05 Sep 2008,22 Sep 2008,28 Aug 2008,04 Sep 2008,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,13 Aug 2009,Dividend - Rs. - 5.2500,-,17 Aug 2009,28 Aug 2009,10 Aug 2009,14 Aug 2009,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,03 Sep 2010,Final Dividend - Rs. - 12.0000,-,07 Sep 2010,16 Sep 2010,31 Aug 2010,06 Sep 2010,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,08 Sep 2011,Final Dividend - Rs. - 14.0000,-,10 Sep 2011,22 Sep 2011,05 Sep 2011,08 Sep 2011,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,30 Aug 2012,Final Dividend - Rs. - 8.5000,-,01 Sep 2012,18 Sep 2012,27 Aug 2012,30 Aug 2012,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,14 Aug 2013,Final Dividend - Rs. - 8.5000,-,19 Aug 2013,05 Sep 2013,08 Aug 2013,16 Aug 2013,06 Sep 2013
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,12 Aug 2014,Final Dividend - Rs. - 15.5000,-,14 Aug 2014,05 Sep 2014,07 Aug 2014,12 Aug 2014,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,02 Sep 2015,Final Dividend - Rs. - 24.5000,-,04 Sep 2015,10 Sep 2015,28 Aug 2015,03 Sep 2015,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,11 Feb 2016,Interim Dividend - Rs. - 11.5000,12 Feb 2016,-,-,05 Feb 2016,11 Feb 2016,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,17 Mar 2016,Interim Dividend - Rs. - 7.0000,19 Mar 2016,-,-,14 Mar 2016,17 Mar 2016,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,28 Jul 2016,Dividend - Rs. - 16.0000,-,01 Aug 2016,06 Aug 2016,25 Jul 2016,29 Jul 2016,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,14 Sep 2016,Bonus issue 2:1,15 Sep 2016,-,-,07 Sep 2016,14 Sep 2016,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,01 Mar 2017,Interim Dividend - Rs. - 22.5000,02 Mar 2017,-,-,22 Feb 2017,01 Mar 2017,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,24 Mar 2017,Interim Dividend - Rs. - 6.4000,27 Mar 2017,-,-,-,-,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,11 Jul 2017,Dividend - Rs. - 1.1000,12 Jul 2017,-,-,05 Jul 2017,11 Jul 2017,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,11 Jul 2017,Bonus issue 1:2,12 Jul 2017,-,-,05 Jul 2017,11 Jul 2017,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,28 Feb 2018,Interim Dividend - Rs. - 14.5000,01 Mar 2018,-,-,22 Feb 2018,28 Feb 2018,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,28 Jun 2018,Final Dividend - Rs. - 2.5000,-,02 Jul 2018,06 Jul 2018,25 Jun 2018,29 Jun 2018,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,14 Feb 2019,Interim Dividend - Rs. - 6.5000,15 Feb 2019,-,-,08 Feb 2019,14 Feb 2019,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,06 Jun 2019,Final Dividend - Rs. - 9.4000,-,10 Jun 2019,14 Jun 2019,31 May 2019,07 Jun 2019,-
500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION LTD.,02 Jul 2020,Final Dividend - Rs. - 9.7500,-,06 Jul 2020,10 Jul 2020,29 Jun 2020,03 Jul 2020,-
