Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,14 Jul 2008,Dividend - Rs. - 0.7500,-,16 Jul 2008,28 Jul 2008,09 Jul 2008,15 Jul 2008,-
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,14 Jul 2009,Dividend - Rs. - 0.7500,-,16 Jul 2009,28 Jul 2009,09 Jul 2009,15 Jul 2009,-
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,30 Jun 2010,Dividend - Rs. - 0.8500,-,05 Jul 2010,07 Jul 2010,25 Jun 2010,02 Jul 2010,-
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,13 Sep 2010,Stock  Split From Rs.10/- to Rs.5/-,14 Sep 2010,-,-,06 Sep 2010,13 Sep 2010,-
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,12 Jul 2011,Dividend - Rs. - 0.5000,-,14 Jul 2011,21 Jul 2011,07 Jul 2011,13 Jul 2011,-
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,06 Jul 2012,Dividend - Rs. - 0.6000,-,10 Jul 2012,19 Jul 2012,03 Jul 2012,09 Jul 2012,-
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,04 Jul 2013,Dividend - Rs. - 0.7000,-,08 Jul 2013,18 Jul 2013,28 Jun 2013,05 Jul 2013,-
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,04 Jul 2014,Dividend - Rs. - 0.8000,-,08 Jul 2014,16 Jul 2014,30 Jun 2014,07 Jul 2014,-
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,18 Jun 2015,Dividend - Rs. - 0.9000,-,22 Jun 2015,29 Jun 2015,15 Jun 2015,19 Jun 2015,-
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,08 Jul 2015,Bonus issue 1:1,09 Jul 2015,-,-,02 Jul 2015,08 Jul 2015,-
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,14 Jul 2016,Dividend - Rs. - 0.5000,-,16 Jul 2016,22 Jul 2016,11 Jul 2016,14 Jul 2016,-
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,12 Jul 2017,Dividend - Rs. - 0.6000,-,14 Jul 2017,20 Jul 2017,07 Jul 2017,13 Jul 2017,-
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,11 Jul 2018,Dividend - Rs. - 0.7000,-,13 Jul 2018,19 Jul 2018,06 Jul 2018,12 Jul 2018,-
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,12 Jul 2019,Dividend - Rs. - 0.8000,-,16 Jul 2019,22 Jul 2019,09 Jul 2019,15 Jul 2019,-
