Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500300,GRASIM,GRASIM INDUSTRIES LTD.,22 Jul 2008,Dividend - Rs. - 30.0000,-,24 Jul 2008,02 Aug 2008,17 Jul 2008,23 Jul 2008,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,24 Jul 2009,Dividend - Rs. - 30.0000,-,28 Jul 2009,08 Aug 2009,21 Jul 2009,27 Jul 2009,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,26 May 2010,Scheme of Arrangement ,28 May 2010,-,-,21 May 2010,27 May 2010,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,10 Aug 2010,Dividend - Rs. - 30.0000,-,12 Aug 2010,20 Aug 2010,05 Aug 2010,11 Aug 2010,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,06 Sep 2011,Dividend - Rs. - 20.0000,-,08 Sep 2011,17 Sep 2011,30 Aug 2011,07 Sep 2011,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,27 Aug 2012,Dividend - Rs. - 22.5000,-,29 Aug 2012,07 Sep 2012,22 Aug 2012,28 Aug 2012,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,31 Jul 2013,Dividend - Rs. - 22.5000,-,02 Aug 2013,17 Aug 2013,26 Jul 2013,01 Aug 2013,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,20 Aug 2014,Dividend - Rs. - 21.0000,-,22 Aug 2014,06 Sep 2014,13 Aug 2014,21 Aug 2014,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,03 Sep 2015,Dividend - Rs. - 18.0000,-,05 Sep 2015,19 Sep 2015,31 Aug 2015,03 Sep 2015,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,07 Sep 2016,Dividend - Rs. - 22.5000,-,09 Sep 2016,23 Sep 2016,01 Sep 2016,08 Sep 2016,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,06 Oct 2016,Stock  Split From Rs.10/- to Rs.2/-,08 Oct 2016,-,-,03 Oct 2016,06 Oct 2016,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,19 Jul 2017,Spin Off ,20 Jul 2017,-,-,13 Jul 2017,19 Jul 2017,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,08 Sep 2017,Dividend - Rs. - 5.5000,-,12 Sep 2017,22 Sep 2017,05 Sep 2017,11 Sep 2017,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,31 Aug 2018,Dividend - Rs. - 6.2000,-,04 Sep 2018,14 Sep 2018,28 Aug 2018,03 Sep 2018,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,08 Aug 2019,Final Dividend - Rs. - 7.0000,-,13 Aug 2019,23 Aug 2019,05 Aug 2019,09 Aug 2019,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,26 Aug 2020,Final Dividend - Rs. - 4.0000,-,28 Aug 2020,14 Sep 2020,21 Aug 2020,27 Aug 2020,-
