Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
530627,VIPULORG,Vipul Organics Ltd,25 Sep 2007,Dividend - Rs. - 0.6000,-,27 Sep 2007,29 Sep 2007,20 Sep 2007,26 Sep 2007,-
530627,VIPULORG,Vipul Organics Ltd,24 Sep 2008,Dividend - Rs. - 0.6000,-,26 Sep 2008,30 Sep 2008,19 Sep 2008,25 Sep 2008,-
530627,VIPULORG,Vipul Organics Ltd,17 Sep 2009,Dividend - Rs. - 0.6000,-,21 Sep 2009,25 Sep 2009,14 Sep 2009,17 Sep 2009,-
530627,VIPULORG,Vipul Organics Ltd,23 Sep 2010,Dividend - Rs. - 0.8000,-,27 Sep 2010,30 Sep 2010,20 Sep 2010,24 Sep 2010,-
530627,VIPULORG,Vipul Organics Ltd,26 Sep 2011,Dividend - Rs. - 0.8000,-,28 Sep 2011,30 Sep 2011,21 Sep 2011,27 Sep 2011,-
530627,VIPULORG,Vipul Organics Ltd,24 Sep 2012,Dividend - Rs. - 0.8000,-,26 Sep 2012,28 Sep 2012,18 Sep 2012,25 Sep 2012,-
530627,VIPULORG,Vipul Organics Ltd,23 Sep 2013,Dividend - Rs. - 0.8000,-,25 Sep 2013,27 Sep 2013,18 Sep 2013,24 Sep 2013,-
530627,VIPULORG,Vipul Organics Ltd,25 Sep 2014,Dividend - Rs. - 0.8000,-,29 Sep 2014,30 Sep 2014,22 Sep 2014,26 Sep 2014,-
530627,VIPULORG,Vipul Organics Ltd,23 Sep 2015,Dividend - Rs. - 0.8000,-,28 Sep 2015,30 Sep 2015,18 Sep 2015,24 Sep 2015,-
530627,VIPULORG,Vipul Organics Ltd,16 Aug 2016,Dividend - Rs. - 0.8000,-,19 Aug 2016,19 Aug 2016,10 Aug 2016,18 Aug 2016,-
530627,VIPULORG,Vipul Organics Ltd,21 Sep 2017,Dividend - Rs. - 0.8000,-,23 Sep 2017,29 Sep 2017,18 Sep 2017,21 Sep 2017,-
530627,VIPULORG,Vipul Organics Ltd,18 Sep 2018,Dividend - Rs. - 0.8000,-,21 Sep 2018,27 Sep 2018,12 Sep 2018,19 Sep 2018,-
530627,VIPULORG,Vipul Organics Ltd,20 Sep 2019,Dividend - Rs. - 0.8000,-,24 Sep 2019,30 Sep 2019,17 Sep 2019,23 Sep 2019,-
530627,VIPULORG,Vipul Organics Ltd,22 Sep 2020,Final Dividend - Rs. - 0.8000,-,24 Sep 2020,30 Sep 2020,17 Sep 2020,23 Sep 2020,-
