Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
532734,GPIL,GODAWARI POWER & ISPAT LTD.,14 Sep 2007,Final Dividend - Rs. - 2.0000,-,18 Sep 2007,25 Sep 2007,11 Sep 2007,17 Sep 2007,-
532734,GPIL,GODAWARI POWER & ISPAT LTD.,10 Mar 2008,Interim Dividend - Rs. - 1.5000,11 Mar 2008,-,-,03 Mar 2008,10 Mar 2008,-
532734,GPIL,GODAWARI POWER & ISPAT LTD.,12 Sep 2008,Final Dividend - Rs. - 2.5000,-,16 Sep 2008,23 Sep 2008,09 Sep 2008,15 Sep 2008,-
532734,GPIL,GODAWARI POWER & ISPAT LTD.,11 Sep 2009,Dividend - Rs. - 2.5000,-,15 Sep 2009,22 Sep 2009,08 Sep 2009,14 Sep 2009,-
532734,GPIL,GODAWARI POWER & ISPAT LTD.,14 Sep 2010,Dividend - Rs. - 2.5000,-,16 Sep 2010,25 Sep 2010,08 Sep 2010,15 Sep 2010,-
532734,GPIL,GODAWARI POWER & ISPAT LTD.,17 Aug 2011,Final Dividend - Rs. - 2.5000,-,22 Aug 2011,30 Aug 2011,12 Aug 2011,19 Aug 2011,-
532734,GPIL,GODAWARI POWER & ISPAT LTD.,20 Sep 2012,Final Dividend - Rs. - 2.5000,-,22 Sep 2012,29 Sep 2012,14 Sep 2012,20 Sep 2012,-
532734,GPIL,GODAWARI POWER & ISPAT LTD.,18 Sep 2013,Dividend - Rs. - 2.5000,-,20 Sep 2013,28 Sep 2013,13 Sep 2013,19 Sep 2013,10 Oct 2013
532734,GPIL,GODAWARI POWER & ISPAT LTD.,20 Mar 2014,Interim Dividend - Rs. - 1.5000,21 Mar 2014,-,-,13 Mar 2014,19 Mar 2014,-
532734,GPIL,GODAWARI POWER & ISPAT LTD.,17 Sep 2014,Final Dividend - Rs. - 1.0000,-,19 Sep 2014,27 Sep 2014,12 Sep 2014,18 Sep 2014,25 Oct 2014
532734,GPIL,GODAWARI POWER & ISPAT LTD.,27 Aug 2015,Final Dividend - Rs. - 1.0000,-,31 Aug 2015,05 Sep 2015,24 Aug 2015,28 Aug 2015,18 Oct 2015
532734,GPIL,GODAWARI POWER & ISPAT LTD.,04 Feb 2021,Interim Dividend - Rs. - 5.0000,06 Feb 2021,-,-,01 Feb 2021,04 Feb 2021,-
