Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,30 Jan 2008,Interim Dividend - Rs. - 5.0000,31 Jan 2008,-,-,24 Jan 2008,30 Jan 2008,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,17 Mar 2008,-,26 Mar 2008,-,-,17 Mar 2008,25 Mar 2008,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,04 Feb 2009,Interim Dividend - Rs. - 2.5000,05 Feb 2009,-,-,29 Jan 2009,04 Feb 2009,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,28 Jan 2010,Interim Dividend - Rs. - 5.0000,29 Jan 2010,-,-,21 Jan 2010,28 Jan 2010,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,03 Feb 2011,Interim Dividend - Rs. - 5.0000,04 Feb 2011,-,-,28 Jan 2011,03 Feb 2011,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,27 Jan 2012,Interim Dividend - Rs. - 6.0000,30 Jan 2012,-,-,20 Jan 2012,27 Jan 2012,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,01 Feb 2013,Interim Dividend - Rs. - 6.0000,04 Feb 2013,-,-,28 Jan 2013,01 Feb 2013,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,03 Feb 2014,Interim Dividend - Rs. - 6.0000,04 Feb 2014,-,-,28 Jan 2014,03 Feb 2014,20 Feb 2014
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,02 Feb 2015,Interim Dividend - Rs. - 7.5000,03 Feb 2015,-,-,27 Jan 2015,02 Feb 2015,16 Feb 2015
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,28 Jan 2016,Interim Dividend - Rs. - 7.5000,29 Jan 2016,-,-,21 Jan 2016,28 Jan 2016,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,02 Feb 2017,Interim Dividend - Rs. - 9.0000,03 Feb 2017,-,-,27 Jan 2017,02 Feb 2017,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,08 Feb 2018,Buy Back of Shares ,09 Feb 2018,-,-,02 Feb 2018,08 Feb 2018,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,02 Aug 2018,Final Dividend - Rs. - 9.0000,-,04 Aug 2018,13 Aug 2018,30 Jul 2018,02 Aug 2018,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,11 Jul 2019,Final Dividend - Rs. - 9.0000,-,13 Jul 2019,15 Jul 2019,08 Jul 2019,11 Jul 2019,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,14 Aug 2019,Buy Back of Shares ,16 Aug 2019,-,-,07 Aug 2019,14 Aug 2019,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,10 Sep 2020,Final Dividend - Rs. - 9.0000,11 Sep 2020,-,-,04 Sep 2020,10 Sep 2020,-
