Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
533181,ISFT,INTRASOFT TECHNOLOGIES LTD.,13 May 2010,Interim Dividend - Rs. - 0.7500,14 May 2010,-,-,07 May 2010,13 May 2010,-
533181,ISFT,INTRASOFT TECHNOLOGIES LTD.,17 Sep 2010,Final Dividend - Rs. - 0.7500,-,21 Sep 2010,28 Sep 2010,14 Sep 2010,20 Sep 2010,-
533181,ISFT,INTRASOFT TECHNOLOGIES LTD.,10 Feb 2011,Interim Dividend - Rs. - 1.0000,11 Feb 2011,-,-,04 Feb 2011,10 Feb 2011,-
533181,ISFT,INTRASOFT TECHNOLOGIES LTD.,19 Sep 2011,Final Dividend - Rs. - 0.5000,-,21 Sep 2011,29 Sep 2011,14 Sep 2011,20 Sep 2011,-
533181,ISFT,INTRASOFT TECHNOLOGIES LTD.,14 Sep 2012,Dividend - Rs. - 1.0000,-,18 Sep 2012,25 Sep 2012,11 Sep 2012,17 Sep 2012,-
533181,ISFT,INTRASOFT TECHNOLOGIES LTD.,13 Sep 2013,Dividend - Rs. - 1.0000,-,17 Sep 2013,24 Sep 2013,10 Sep 2013,16 Sep 2013,23 Oct 2013
533181,ISFT,INTRASOFT TECHNOLOGIES LTD.,20 Aug 2014,Dividend - Rs. - 1.0000,-,22 Aug 2014,29 Aug 2014,13 Aug 2014,21 Aug 2014,-
533181,ISFT,INTRASOFT TECHNOLOGIES LTD.,05 Feb 2015,Interim Dividend - Rs. - 1.0000,06 Feb 2015,-,-,30 Jan 2015,05 Feb 2015,24 Feb 2015
533181,ISFT,INTRASOFT TECHNOLOGIES LTD.,31 Aug 2015,Final Dividend - Rs. - 1.0000,-,02 Sep 2015,08 Sep 2015,26 Aug 2015,01 Sep 2015,-
533181,ISFT,INTRASOFT TECHNOLOGIES LTD.,31 Aug 2016,Final Dividend - Rs. - 2.0000,-,02 Sep 2016,08 Sep 2016,29 Aug 2016,01 Sep 2016,-
533181,ISFT,INTRASOFT TECHNOLOGIES LTD.,11 Aug 2017,Dividend - Rs. - 2.0000,-,15 Aug 2017,22 Aug 2017,08 Aug 2017,11 Aug 2017,-
533181,ISFT,INTRASOFT TECHNOLOGIES LTD.,04 Sep 2018,Dividend - Rs. - 2.0000,-,06 Sep 2018,12 Sep 2018,30 Aug 2018,05 Sep 2018,-
533181,ISFT,INTRASOFT TECHNOLOGIES LTD.,30 Aug 2019,Final Dividend - Rs. - 2.0000,-,04 Sep 2019,10 Sep 2019,27 Aug 2019,03 Sep 2019,-
533181,ISFT,INTRASOFT TECHNOLOGIES LTD.,21 Oct 2020,Dividend - Rs. - 1.0000,-,23 Oct 2020,29 Oct 2020,16 Oct 2020,22 Oct 2020,-
