Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,13 Sep 2007,Dividend - Rs. - 1.0000,-,17 Sep 2007,28 Sep 2007,10 Sep 2007,14 Sep 2007,-
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,16 Nov 2007,Interim Dividend - Rs. - 0.5000,19 Nov 2007,-,-,12 Nov 2007,16 Nov 2007,-
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,11 Sep 2008,Dividend - Rs. - 1.0000,-,15 Sep 2008,27 Sep 2008,08 Sep 2008,12 Sep 2008,-
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,03 Sep 2009,Dividend - Rs. - 1.8000,-,07 Sep 2009,19 Sep 2009,31 Aug 2009,04 Sep 2009,-
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,18 Aug 2010,Dividend - Rs. - 2.0000,-,23 Aug 2010,28 Aug 2010,13 Aug 2010,20 Aug 2010,-
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,21 Sep 2011,Dividend - Rs. - 2.0000,-,23 Sep 2011,30 Sep 2011,16 Sep 2011,22 Sep 2011,-
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,18 Sep 2012,Dividend - Rs. - 2.0000,-,21 Sep 2012,28 Sep 2012,13 Sep 2012,20 Sep 2012,-
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,18 Sep 2013,Dividend - Rs. - 2.0000,-,20 Sep 2013,28 Sep 2013,13 Sep 2013,19 Sep 2013,-
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,21 Aug 2014,Dividend - Rs. - 2.0000,-,23 Aug 2014,30 Aug 2014,14 Aug 2014,21 Aug 2014,-
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,08 Sep 2015,Dividend - Rs. - 2.2000,-,10 Sep 2015,19 Sep 2015,03 Sep 2015,09 Sep 2015,-
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,21 Jul 2016,Dividend - Rs. - 2.2000,-,23 Jul 2016,23 Jul 2016,18 Jul 2016,21 Jul 2016,-
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,11 Sep 2017,Dividend - Rs. - 2.5000,-,13 Sep 2017,19 Sep 2017,06 Sep 2017,12 Sep 2017,-
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,19 Sep 2018,Dividend - Rs. - 2.5000,-,24 Sep 2018,29 Sep 2018,14 Sep 2018,21 Sep 2018,-
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,19 Sep 2019,Dividend - Rs. - 2.5000,-,23 Sep 2019,28 Sep 2019,16 Sep 2019,20 Sep 2019,-
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,17 Sep 2020,Final Dividend - Rs. - 2.5000,-,21 Sep 2020,28 Sep 2020,14 Sep 2020,18 Sep 2020,-
