Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,12 Sep 2007,Final Dividend - Rs. - 1.0000,-,24 Sep 2007,26 Sep 2007,12 Sep 2007,27 Sep 2007,-
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,15 Sep 2008,Dividend - Rs. - 1.0000,-,18 Sep 2008,23 Sep 2008,15 Sep 2008,23 Sep 2008,-
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,12 Aug 2009,Dividend - Rs. - 1.0000,-,24 Aug 2009,27 Aug 2009,12 Aug 2009,27 Aug 2009,-
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,11 Aug 2010,Dividend - Rs. - 1.0000,-,23 Aug 2010,26 Aug 2010,11 Aug 2010,26 Aug 2010,-
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,24 Aug 2011,Dividend - Rs. - 1.0000,-,05 Sep 2011,09 Sep 2011,24 Aug 2011,08 Sep 2011,-
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,07 Sep 2012,Dividend - Rs. - 1.0000,-,11 Sep 2012,14 Sep 2012,04 Sep 2012,10 Sep 2012,-
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,19 Sep 2013,Dividend - Rs. - 1.0000,-,23 Sep 2013,25 Sep 2013,16 Sep 2013,20 Sep 2013,-
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,18 Sep 2014,Dividend - Rs. - 1.0000,-,22 Sep 2014,25 Sep 2014,15 Sep 2014,19 Sep 2014,-
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,10 Sep 2015,Dividend - Rs. - 1.0000,-,14 Sep 2015,18 Sep 2015,07 Sep 2015,11 Sep 2015,-
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,21 Sep 2016,Dividend - Rs. - 1.0000,-,23 Sep 2016,28 Sep 2016,16 Sep 2016,22 Sep 2016,-
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,20 Sep 2017,Dividend - Rs. - 1.0000,-,22 Sep 2017,27 Sep 2017,15 Sep 2017,21 Sep 2017,-
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,01 Nov 2017,Stock  Split From Rs.10/- to Rs.1/-,02 Nov 2017,-,-,26 Oct 2017,01 Nov 2017,-
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,19 Sep 2018,Dividend - Rs. - 0.1000,-,22 Sep 2018,27 Sep 2018,14 Sep 2018,19 Sep 2018,-
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,19 Sep 2019,Dividend - Rs. - 0.2000,-,21 Sep 2019,30 Sep 2019,16 Sep 2019,19 Sep 2019,-
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,17 Sep 2020,Dividend - Rs. - 0.2500,-,19 Sep 2020,28 Sep 2020,14 Sep 2020,17 Sep 2020,-
