Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500530,BOSCHLTD,BOSCH LTD.,14 May 2008,Dividend - Rs. - 25.0000,-,16 May 2008,30 May 2008,09 May 2008,15 May 2008,-
500530,BOSCHLTD,BOSCH LTD.,07 May 2009,Dividend - Rs. - 25.0000,-,09 May 2009,22 May 2009,04 May 2009,07 May 2009,-
500530,BOSCHLTD,BOSCH LTD.,13 May 2010,Dividend - Rs. - 30.0000,-,15 May 2010,28 May 2010,10 May 2010,13 May 2010,-
500530,BOSCHLTD,BOSCH LTD.,12 May 2011,Dividend - Rs. - 40.0000,-,14 May 2011,26 May 2011,09 May 2011,12 May 2011,-
500530,BOSCHLTD,BOSCH LTD.,23 Jun 2011,Special Dividend - Rs. - 85.0000,26 Jun 2011,-,-,20 Jun 2011,23 Jun 2011,-
500530,BOSCHLTD,BOSCH LTD.,11 May 2012,Dividend - Rs. - 50.0000,-,15 May 2012,28 May 2012,08 May 2012,14 May 2012,-
500530,BOSCHLTD,BOSCH LTD.,10 May 2013,Dividend - Rs. - 60.0000,-,14 May 2013,27 May 2013,07 May 2013,13 May 2013,06 Jun 2013
500530,BOSCHLTD,BOSCH LTD.,12 May 2014,Dividend - Rs. - 55.0000,-,14 May 2014,27 May 2014,07 May 2014,12 May 2014,-
500530,BOSCHLTD,BOSCH LTD.,20 Aug 2015,Dividend - Rs. - 85.0000,-,22 Aug 2015,28 Aug 2015,14 Aug 2015,20 Aug 2015,-
500530,BOSCHLTD,BOSCH LTD.,09 Jun 2016,Dividend - Rs. - 85.0000,-,11 Jun 2016,16 Jun 2016,06 Jun 2016,09 Jun 2016,-
500530,BOSCHLTD,BOSCH LTD.,02 Sep 2016,Buy Back of Shares ,06 Sep 2016,-,-,29 Aug 2016,02 Sep 2016,-
500530,BOSCHLTD,BOSCH LTD.,16 Feb 2017,Interim Dividend - Rs. - 75.0000,18 Feb 2017,-,-,13 Feb 2017,16 Feb 2017,-
500530,BOSCHLTD,BOSCH LTD.,08 Jun 2017,Final Dividend - Rs. - 90.0000,-,10 Jun 2017,16 Jun 2017,05 Jun 2017,08 Jun 2017,-
500530,BOSCHLTD,BOSCH LTD.,07 Jun 2018,Dividend - Rs. - 100.0000,-,09 Jun 2018,15 Jun 2018,04 Jun 2018,07 Jun 2018,-
500530,BOSCHLTD,BOSCH LTD.,20 Dec 2018,Buy Back of Shares ,21 Dec 2018,-,-,14 Dec 2018,20 Dec 2018,-
500530,BOSCHLTD,BOSCH LTD.,14 Aug 2019,Dividend - Rs. - 105.0000,-,17 Aug 2019,23 Aug 2019,08 Aug 2019,14 Aug 2019,-
500530,BOSCHLTD,BOSCH LTD.,03 Aug 2020,Final Dividend - Rs. - 105.0000,-,05 Aug 2020,27 Aug 2020,29 Jul 2020,04 Aug 2020,-
