Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
506222,INEOSSTYRO,INEOS Styrolution India Ltd,03 Apr 2008,Dividend - Rs. - 3.0000,-,07 Apr 2008,10 Apr 2008,31 Mar 2008,04 Apr 2008,-
506222,INEOSSTYRO,INEOS Styrolution India Ltd,08 Apr 2009,Dividend - Rs. - 2.5000,-,13 Apr 2009,17 Apr 2009,31 Mar 2009,09 Apr 2009,-
506222,INEOSSTYRO,INEOS Styrolution India Ltd,15 Apr 2010,Dividend - Rs. - 3.5000,-,19 Apr 2010,23 Apr 2010,09 Apr 2010,16 Apr 2010,-
506222,INEOSSTYRO,INEOS Styrolution India Ltd,20 Apr 2011,Dividend - Rs. - 4.0000,-,25 Apr 2011,29 Apr 2011,15 Apr 2011,21 Apr 2011,-
506222,INEOSSTYRO,INEOS Styrolution India Ltd,12 Apr 2012,Dividend - Rs. - 4.0000,-,16 Apr 2012,20 Apr 2012,11 Apr 2012,13 Apr 2012,-
506222,INEOSSTYRO,INEOS Styrolution India Ltd,10 Apr 2013,Dividend - Rs. - 4.0000,-,15 Apr 2013,19 Apr 2013,05 Apr 2013,12 Apr 2013,-
506222,INEOSSTYRO,INEOS Styrolution India Ltd,16 Apr 2014,Dividend - Rs. - 4.0000,-,21 Apr 2014,29 Apr 2014,10 Apr 2014,17 Apr 2014,05 May 2014
506222,INEOSSTYRO,INEOS Styrolution India Ltd,29 Jul 2015,Dividend - Rs. - 4.0000,-,31 Jul 2015,31 Jul 2015,24 Jul 2015,30 Jul 2015,-
506222,INEOSSTYRO,INEOS Styrolution India Ltd,04 Aug 2016,Dividend - Rs. - 4.0000,-,06 Aug 2016,06 Aug 2016,01 Aug 2016,04 Aug 2016,-
506222,INEOSSTYRO,INEOS Styrolution India Ltd,02 Aug 2017,Dividend - Rs. - 4.0000,-,04 Aug 2017,04 Aug 2017,28 Jul 2017,03 Aug 2017,-
506222,INEOSSTYRO,INEOS Styrolution India Ltd,01 Aug 2018,Dividend - Rs. - 4.0000,-,03 Aug 2018,03 Aug 2018,27 Jul 2018,02 Aug 2018,-
506222,INEOSSTYRO,INEOS Styrolution India Ltd,31 Jul 2019,Dividend - Rs. - 2.0000,-,02 Aug 2019,08 Aug 2019,26 Jul 2019,01 Aug 2019,-
