Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500343,AMJLAND,AMJ Land Holdings Ltd,14 Aug 2007,Dividend - Rs. - 1.2000,-,17 Aug 2007,01 Sep 2007,09 Aug 2007,14 Aug 2007,-
500343,AMJLAND,AMJ Land Holdings Ltd,12 Aug 2008,Dividend - Rs. - 1.2000,-,14 Aug 2008,30 Aug 2008,07 Aug 2008,13 Aug 2008,-
500343,AMJLAND,AMJ Land Holdings Ltd,23 Mar 2009,Stock  Split From Rs.10/- to Rs.2/-,31 Mar 2009,-,-,23 Mar 2009,27 Mar 2009,-
500343,AMJLAND,AMJ Land Holdings Ltd,11 Aug 2009,Dividend - Rs. - 0.2500,-,13 Aug 2009,29 Aug 2009,06 Aug 2009,12 Aug 2009,-
500343,AMJLAND,AMJ Land Holdings Ltd,10 Aug 2010,Dividend - Rs. - 0.3000,-,12 Aug 2010,28 Aug 2010,05 Aug 2010,11 Aug 2010,-
500343,AMJLAND,AMJ Land Holdings Ltd,09 Aug 2011,Dividend - Rs. - 0.3000,-,11 Aug 2011,27 Aug 2011,04 Aug 2011,10 Aug 2011,-
500343,AMJLAND,AMJ Land Holdings Ltd,08 Aug 2012,Dividend - Rs. - 0.3000,-,10 Aug 2012,25 Aug 2012,03 Aug 2012,09 Aug 2012,-
500343,AMJLAND,AMJ Land Holdings Ltd,08 Aug 2013,Dividend - Rs. - 0.3000,-,13 Aug 2013,24 Aug 2013,05 Aug 2013,12 Aug 2013,03 Sep 2013
500343,AMJLAND,AMJ Land Holdings Ltd,28 Aug 2014,Dividend - Rs. - 0.3000,-,02 Sep 2014,13 Sep 2014,25 Aug 2014,01 Sep 2014,-
500343,AMJLAND,AMJ Land Holdings Ltd,04 Sep 2015,Dividend - Rs. - 0.3000,-,08 Sep 2015,19 Sep 2015,01 Sep 2015,07 Sep 2015,-
500343,AMJLAND,AMJ Land Holdings Ltd,11 Feb 2016,Spin Off ,12 Feb 2016,-,-,05 Feb 2016,11 Feb 2016,-
500343,AMJLAND,AMJ Land Holdings Ltd,01 Sep 2016,Dividend - Rs. - 0.2000,-,06 Sep 2016,17 Sep 2016,29 Aug 2016,02 Sep 2016,-
500343,AMJLAND,AMJ Land Holdings Ltd,07 Jul 2017,Dividend - Rs. - 0.2000,-,11 Jul 2017,22 Jul 2017,04 Jul 2017,10 Jul 2017,-
500343,AMJLAND,AMJ Land Holdings Ltd,06 Jul 2018,Dividend - Rs. - 0.2000,-,10 Jul 2018,21 Jul 2018,03 Jul 2018,09 Jul 2018,-
500343,AMJLAND,AMJ Land Holdings Ltd,12 Jul 2019,Dividend - Rs. - 0.3000,-,16 Jul 2019,27 Jul 2019,09 Jul 2019,15 Jul 2019,-
500343,AMJLAND,AMJ Land Holdings Ltd,05 Mar 2020,Interim Dividend - Rs. - 0.2000,06 Mar 2020,-,-,28 Feb 2020,05 Mar 2020,-
