Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
513605,SRIPIPES,Srikalahasthi Pipes Limited,16 Aug 2007,Dividend - Rs. - 1.0000,-,21 Aug 2007,27 Aug 2007,13 Aug 2007,20 Aug 2007,-
513605,SRIPIPES,Srikalahasthi Pipes Limited,18 Aug 2008,Dividend - Rs. - 1.0000,-,21 Aug 2008,27 Aug 2008,12 Aug 2008,20 Aug 2008,-
513605,SRIPIPES,Srikalahasthi Pipes Limited,20 Aug 2009,Dividend - Rs. - 1.0000,-,22 Aug 2009,28 Aug 2009,17 Aug 2009,20 Aug 2009,-
513605,SRIPIPES,Srikalahasthi Pipes Limited,17 Aug 2010,Dividend - Rs. - 1.5000,-,19 Aug 2010,25 Aug 2010,12 Aug 2010,17 Aug 2010,-
513605,SRIPIPES,Srikalahasthi Pipes Limited,17 Aug 2011,Dividend - Rs. - 1.5000,-,19 Aug 2011,25 Aug 2011,11 Aug 2011,17 Aug 2011,-
513605,SRIPIPES,Srikalahasthi Pipes Limited,16 Aug 2012,General ,-,21 Aug 2012,27 Aug 2012,10 Aug 2012,17 Aug 2012,-
513605,SRIPIPES,Srikalahasthi Pipes Limited,16 Aug 2013,General ,-,20 Aug 2013,26 Aug 2013,12 Aug 2013,19 Aug 2013,-
513605,SRIPIPES,Srikalahasthi Pipes Limited,18 Sep 2014,Dividend - Rs. - 1.5000,-,21 Sep 2014,27 Sep 2014,15 Sep 2014,18 Sep 2014,-
513605,SRIPIPES,Srikalahasthi Pipes Limited,14 Aug 2015,Dividend - Rs. - 3.0000,-,18 Aug 2015,24 Aug 2015,11 Aug 2015,14 Aug 2015,28 Aug 2015
513605,SRIPIPES,Srikalahasthi Pipes Limited,18 Aug 2016,Dividend - Rs. - 5.0000,-,22 Aug 2016,29 Aug 2016,11 Aug 2016,19 Aug 2016,-
513605,SRIPIPES,Srikalahasthi Pipes Limited,19 Sep 2017,Dividend - Rs. - 6.0000,-,21 Sep 2017,27 Sep 2017,14 Sep 2017,20 Sep 2017,-
513605,SRIPIPES,Srikalahasthi Pipes Limited,11 Sep 2018,Dividend - Rs. - 6.0000,-,13 Sep 2018,19 Sep 2018,06 Sep 2018,11 Sep 2018,-
513605,SRIPIPES,Srikalahasthi Pipes Limited,29 Aug 2019,Dividend - Rs. - 6.0000,-,31 Aug 2019,06 Sep 2019,26 Aug 2019,29 Aug 2019,-
513605,SRIPIPES,Srikalahasthi Pipes Limited,17 Jul 2020,Dividend - Rs. - 7.0000,-,21 Jul 2020,27 Jul 2020,14 Jul 2020,20 Jul 2020,-
