Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,16 Aug 2007,Dividend - Rs. - 1.2000,-,18 Aug 2007,24 Aug 2007,10 Aug 2007,14 Aug 2007,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,31 Jul 2008,Dividend - Rs. - 1.5000,-,04 Aug 2008,09 Aug 2008,28 Jul 2008,01 Aug 2008,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,01 Sep 2008,Right Issue of Equity Shares ,09 Sep 2008,-,-,01 Sep 2008,08 Sep 2008,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,28 Aug 2009,Dividend - Rs. - 0.6000,-,01 Sep 2009,04 Sep 2009,25 Aug 2009,31 Aug 2009,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,15 Jul 2010,Dividend - Rs. - 1.0000,-,19 Jul 2010,23 Jul 2010,12 Jul 2010,16 Jul 2010,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,14 Jul 2011,Dividend - Rs. - 1.5000,-,18 Jul 2011,22 Jul 2011,11 Jul 2011,15 Jul 2011,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,12 Jul 2012,Dividend - Rs. - 1.6000,-,16 Jul 2012,20 Jul 2012,09 Jul 2012,13 Jul 2012,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,24 Jan 2013,Interim Dividend - Rs. - 1.2000,28 Jan 2013,-,-,21 Jan 2013,25 Jan 2013,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,24 Jun 2013,Dividend - Rs. - 0.8000,-,26 Jun 2013,29 Jun 2013,19 Jun 2013,25 Jun 2013,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,17 Feb 2014,Interim Dividend - Rs. - 1.4000,19 Feb 2014,-,-,12 Feb 2014,17 Feb 2014,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,23 Jun 2014,Final Dividend - Rs. - 1.0000,-,25 Jun 2014,28 Jun 2014,18 Jun 2014,24 Jun 2014,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,24 Mar 2015,Interim Dividend - Rs. - 1.5000,25 Mar 2015,-,-,18 Mar 2015,24 Mar 2015,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,22 Jun 2015,Final Dividend - Rs. - 1.0000,-,24 Jun 2015,27 Jun 2015,17 Jun 2015,23 Jun 2015,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,02 Sep 2015,Bonus issue 1:4,03 Sep 2015,-,-,27 Aug 2015,02 Sep 2015,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,11 Feb 2016,Interim Dividend - Rs. - 1.5000,12 Feb 2016,-,-,05 Feb 2016,11 Feb 2016,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,20 Jun 2016,Final Dividend - Rs. - 1.2000,-,22 Jun 2016,25 Jun 2016,15 Jun 2016,21 Jun 2016,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,19 Jun 2017,Dividend - Rs. - 2.8000,-,21 Jun 2017,24 Jun 2017,14 Jun 2017,20 Jun 2017,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,28 Jun 2018,Dividend - Rs. - 3.0000,-,02 Jul 2018,05 Jul 2018,25 Jun 2018,29 Jun 2018,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,25 Oct 2018,Stock  Split From Rs.10/- to Rs.5/-,26 Oct 2018,-,-,19 Oct 2018,25 Oct 2018,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,28 Jun 2019,Final Dividend - Rs. - 0.7500,-,02 Jul 2019,05 Jul 2019,25 Jun 2019,01 Jul 2019,-
