Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
515147,HALDYNGL,Haldyn Glass Ltd-$,05 Sep 2007,Dividend - Rs. - 1.8000,-,07 Sep 2007,21 Sep 2007,31 Aug 2007,06 Sep 2007,-
515147,HALDYNGL,Haldyn Glass Ltd-$,12 Sep 2008,Dividend - Rs. - 1.8000,-,16 Sep 2008,26 Sep 2008,09 Sep 2008,15 Sep 2008,-
515147,HALDYNGL,Haldyn Glass Ltd-$,11 Sep 2009,Dividend - Rs. - 1.8000,-,15 Sep 2009,25 Sep 2009,08 Sep 2009,14 Sep 2009,-
515147,HALDYNGL,Haldyn Glass Ltd-$,25 Feb 2010,Stock  Split From Rs.10/- to Rs.1/-,26 Feb 2010,-,-,19 Feb 2010,25 Feb 2010,-
515147,HALDYNGL,Haldyn Glass Ltd-$,03 Sep 2010,Dividend - Rs. - 0.2500,-,07 Sep 2010,17 Sep 2010,31 Aug 2010,06 Sep 2010,-
515147,HALDYNGL,Haldyn Glass Ltd-$,02 Sep 2011,Dividend - Rs. - 0.2500,-,06 Sep 2011,16 Sep 2011,26 Aug 2011,05 Sep 2011,-
515147,HALDYNGL,Haldyn Glass Ltd-$,14 Sep 2012,Dividend - Rs. - 0.7500,-,18 Sep 2012,28 Sep 2012,11 Sep 2012,17 Sep 2012,-
515147,HALDYNGL,Haldyn Glass Ltd-$,12 Sep 2013,Dividend - Rs. - 0.7500,-,14 Sep 2013,25 Sep 2013,06 Sep 2013,12 Sep 2013,-
515147,HALDYNGL,Haldyn Glass Ltd-$,28 Aug 2014,Dividend - Rs. - 0.7500,-,02 Sep 2014,09 Sep 2014,25 Aug 2014,01 Sep 2014,-
515147,HALDYNGL,Haldyn Glass Ltd-$,21 Sep 2015,Dividend - Rs. - 0.7500,-,23 Sep 2015,29 Sep 2015,15 Sep 2015,22 Sep 2015,-
515147,HALDYNGL,Haldyn Glass Ltd-$,21 Sep 2016,Dividend - Rs. - 0.5000,-,23 Sep 2016,29 Sep 2016,-,-,-
515147,HALDYNGL,Haldyn Glass Ltd-$,19 Sep 2017,Dividend - Rs. - 0.5500,-,21 Sep 2017,27 Sep 2017,14 Sep 2017,20 Sep 2017,-
515147,HALDYNGL,Haldyn Glass Ltd-$,18 Sep 2018,Dividend - Rs. - 0.3000,-,21 Sep 2018,27 Sep 2018,12 Sep 2018,19 Sep 2018,-
515147,HALDYNGL,Haldyn Glass Ltd-$,29 Aug 2019,Dividend - Rs. - 0.6000,30 Aug 2019,-,-,23 Aug 2019,29 Aug 2019,-
515147,HALDYNGL,Haldyn Glass Ltd-$,22 Sep 2020,Dividend - Rs. - 0.6000,23 Sep 2020,-,-,16 Sep 2020,22 Sep 2020,-
