Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
538962,MINDACORP,Minda Corporation Ltd,27 Feb 2015,Interim Dividend - Rs. - 0.2000,02 Mar 2015,-,-,27 Feb 2015,28 Feb 2015,-
538962,MINDACORP,Minda Corporation Ltd,02 Sep 2015,Final Dividend - Rs. - 0.2000,-,04 Sep 2015,10 Sep 2015,28 Aug 2015,03 Sep 2015,-
538962,MINDACORP,Minda Corporation Ltd,23 Feb 2016,Interim Dividend - Rs. - 0.2000,24 Feb 2016,-,-,16 Feb 2016,23 Feb 2016,-
538962,MINDACORP,Minda Corporation Ltd,14 Sep 2016,Final Dividend - Rs. - 0.3000,-,16 Sep 2016,22 Sep 2016,08 Sep 2016,15 Sep 2016,-
538962,MINDACORP,Minda Corporation Ltd,01 Mar 2017,Interim Dividend - Rs. - 0.2000,02 Mar 2017,-,-,22 Feb 2017,01 Mar 2017,-
538962,MINDACORP,Minda Corporation Ltd,10 Aug 2017,Final Dividend - Rs. - 0.3000,-,12 Aug 2017,21 Aug 2017,07 Aug 2017,10 Aug 2017,-
538962,MINDACORP,Minda Corporation Ltd,22 Feb 2018,Interim Dividend - Rs. - 0.2500,23 Feb 2018,-,-,15 Feb 2018,22 Feb 2018,-
538962,MINDACORP,Minda Corporation Ltd,19 Jul 2018,Final Dividend - Rs. - 0.3500,-,23 Jul 2018,30 Jul 2018,16 Jul 2018,20 Jul 2018,-
538962,MINDACORP,Minda Corporation Ltd,21 Feb 2019,Interim Dividend - Rs. - 0.2500,23 Feb 2019,-,-,15 Feb 2019,21 Feb 2019,-
538962,MINDACORP,Minda Corporation Ltd,19 Sep 2019,Final Dividend - Rs. - 0.4500,-,23 Sep 2019,26 Sep 2019,16 Sep 2019,20 Sep 2019,-
538962,MINDACORP,Minda Corporation Ltd,17 Feb 2020,Interim Dividend - Rs. - 0.3500,19 Feb 2020,-,-,12 Feb 2020,17 Feb 2020,-
538962,MINDACORP,Minda Corporation Ltd,15 Feb 2021,Interim Dividend - Rs. - 0.3000,16 Feb 2021,-,-,09 Feb 2021,15 Feb 2021,-
