Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,30 Oct 2007,Interim Dividend - Rs. - 3.0000,31 Oct 2007,-,-,24 Oct 2007,30 Oct 2007,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,21 Jan 2008,Interim Dividend - Rs. - 3.0000,22 Jan 2008,-,-,15 Jan 2008,21 Jan 2008,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,30 Jul 2008,Final Dividend - Rs. - 6.0000,-,01 Aug 2008,06 Aug 2008,25 Jul 2008,31 Jul 2008,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,29 Oct 2008,Interim Dividend - Rs. - 3.0000,31 Oct 2008,-,-,23 Oct 2008,29 Oct 2008,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,30 Jul 2009,Final Dividend - Rs. - 2.0000,-,01 Aug 2009,06 Aug 2009,27 Jul 2009,30 Jul 2009,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,27 Jul 2010,Dividend - Rs. - 6.0000,-,29 Jul 2010,04 Aug 2010,22 Jul 2010,28 Jul 2010,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,13 Jul 2011,Bonus issue 1:1,-,15 Jul 2011,20 Jul 2011,08 Jul 2011,14 Jul 2011,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,13 Jul 2011,Dividend - Rs. - 7.5000,-,15 Jul 2011,20 Jul 2011,08 Jul 2011,14 Jul 2011,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,13 Jul 2011,Special Dividend - Rs. - 7.5000,-,15 Jul 2011,20 Jul 2011,08 Jul 2011,14 Jul 2011,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,30 Jul 2012,Dividend - Rs. - 1.0000,-,01 Aug 2012,06 Aug 2012,25 Jul 2012,31 Jul 2012,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,27 Feb 2013,Interim Dividend - Rs. - 5.0000,28 Feb 2013,-,-,21 Feb 2013,27 Feb 2013,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,25 Jul 2013,Final Dividend - Rs. - 1.0000,-,27 Jul 2013,01 Aug 2013,22 Jul 2013,25 Jul 2013,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,11 Feb 2014,Interim Dividend - Rs. - 5.0000,12 Feb 2014,-,-,05 Feb 2014,11 Feb 2014,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,25 Jul 2014,Final Dividend - Rs. - 2.5000,-,30 Jul 2014,04 Aug 2014,22 Jul 2014,28 Jul 2014,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,05 Aug 2015,Dividend - Rs. - 2.5000,-,07 Aug 2015,12 Aug 2015,31 Jul 2015,06 Aug 2015,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,22 Mar 2016,Interim Dividend - Rs. - 3.0000,24 Mar 2016,-,-,17 Mar 2016,22 Mar 2016,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,03 Aug 2017,Dividend - Rs. - 4.0000,04 Aug 2017,-,-,28 Jul 2017,03 Aug 2017,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,02 Aug 2018,Dividend - Rs. - 4.0000,03 Aug 2018,-,-,27 Jul 2018,02 Aug 2018,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,08 Aug 2019,Dividend - Rs. - 4.0000,09 Aug 2019,-,-,02 Aug 2019,08 Aug 2019,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,08 Sep 2020,Dividend - Rs. - 1.0000,09 Sep 2020,-,-,02 Sep 2020,08 Sep 2020,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,04 Mar 2021,Right Issue of Equity Shares ,05 Mar 2021,-,-,02 Mar 2021,04 Mar 2021,-
