Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,18 Jul 2008,Dividend - Rs. - 1.0000,-,22 Jul 2008,29 Jul 2008,15 Jul 2008,21 Jul 2008,-
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,17 Jul 2009,Dividend - Rs. - 2.0000,-,21 Jul 2009,28 Jul 2009,14 Jul 2009,20 Jul 2009,-
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,22 Jul 2010,Dividend - Rs. - 4.0000,-,26 Jul 2010,02 Aug 2010,19 Jul 2010,23 Jul 2010,-
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,19 Jul 2011,Dividend - Rs. - 5.0000,-,21 Jul 2011,29 Jul 2011,14 Jul 2011,20 Jul 2011,-
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,17 Jul 2012,Dividend - Rs. - 6.0000,-,19 Jul 2012,27 Jul 2012,12 Jul 2012,18 Jul 2012,-
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,16 Jul 2013,Dividend - Rs. - 7.0000,-,18 Jul 2013,26 Jul 2013,11 Jul 2013,17 Jul 2013,-
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,14 Jul 2014,Dividend - Rs. - 7.0000,-,16 Jul 2014,23 Jul 2014,09 Jul 2014,15 Jul 2014,-
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,24 Jul 2015,Dividend - Rs. - 3.0000,-,28 Jul 2015,04 Aug 2015,21 Jul 2015,27 Jul 2015,-
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,26 Jul 2016,Dividend - Rs. - 2.0000,-,28 Jul 2016,08 Aug 2016,21 Jul 2016,27 Jul 2016,-
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,01 Aug 2017,Dividend - Rs. - 0.2500,-,03 Aug 2017,09 Aug 2017,27 Jul 2017,02 Aug 2017,-
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,01 Aug 2018,Dividend - Rs. - 0.5000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
