Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
517354,HAVELLS,HAVELLS INDIA LTD.,26 Jun 2008,Dividend - Rs. - 2.5000,-,28 Jun 2008,05 Jul 2008,23 Jun 2008,26 Jun 2008,-
517354,HAVELLS,HAVELLS INDIA LTD.,12 Aug 2009,Dividend - Rs. - 2.5000,-,14 Aug 2009,21 Aug 2009,07 Aug 2009,13 Aug 2009,-
517354,HAVELLS,HAVELLS INDIA LTD.,09 Feb 2010,Interim Dividend - Rs. - 1.2500,10 Feb 2010,-,-,03 Feb 2010,09 Feb 2010,-
517354,HAVELLS,HAVELLS INDIA LTD.,06 Sep 2010,Final Dividend - Rs. - 2.5000,-,08 Sep 2010,10 Sep 2010,01 Sep 2010,07 Sep 2010,-
517354,HAVELLS,HAVELLS INDIA LTD.,08 Oct 2010,Bonus issue 1:1,11 Oct 2010,-,-,04 Oct 2010,08 Oct 2010,-
517354,HAVELLS,HAVELLS INDIA LTD.,22 Jul 2011,Dividend - Rs. - 2.5000,-,26 Jul 2011,29 Jul 2011,19 Jul 2011,25 Jul 2011,-
517354,HAVELLS,HAVELLS INDIA LTD.,04 Jul 2012,Dividend - Rs. - 6.5000,-,06 Jul 2012,12 Jul 2012,28 Jun 2012,05 Jul 2012,-
517354,HAVELLS,HAVELLS INDIA LTD.,20 Jun 2013,Dividend - Rs. - 7.5000,-,22 Jun 2013,28 Jun 2013,17 Jun 2013,20 Jun 2013,03 Aug 2013
517354,HAVELLS,HAVELLS INDIA LTD.,19 Mar 2014,Interim Dividend - Rs. - 5.0000,20 Mar 2014,-,-,12 Mar 2014,19 Mar 2014,12 Apr 2014
517354,HAVELLS,HAVELLS INDIA LTD.,26 Jun 2014,Final Dividend - Rs. - 10.0000,-,28 Jun 2014,04 Jul 2014,23 Jun 2014,26 Jun 2014,-
517354,HAVELLS,HAVELLS INDIA LTD.,26 Aug 2014,Stock  Split From Rs.5/- to Rs.1/-,27 Aug 2014,-,-,20 Aug 2014,26 Aug 2014,-
517354,HAVELLS,HAVELLS INDIA LTD.,29 Jun 2015,Final Dividend - Rs. - 3.0000,-,01 Jul 2015,07 Jul 2015,24 Jun 2015,30 Jun 2015,-
517354,HAVELLS,HAVELLS INDIA LTD.,10 Feb 2016,Special Dividend - Rs. - 3.0000,11 Feb 2016,-,-,04 Feb 2016,10 Feb 2016,-
517354,HAVELLS,HAVELLS INDIA LTD.,29 Jun 2016,Final Dividend - Rs. - 3.0000,-,01 Jul 2016,08 Jul 2016,24 Jun 2016,30 Jun 2016,-
517354,HAVELLS,HAVELLS INDIA LTD.,21 Jun 2017,Final Dividend - Rs. - 3.5000,-,23 Jun 2017,30 Jun 2017,16 Jun 2017,22 Jun 2017,-
517354,HAVELLS,HAVELLS INDIA LTD.,04 Jul 2018,Dividend - Rs. - 4.0000,-,06 Jul 2018,13 Jul 2018,29 Jun 2018,05 Jul 2018,-
517354,HAVELLS,HAVELLS INDIA LTD.,18 Jul 2019,Dividend - Rs. - 4.5000,-,20 Jul 2019,26 Jul 2019,15 Jul 2019,18 Jul 2019,-
517354,HAVELLS,HAVELLS INDIA LTD.,16 Mar 2020,Interim Dividend - Rs. - 4.0000,17 Mar 2020,-,-,09 Mar 2020,16 Mar 2020,-
517354,HAVELLS,HAVELLS INDIA LTD.,28 Jan 2021,Interim Dividend - Rs. - 3.0000,29 Jan 2021,-,-,21 Jan 2021,28 Jan 2021,-
