Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,23 Aug 2007,Dividend - Rs. - 4.0000,-,25 Aug 2007,28 Aug 2007,17 Aug 2007,23 Aug 2007,-
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,26 Aug 2008,Dividend - Rs. - 5.0000,-,28 Aug 2008,31 Aug 2008,21 Aug 2008,27 Aug 2008,-
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,07 Aug 2009,Dividend - Rs. - 7.5000,-,11 Aug 2009,12 Aug 2009,04 Aug 2009,10 Aug 2009,-
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,08 Feb 2010,Bonus issue 1:2,09 Feb 2010,-,-,02 Feb 2010,08 Feb 2010,-
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,05 Aug 2010,Dividend - Rs. - 7.5000,-,07 Aug 2010,12 Aug 2010,02 Aug 2010,05 Aug 2010,-
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,03 Aug 2011,Dividend - Rs. - 9.0000,-,05 Aug 2011,10 Aug 2011,29 Jul 2011,04 Aug 2011,-
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,07 Aug 2012,Dividend - Rs. - 9.0000,-,09 Aug 2012,13 Aug 2012,02 Aug 2012,08 Aug 2012,-
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,07 Aug 2013,Dividend - Rs. - 9.0000,-,10 Aug 2013,14 Aug 2013,02 Aug 2013,07 Aug 2013,-
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,07 Aug 2014,Dividend - Rs. - 15.0000,-,09 Aug 2014,13 Aug 2014,04 Aug 2014,07 Aug 2014,16 Aug 2014
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,03 Aug 2015,Dividend - Rs. - 15.0000,-,05 Aug 2015,11 Aug 2015,29 Jul 2015,04 Aug 2015,-
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,21 Mar 2016,Interim Dividend - Rs. - 15.0000,22 Mar 2016,-,-,15 Mar 2016,21 Mar 2016,-
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,03 Aug 2017,Dividend - Rs. - 15.0000,-,05 Aug 2017,11 Aug 2017,31 Jul 2017,03 Aug 2017,-
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,02 Aug 2018,Final Dividend - Rs. - 15.0000,-,05 Aug 2018,11 Aug 2018,30 Jul 2018,02 Aug 2018,-
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,02 Aug 2018,Special Dividend - Rs. - 35.0000,-,05 Aug 2018,11 Aug 2018,30 Jul 2018,02 Aug 2018,-
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,01 Aug 2019,Final Dividend - Rs. - 15.0000,-,03 Aug 2019,09 Aug 2019,29 Jul 2019,01 Aug 2019,-
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,23 Mar 2020,Interim Dividend - Rs. - 15.0000,25 Mar 2020,-,-,18 Mar 2020,23 Mar 2020,-
