Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,23 Aug 2007,Dividend - Rs. - 5.0000,-,25 Aug 2007,31 Aug 2007,17 Aug 2007,23 Aug 2007,-
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,11 Sep 2008,Dividend - Rs. - 7.0000,-,13 Sep 2008,23 Sep 2008,08 Sep 2008,11 Sep 2008,-
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,06 Nov 2008,-,14 Nov 2008,-,-,06 Nov 2008,12 Nov 2008,-
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,03 Sep 2009,Dividend - Rs. - 1.8000,-,05 Sep 2009,15 Sep 2009,31 Aug 2009,03 Sep 2009,-
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,18 Aug 2010,Dividend - Rs. - 2.2000,-,21 Aug 2010,27 Aug 2010,13 Aug 2010,19 Aug 2010,-
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,04 Aug 2011,Dividend - Rs. - 2.5000,-,06 Aug 2011,18 Aug 2011,01 Aug 2011,04 Aug 2011,-
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,13 Sep 2012,Dividend - Rs. - 3.0000,-,15 Sep 2012,26 Sep 2012,10 Sep 2012,13 Sep 2012,-
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,01 Aug 2013,Dividend - Rs. - 4.0000,-,03 Aug 2013,12 Aug 2013,29 Jul 2013,01 Aug 2013,-
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,04 Sep 2014,Dividend - Rs. - 4.5000,-,06 Sep 2014,11 Sep 2014,01 Sep 2014,04 Sep 2014,-
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,15 Sep 2015,Dividend - Rs. - 5.5000,-,17 Sep 2015,23 Sep 2015,10 Sep 2015,15 Sep 2015,-
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,17 Mar 2016,Interim Dividend - Rs. - 5.5000,19 Mar 2016,-,-,14 Mar 2016,17 Mar 2016,-
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,04 Sep 2017,Final Dividend - Rs. - 5.5000,-,06 Sep 2017,12 Sep 2017,30 Aug 2017,05 Sep 2017,-
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,01 Aug 2018,Final Dividend - Rs. - 6.0000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,01 Aug 2019,Final Dividend - Rs. - 9.0000,-,03 Aug 2019,09 Aug 2019,29 Jul 2019,01 Aug 2019,-
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,17 Mar 2020,Interim Dividend - Rs. - 12.0000,18 Mar 2020,-,-,11 Mar 2020,17 Mar 2020,-
