Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
509760,MODRNSH,MODERN SHARES & STOCKBROKERS LTD.,19 Sep 2007,Dividend - Rs. - 0.5000,-,21 Sep 2007,28 Sep 2007,14 Sep 2007,20 Sep 2007,-
509760,MODRNSH,MODERN SHARES & STOCKBROKERS LTD.,16 Sep 2008,Final Dividend - Rs. - 1.0000,-,18 Sep 2008,25 Sep 2008,11 Sep 2008,17 Sep 2008,-
509760,MODRNSH,MODERN SHARES & STOCKBROKERS LTD.,15 Sep 2009,Dividend - Rs. - 0.5000,-,17 Sep 2009,24 Sep 2009,10 Sep 2009,16 Sep 2009,-
509760,MODRNSH,MODERN SHARES & STOCKBROKERS LTD.,20 Sep 2010,Final Dividend - Rs. - 0.5000,-,22 Sep 2010,29 Sep 2010,15 Sep 2010,21 Sep 2010,-
509760,MODRNSH,MODERN SHARES & STOCKBROKERS LTD.,14 Sep 2011,Final Dividend - Rs. - 0.5000,-,16 Sep 2011,23 Sep 2011,09 Sep 2011,15 Sep 2011,-
509760,MODRNSH,MODERN SHARES & STOCKBROKERS LTD.,17 Sep 2012,Final Dividend - Rs. - 1.0000,-,20 Sep 2012,27 Sep 2012,12 Sep 2012,18 Sep 2012,-
509760,MODRNSH,MODERN SHARES & STOCKBROKERS LTD.,10 Jul 2013,Dividend - Rs. - 1.0000,-,12 Jul 2013,19 Jul 2013,05 Jul 2013,11 Jul 2013,-
509760,MODRNSH,MODERN SHARES & STOCKBROKERS LTD.,16 Sep 2014,Final Dividend - Rs. - 1.0000,-,18 Sep 2014,25 Sep 2014,11 Sep 2014,17 Sep 2014,-
509760,MODRNSH,MODERN SHARES & STOCKBROKERS LTD.,24 Jul 2015,Dividend - Rs. - 1.0000,-,28 Jul 2015,04 Aug 2015,21 Jul 2015,27 Jul 2015,-
509760,MODRNSH,MODERN SHARES & STOCKBROKERS LTD.,01 Jul 2016,Dividend - Rs. - 0.5000,-,05 Jul 2016,12 Jul 2016,28 Jun 2016,04 Jul 2016,-
509760,MODRNSH,MODERN SHARES & STOCKBROKERS LTD.,19 Jul 2017,Dividend - Rs. - 0.5000,-,21 Jul 2017,28 Jul 2017,14 Jul 2017,20 Jul 2017,-
509760,MODRNSH,MODERN SHARES & STOCKBROKERS LTD.,24 Jul 2018,Final Dividend - Rs. - 0.5000,-,26 Jul 2018,02 Aug 2018,19 Jul 2018,25 Jul 2018,-
