Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
533271,ASHOKA,ASHOKA BUILDCON LTD.,11 Feb 2013,Interim Dividend - Rs. - 2.0000,12 Feb 2013,-,-,05 Feb 2013,11 Feb 2013,01 Mar 2013
533271,ASHOKA,ASHOKA BUILDCON LTD.,23 May 2013,Final Dividend - Rs. - 2.0000,-,27 May 2013,30 May 2013,20 May 2013,24 May 2013,05 Jul 2013
533271,ASHOKA,ASHOKA BUILDCON LTD.,03 Jul 2013,Bonus issue 1:2,04 Jul 2013,-,-,27 Jun 2013,03 Jul 2013,-
533271,ASHOKA,ASHOKA BUILDCON LTD.,03 Jul 2013,Stock  Split From Rs.10/- to Rs.5/-,04 Jul 2013,-,-,27 Jun 2013,03 Jul 2013,-
533271,ASHOKA,ASHOKA BUILDCON LTD.,18 Feb 2014,Interim Dividend - Rs. - 0.7000,20 Feb 2014,-,-,13 Feb 2014,19 Feb 2014,05 Mar 2014
533271,ASHOKA,ASHOKA BUILDCON LTD.,12 Aug 2014,Final Dividend - Rs. - 0.8000,-,14 Aug 2014,26 Aug 2014,07 Aug 2014,12 Aug 2014,16 Sep 2014
533271,ASHOKA,ASHOKA BUILDCON LTD.,10 Feb 2015,Interim Dividend - Rs. - 0.7000,11 Feb 2015,-,-,04 Feb 2015,10 Feb 2015,-
533271,ASHOKA,ASHOKA BUILDCON LTD.,28 Aug 2015,Final Dividend - Rs. - 0.7000,-,01 Sep 2015,09 Sep 2015,25 Aug 2015,31 Aug 2015,-
533271,ASHOKA,ASHOKA BUILDCON LTD.,03 Feb 2016,Interim Dividend - Rs. - 0.7000,04 Feb 2016,-,-,28 Jan 2016,03 Feb 2016,-
533271,ASHOKA,ASHOKA BUILDCON LTD.,16 Mar 2016,Interim Dividend - Rs. - 0.8000,17 Mar 2016,-,-,10 Mar 2016,16 Mar 2016,-
533271,ASHOKA,ASHOKA BUILDCON LTD.,02 Feb 2017,Interim Dividend - Rs. - 0.8000,03 Feb 2017,-,-,27 Jan 2017,02 Feb 2017,-
533271,ASHOKA,ASHOKA BUILDCON LTD.,21 Sep 2017,Final Dividend - Rs. - 0.8000,-,23 Sep 2017,30 Sep 2017,18 Sep 2017,21 Sep 2017,-
533271,ASHOKA,ASHOKA BUILDCON LTD.,27 Mar 2018,Interim Dividend - Rs. - 0.8000,28 Mar 2018,-,-,21 Mar 2018,27 Mar 2018,-
533271,ASHOKA,ASHOKA BUILDCON LTD.,12 Jul 2018,Bonus issue 1:2,13 Jul 2018,-,-,06 Jul 2018,12 Jul 2018,-
