Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
505075,SETCO,SETCO AUTOMOTIVE LTD.,04 Sep 2007,Dividend - Rs. - 1.5000,-,06 Sep 2007,20 Sep 2007,30 Aug 2007,05 Sep 2007,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,01 Aug 2008,Dividend - Rs. - 2.5000,-,05 Aug 2008,19 Aug 2008,29 Jul 2008,04 Aug 2008,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,08 Sep 2009,Dividend - Rs. - 2.5000,-,10 Sep 2009,24 Sep 2009,03 Sep 2009,09 Sep 2009,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,05 Aug 2010,Bonus issue 1:1,-,09 Aug 2010,10 Aug 2010,02 Aug 2010,06 Aug 2010,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,05 Aug 2010,Dividend - Rs. - 3.0000,-,09 Aug 2010,10 Aug 2010,02 Aug 2010,06 Aug 2010,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,15 Sep 2011,Dividend - Rs. - 4.0000,-,19 Sep 2011,28 Sep 2011,12 Sep 2011,16 Sep 2011,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,14 Aug 2012,Bonus issue 1:2,-,17 Aug 2012,18 Aug 2012,09 Aug 2012,16 Aug 2012,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,14 Aug 2012,Dividend - Rs. - 4.0000,-,17 Aug 2012,18 Aug 2012,09 Aug 2012,16 Aug 2012,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,17 Sep 2013,Dividend - Rs. - 2.6500,-,19 Sep 2013,28 Sep 2013,12 Sep 2013,18 Sep 2013,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,28 Aug 2014,Dividend - Rs. - 2.6500,-,02 Sep 2014,09 Sep 2014,25 Aug 2014,01 Sep 2014,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,20 Nov 2014,Interim Dividend - Rs. - 1.5000,21 Nov 2014,-,-,14 Nov 2014,20 Nov 2014,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,16 Sep 2015,Final Dividend - Rs. - 1.5000,-,21 Sep 2015,28 Sep 2015,-,-,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,16 Dec 2015,Stock  Split From Rs.10/- to Rs.2/-,17 Dec 2015,-,-,10 Dec 2015,16 Dec 2015,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,20 Sep 2016,Dividend - Rs. - 0.8000,-,22 Sep 2016,29 Sep 2016,15 Sep 2016,21 Sep 2016,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,18 Sep 2017,Dividend - Rs. - 0.6500,-,20 Sep 2017,27 Sep 2017,13 Sep 2017,19 Sep 2017,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,19 Sep 2018,Dividend - Rs. - 0.8000,-,22 Sep 2018,28 Sep 2018,14 Sep 2018,19 Sep 2018,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,19 Sep 2019,Final Dividend - Rs. - 1.0000,-,21 Sep 2019,27 Sep 2019,16 Sep 2019,19 Sep 2019,-
