Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
506528,KELENRG,KELTECH ENERGIES LTD.,09 Jul 2009,Dividend - Rs. - 2.5000,-,11 Jul 2009,17 Jul 2009,06 Jul 2009,09 Jul 2009,-
506528,KELENRG,KELTECH ENERGIES LTD.,14 Jul 2011,Dividend - Rs. - 2.5000,-,16 Jul 2011,22 Jul 2011,11 Jul 2011,14 Jul 2011,-
506528,KELENRG,KELTECH ENERGIES LTD.,12 Jul 2012,Dividend - Rs. - 2.5000,-,14 Jul 2012,20 Jul 2012,09 Jul 2012,12 Jul 2012,-
506528,KELENRG,KELTECH ENERGIES LTD.,27 Jun 2013,Dividend - Rs. - 2.5000,-,02 Jul 2013,08 Jul 2013,25 Jun 2013,01 Jul 2013,-
506528,KELENRG,KELTECH ENERGIES LTD.,17 Jul 2014,Dividend - Rs. - 2.5000,-,19 Jul 2014,25 Jul 2014,14 Jul 2014,17 Jul 2014,-
506528,KELENRG,KELTECH ENERGIES LTD.,16 Jul 2015,Dividend - Rs. - 2.5000,-,18 Jul 2015,24 Jul 2015,13 Jul 2015,16 Jul 2015,-
506528,KELENRG,KELTECH ENERGIES LTD.,13 Jul 2017,Dividend - Rs. - 2.5000,-,15 Jul 2017,21 Jul 2017,10 Jul 2017,13 Jul 2017,-
506528,KELENRG,KELTECH ENERGIES LTD.,18 Jul 2018,Dividend - Rs. - 2.5000,-,20 Jul 2018,20 Jul 2018,16 Jul 2018,19 Jul 2018,-
506528,KELENRG,KELTECH ENERGIES LTD.,15 Jul 2019,Dividend - Rs. - 2.5000,-,17 Jul 2019,23 Jul 2019,10 Jul 2019,16 Jul 2019,-
506528,KELENRG,KELTECH ENERGIES LTD.,04 Aug 2020,Final Dividend - Rs. - 1.5000,-,06 Aug 2020,12 Aug 2020,30 Jul 2020,05 Aug 2020,-
