Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,08 Aug 2008,Dividend - Rs. - 3.5000,-,12 Aug 2008,02 Sep 2008,05 Aug 2008,11 Aug 2008,-
500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,14 Aug 2009,Dividend - Rs. - 1.0000,-,18 Aug 2009,28 Aug 2009,11 Aug 2009,14 Aug 2009,-
500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,30 Jul 2010,Dividend - Rs. - 2.5000,-,03 Aug 2010,11 Aug 2010,27 Jul 2010,02 Aug 2010,-
500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,25 Jul 2011,Dividend - Rs. - 3.5000,-,27 Jul 2011,04 Aug 2011,20 Jul 2011,26 Jul 2011,-
500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,27 Jul 2012,Dividend - Rs. - 5.0000,-,31 Jul 2012,07 Aug 2012,24 Jul 2012,30 Jul 2012,-
500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,30 Oct 2012,Stock  Split From Rs.10/- to Rs.2/-,31 Oct 2012,-,-,22 Oct 2012,30 Oct 2012,-
500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,26 Jul 2013,Dividend - Rs. - 1.0000,-,30 Jul 2013,06 Aug 2013,23 Jul 2013,29 Jul 2013,-
500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,25 Jul 2014,Dividend - Rs. - 0.8000,-,30 Jul 2014,08 Aug 2014,22 Jul 2014,28 Jul 2014,-
500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,30 Jul 2015,Dividend - Rs. - 0.8000,-,01 Aug 2015,06 Aug 2015,27 Jul 2015,30 Jul 2015,-
500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,27 Jul 2016,Dividend - Rs. - 0.5000,-,29 Jul 2016,10 Aug 2016,22 Jul 2016,28 Jul 2016,-
500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,26 Jul 2017,Dividend - Rs. - 0.7000,-,28 Jul 2017,10 Aug 2017,21 Jul 2017,27 Jul 2017,-
500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,19 Jul 2018,Dividend - Rs. - 1.0000,-,21 Jul 2018,07 Aug 2018,16 Jul 2018,19 Jul 2018,-
500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,25 Jul 2019,Final Dividend - Rs. - 1.5000,-,27 Jul 2019,05 Aug 2019,22 Jul 2019,25 Jul 2019,-
500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,08 Jul 2020,Dividend - Rs. - 0.2000,-,10 Jul 2020,15 Jul 2020,03 Jul 2020,09 Jul 2020,-
