Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
506184,KANANIIND,KANANI INDUSTRIES LTD.,20 Jun 2008,Dividend - Rs. - 0.5000,-,04 Jul 2008,07 Jul 2008,20 Jun 2008,09 Jul 2008,-
506184,KANANIIND,KANANI INDUSTRIES LTD.,24 Jul 2008,Bonus issue 1:1,07 Aug 2008,-,-,24 Jul 2008,12 Aug 2008,-
506184,KANANIIND,KANANI INDUSTRIES LTD.,29 Oct 2008,Interim Dividend - Rs. - 0.5000,11 Nov 2008,-,-,29 Oct 2008,14 Nov 2008,-
506184,KANANIIND,KANANI INDUSTRIES LTD.,17 Jul 2009,Dividend - Rs. - 0.5000,-,21 Jul 2009,24 Jul 2009,14 Jul 2009,20 Jul 2009,-
506184,KANANIIND,KANANI INDUSTRIES LTD.,20 Aug 2009,Bonus issue 2:1,-,24 Aug 2009,24 Aug 2009,17 Aug 2009,21 Aug 2009,-
506184,KANANIIND,KANANI INDUSTRIES LTD.,22 Dec 2009,Stock  Split From Rs.10/- to Rs.5/-,23 Dec 2009,-,-,16 Dec 2009,22 Dec 2009,-
506184,KANANIIND,KANANI INDUSTRIES LTD.,28 Jan 2010,Interim Dividend - Rs. - 0.2500,29 Jan 2010,-,-,21 Jan 2010,28 Jan 2010,-
506184,KANANIIND,KANANI INDUSTRIES LTD.,26 Jul 2010,Final Dividend - Rs. - 0.2500,-,28 Jul 2010,02 Aug 2010,21 Jul 2010,27 Jul 2010,-
506184,KANANIIND,KANANI INDUSTRIES LTD.,01 Nov 2012,Stock  Split From Rs.5/- to Rs.1/-,02 Nov 2012,-,-,25 Oct 2012,01 Nov 2012,-
506184,KANANIIND,KANANI INDUSTRIES LTD.,01 Feb 2013,Bonus issue 1:10,-,05 Feb 2013,05 Feb 2013,29 Jan 2013,04 Feb 2013,-
