Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
515055,ANANTRAJ,Anant Raj Limited-$,09 Aug 2007,Interim Dividend - Rs. - 6.0000,10 Aug 2007,-,-,03 Aug 2007,09 Aug 2007,-
515055,ANANTRAJ,Anant Raj Limited-$,08 Oct 2007,-,15 Oct 2007,-,-,08 Oct 2007,12 Oct 2007,-
515055,ANANTRAJ,Anant Raj Limited-$,14 Jul 2008,Dividend - Rs. - 1.5000,-,16 Jul 2008,24 Jul 2008,09 Jul 2008,15 Jul 2008,-
515055,ANANTRAJ,Anant Raj Limited-$,07 Aug 2009,Dividend - Rs. - 0.6000,-,11 Aug 2009,20 Aug 2009,04 Aug 2009,10 Aug 2009,-
515055,ANANTRAJ,Anant Raj Limited-$,08 Jul 2010,Dividend - Rs. - 0.6000,-,10 Jul 2010,22 Jul 2010,05 Jul 2010,08 Jul 2010,-
515055,ANANTRAJ,Anant Raj Limited-$,09 Aug 2011,Dividend - Rs. - 0.6000,-,11 Aug 2011,25 Aug 2011,04 Aug 2011,10 Aug 2011,-
515055,ANANTRAJ,Anant Raj Limited-$,12 Sep 2012,Dividend - Rs. - 0.4000,-,14 Sep 2012,27 Sep 2012,07 Sep 2012,13 Sep 2012,-
515055,ANANTRAJ,Anant Raj Limited-$,18 Sep 2014,Dividend - Rs. - 0.2400,-,20 Sep 2014,30 Sep 2014,15 Sep 2014,18 Sep 2014,-
515055,ANANTRAJ,Anant Raj Limited-$,22 Sep 2015,Dividend - Rs. - 0.2400,-,24 Sep 2015,30 Sep 2015,16 Sep 2015,23 Sep 2015,-
515055,ANANTRAJ,Anant Raj Limited-$,22 Sep 2016,Dividend - Rs. - 0.2400,-,24 Sep 2016,30 Sep 2016,19 Sep 2016,22 Sep 2016,-
515055,ANANTRAJ,Anant Raj Limited-$,21 Sep 2017,Dividend - Rs. - 0.2400,-,23 Sep 2017,29 Sep 2017,18 Sep 2017,21 Sep 2017,-
515055,ANANTRAJ,Anant Raj Limited-$,19 Sep 2018,Dividend - Rs. - 0.2400,-,22 Sep 2018,29 Sep 2018,14 Sep 2018,19 Sep 2018,-
515055,ANANTRAJ,Anant Raj Limited-$,20 Sep 2019,Final Dividend - Rs. - 0.2400,-,24 Sep 2019,30 Sep 2019,17 Sep 2019,23 Sep 2019,-
515055,ANANTRAJ,Anant Raj Limited-$,06 Oct 2020,Spin Off ,07 Oct 2020,-,-,29 Sep 2020,06 Oct 2020,-
515055,ANANTRAJ,Anant Raj Limited-$,22 Dec 2020,Dividend - Rs. - 0.0800,-,24 Dec 2020,30 Dec 2020,17 Dec 2020,23 Dec 2020,-
