Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
532683,AIAENG,AIA ENGINEERING LTD.,16 Aug 2007,Dividend - Rs. - 3.5000,-,18 Aug 2007,31 Aug 2007,10 Aug 2007,14 Aug 2007,-
532683,AIAENG,AIA ENGINEERING LTD.,28 Aug 2008,Dividend - Rs. - 4.0000,-,01 Sep 2008,16 Sep 2008,25 Aug 2008,29 Aug 2008,-
532683,AIAENG,AIA ENGINEERING LTD.,13 Oct 2008,-,20 Oct 2008,-,-,13 Oct 2008,17 Oct 2008,-
532683,AIAENG,AIA ENGINEERING LTD.,26 Nov 2008,Interim Dividend - Rs. - 0.6000,28 Nov 2008,-,-,21 Nov 2008,27 Nov 2008,-
532683,AIAENG,AIA ENGINEERING LTD.,10 Sep 2009,Final Dividend - Rs. - 1.9000,-,14 Sep 2009,23 Sep 2009,07 Sep 2009,11 Sep 2009,-
532683,AIAENG,AIA ENGINEERING LTD.,18 Feb 2010,Interim Dividend - Rs. - 0.8000,19 Feb 2010,-,-,11 Feb 2010,18 Feb 2010,-
532683,AIAENG,AIA ENGINEERING LTD.,29 Jul 2010,Final Dividend - Rs. - 1.7000,-,31 Jul 2010,12 Aug 2010,26 Jul 2010,29 Jul 2010,-
532683,AIAENG,AIA ENGINEERING LTD.,28 Jul 2011,Dividend - Rs. - 3.0000,-,30 Jul 2011,12 Aug 2011,25 Jul 2011,28 Jul 2011,-
532683,AIAENG,AIA ENGINEERING LTD.,02 Aug 2012,Dividend - Rs. - 3.0000,-,04 Aug 2012,13 Aug 2012,30 Jul 2012,02 Aug 2012,-
532683,AIAENG,AIA ENGINEERING LTD.,01 Aug 2013,Dividend - Rs. - 4.0000,-,03 Aug 2013,12 Aug 2013,29 Jul 2013,01 Aug 2013,-
532683,AIAENG,AIA ENGINEERING LTD.,27 Aug 2014,Dividend - Rs. - 6.0000,-,01 Sep 2014,11 Sep 2014,22 Aug 2014,28 Aug 2014,-
532683,AIAENG,AIA ENGINEERING LTD.,10 Sep 2015,Dividend - Rs. - 8.0000,-,12 Sep 2015,24 Sep 2015,07 Sep 2015,10 Sep 2015,-
532683,AIAENG,AIA ENGINEERING LTD.,17 Mar 2016,Interim Dividend - Rs. - 8.0000,18 Mar 2016,-,-,11 Mar 2016,17 Mar 2016,-
532683,AIAENG,AIA ENGINEERING LTD.,17 Mar 2016,Special Dividend - Rs. - 10.0000,18 Mar 2016,-,-,11 Mar 2016,17 Mar 2016,-
532683,AIAENG,AIA ENGINEERING LTD.,20 Feb 2017,Interim Dividend - Rs. - 4.0000,22 Feb 2017,-,-,15 Feb 2017,21 Feb 2017,-
532683,AIAENG,AIA ENGINEERING LTD.,04 Aug 2017,Final Dividend - Rs. - 4.0000,-,08 Aug 2017,14 Aug 2017,01 Aug 2017,07 Aug 2017,-
532683,AIAENG,AIA ENGINEERING LTD.,04 Apr 2018,Interim Dividend - Rs. - 8.0000,05 Apr 2018,-,-,27 Mar 2018,04 Apr 2018,-
532683,AIAENG,AIA ENGINEERING LTD.,02 Aug 2019,Dividend - Rs. - 9.0000,-,06 Aug 2019,12 Aug 2019,30 Jul 2019,05 Aug 2019,-
532683,AIAENG,AIA ENGINEERING LTD.,17 Mar 2020,Interim Dividend - Rs. - 27.0000,18 Mar 2020,-,-,11 Mar 2020,17 Mar 2020,-
