Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,14 Aug 2007,Dividend - Rs. - 4.2500,-,17 Aug 2007,24 Aug 2007,09 Aug 2007,14 Aug 2007,-
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,20 Aug 2008,Dividend - Rs. - 4.2500,-,22 Aug 2008,29 Aug 2008,14 Aug 2008,21 Aug 2008,-
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,18 Aug 2009,Dividend - Rs. - 3.2500,-,21 Aug 2009,28 Aug 2009,13 Aug 2009,20 Aug 2009,-
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,02 Sep 2010,Dividend - Rs. - 3.2500,-,04 Sep 2010,09 Sep 2010,30 Aug 2010,02 Sep 2010,-
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,25 Aug 2011,Dividend - Rs. - 3.2500,-,27 Aug 2011,02 Sep 2011,22 Aug 2011,25 Aug 2011,-
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,23 Aug 2012,Dividend - Rs. - 3.5000,-,25 Aug 2012,31 Aug 2012,17 Aug 2012,23 Aug 2012,-
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,22 Aug 2013,Dividend - Rs. - 3.5000,-,24 Aug 2013,30 Aug 2013,19 Aug 2013,22 Aug 2013,-
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,21 Aug 2014,Dividend - Rs. - 3.5000,-,23 Aug 2014,27 Aug 2014,14 Aug 2014,21 Aug 2014,-
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,25 Aug 2016,Dividend - Rs. - 2.0000,-,27 Aug 2016,31 Aug 2016,22 Aug 2016,25 Aug 2016,-
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,16 Aug 2017,Dividend - Rs. - 5.0000,-,19 Aug 2017,24 Aug 2017,10 Aug 2017,17 Aug 2017,-
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,23 Aug 2018,Dividend - Rs. - 7.5000,-,25 Aug 2018,29 Aug 2018,16 Aug 2018,23 Aug 2018,-
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,22 Aug 2019,Dividend - Rs. - 7.0000,-,24 Aug 2019,28 Aug 2019,19 Aug 2019,22 Aug 2019,-
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,20 Aug 2020,Dividend - Rs. - 5.0000,-,24 Aug 2020,28 Aug 2020,17 Aug 2020,21 Aug 2020,-
