Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
517530,SURANAT&P,Surana Telecom And Power Limited,19 Sep 2007,Dividend - Rs. - 1.0000,-,21 Sep 2007,27 Sep 2007,14 Sep 2007,20 Sep 2007,-
517530,SURANAT&P,Surana Telecom And Power Limited,10 Sep 2008,Dividend - Rs. - 1.0000,-,12 Sep 2008,17 Sep 2008,05 Sep 2008,11 Sep 2008,-
517530,SURANAT&P,Surana Telecom And Power Limited,22 Sep 2009,Dividend - Rs. - 0.7500,-,24 Sep 2009,29 Sep 2009,16 Sep 2009,23 Sep 2009,-
517530,SURANAT&P,Surana Telecom And Power Limited,17 Aug 2010,Scheme of Arrangement ,19 Aug 2010,-,-,12 Aug 2010,17 Aug 2010,-
517530,SURANAT&P,Surana Telecom And Power Limited,17 Sep 2010,Dividend - Rs. - 0.5000,-,21 Sep 2010,24 Sep 2010,14 Sep 2010,20 Sep 2010,-
517530,SURANAT&P,Surana Telecom And Power Limited,14 Sep 2011,Dividend - Rs. - 0.5000,-,16 Sep 2011,21 Sep 2011,09 Sep 2011,15 Sep 2011,-
517530,SURANAT&P,Surana Telecom And Power Limited,24 Sep 2012,Dividend - Rs. - 0.5000,-,26 Sep 2012,29 Sep 2012,18 Sep 2012,25 Sep 2012,-
517530,SURANAT&P,Surana Telecom And Power Limited,19 Sep 2013,Dividend - Rs. - 0.6000,-,23 Sep 2013,27 Sep 2013,16 Sep 2013,20 Sep 2013,-
517530,SURANAT&P,Surana Telecom And Power Limited,16 Sep 2014,Dividend - Rs. - 0.6000,-,18 Sep 2014,22 Sep 2014,11 Sep 2014,17 Sep 2014,-
517530,SURANAT&P,Surana Telecom And Power Limited,25 Nov 2014,Stock  Split From Rs.5/- to Rs.1/-,26 Nov 2014,-,-,19 Nov 2014,25 Nov 2014,-
517530,SURANAT&P,Surana Telecom And Power Limited,23 Sep 2015,Dividend - Rs. - 0.1200,-,25 Sep 2015,30 Sep 2015,18 Sep 2015,23 Sep 2015,-
