Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
533286,MOIL,MOIL LTD.,17 Feb 2011,Interim Dividend - Rs. - 2.5000,18 Feb 2011,-,-,10 Feb 2011,17 Feb 2011,-
533286,MOIL,MOIL LTD.,14 Sep 2011,Final Dividend - Rs. - 4.5000,-,16 Sep 2011,23 Sep 2011,09 Sep 2011,15 Sep 2011,-
533286,MOIL,MOIL LTD.,15 Feb 2012,Interim Dividend - Rs. - 2.0000,17 Feb 2012,-,-,10 Feb 2012,16 Feb 2012,-
533286,MOIL,MOIL LTD.,18 Jul 2012,Final Dividend - Rs. - 3.0000,-,20 Jul 2012,27 Jul 2012,13 Jul 2012,19 Jul 2012,-
533286,MOIL,MOIL LTD.,14 Feb 2013,Interim Dividend - Rs. - 2.0000,15 Feb 2013,-,-,08 Feb 2013,14 Feb 2013,-
533286,MOIL,MOIL LTD.,14 Aug 2013,Final Dividend - Rs. - 3.5000,-,17 Aug 2013,22 Aug 2013,08 Aug 2013,14 Aug 2013,-
533286,MOIL,MOIL LTD.,30 Jan 2014,Interim Dividend - Rs. - 4.0000,31 Jan 2014,-,-,24 Jan 2014,30 Jan 2014,14 Feb 2014
533286,MOIL,MOIL LTD.,21 Aug 2014,Final Dividend - Rs. - 3.5000,-,23 Aug 2014,30 Aug 2014,14 Aug 2014,21 Aug 2014,-
533286,MOIL,MOIL LTD.,26 Feb 2015,Interim Dividend - Rs. - 5.0000,27 Feb 2015,-,-,20 Feb 2015,26 Feb 2015,10 Mar 2015
533286,MOIL,MOIL LTD.,20 Aug 2015,Final Dividend - Rs. - 3.5000,-,24 Aug 2015,31 Aug 2015,14 Aug 2015,21 Aug 2015,-
533286,MOIL,MOIL LTD.,17 Feb 2016,Interim Dividend - Rs. - 3.0000,19 Feb 2016,-,-,12 Feb 2016,17 Feb 2016,-
533286,MOIL,MOIL LTD.,05 Aug 2016,Buy Back of Shares ,08 Aug 2016,-,-,01 Aug 2016,05 Aug 2016,-
533286,MOIL,MOIL LTD.,07 Sep 2016,Final Dividend - Rs. - 2.0000,08 Sep 2016,-,-,31 Aug 2016,07 Sep 2016,-
533286,MOIL,MOIL LTD.,22 Feb 2017,Interim Dividend - Rs. - 5.0000,24 Feb 2017,-,-,16 Feb 2017,22 Feb 2017,-
533286,MOIL,MOIL LTD.,07 Sep 2017,Final Dividend - Rs. - 6.0000,-,09 Sep 2017,09 Sep 2017,04 Sep 2017,07 Sep 2017,-
533286,MOIL,MOIL LTD.,27 Sep 2017,Bonus issue 1:1,28 Sep 2017,-,-,21 Sep 2017,27 Sep 2017,-
533286,MOIL,MOIL LTD.,16 Feb 2018,Interim Dividend - Rs. - 3.0000,20 Feb 2018,-,-,12 Feb 2018,19 Feb 2018,-
533286,MOIL,MOIL LTD.,16 Feb 2018,Buy Back of Shares ,20 Feb 2018,-,-,12 Feb 2018,19 Feb 2018,-
533286,MOIL,MOIL LTD.,12 Sep 2018,Final Dividend - Rs. - 2.5000,14 Sep 2018,-,-,06 Sep 2018,12 Sep 2018,-
533286,MOIL,MOIL LTD.,14 Feb 2019,Interim Dividend - Rs. - 3.0000,15 Feb 2019,-,-,08 Feb 2019,14 Feb 2019,-
533286,MOIL,MOIL LTD.,22 Aug 2019,Final Dividend - Rs. - 3.0000,23 Aug 2019,-,-,16 Aug 2019,22 Aug 2019,-
533286,MOIL,MOIL LTD.,26 Nov 2019,Buy Back of Shares ,27 Nov 2019,-,-,20 Nov 2019,26 Nov 2019,-
533286,MOIL,MOIL LTD.,13 Feb 2020,Interim Dividend - Rs. - 3.0000,14 Feb 2020,-,-,07 Feb 2020,13 Feb 2020,-
533286,MOIL,MOIL LTD.,10 Sep 2020,Final Dividend - Rs. - 3.0000,11 Sep 2020,-,-,04 Sep 2020,10 Sep 2020,-
533286,MOIL,MOIL LTD.,17 Feb 2021,Interim Dividend - Rs. - 2.5000,20 Feb 2021,-,-,15 Feb 2021,17 Feb 2021,-
