Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500180,HDFCBANK,HDFC Bank Ltd,29 Apr 2008,Dividend - Rs. - 8.5000,30 Apr 2008,-,-,23 Apr 2008,29 Apr 2008,-
500180,HDFCBANK,HDFC Bank Ltd,05 Jun 2008,Dividend - Rs. - 8.5000,-,07 Jun 2008,10 Jun 2008,02 Jun 2008,05 Jun 2008,-
500180,HDFCBANK,HDFC Bank Ltd,22 Jun 2009,Dividend - Rs. - 10.0000,-,24 Jun 2009,14 Jul 2009,17 Jun 2009,23 Jun 2009,-
500180,HDFCBANK,HDFC Bank Ltd,10 Jun 2010,Dividend - Rs. - 12.0000,-,12 Jun 2010,30 Jun 2010,07 Jun 2010,10 Jun 2010,-
500180,HDFCBANK,HDFC Bank Ltd,02 Jun 2011,Dividend - Rs. - 16.5000,-,04 Jun 2011,10 Jun 2011,30 May 2011,02 Jun 2011,-
500180,HDFCBANK,HDFC Bank Ltd,14 Jul 2011,Stock  Split From Rs.10/- to Rs.2/-,16 Jul 2011,-,-,11 Jul 2011,14 Jul 2011,-
500180,HDFCBANK,HDFC Bank Ltd,28 Jun 2012,Dividend - Rs. - 4.3000,-,01 Jul 2012,13 Jul 2012,25 Jun 2012,27 Jun 2012,-
500180,HDFCBANK,HDFC Bank Ltd,13 Jun 2013,Dividend - Rs. - 5.5000,-,15 Jun 2013,27 Jun 2013,10 Jun 2013,13 Jun 2013,08 Jul 2013
500180,HDFCBANK,HDFC Bank Ltd,05 Jun 2014,Dividend - Rs. - 6.8500,-,07 Jun 2014,25 Jun 2014,02 Jun 2014,05 Jun 2014,15 Jul 2014
500180,HDFCBANK,HDFC Bank Ltd,02 Jul 2015,Dividend - Rs. - 8.0000,-,04 Jul 2015,21 Jul 2015,29 Jun 2015,02 Jul 2015,30 Jul 2015
500180,HDFCBANK,HDFC Bank Ltd,29 Jun 2016,Dividend - Rs. - 9.5000,30 Jun 2016,-,-,23 Jun 2016,29 Jun 2016,-
500180,HDFCBANK,HDFC Bank Ltd,29 Jun 2017,Dividend - Rs. - 11.0000,30 Jun 2017,-,-,22 Jun 2017,29 Jun 2017,-
500180,HDFCBANK,HDFC Bank Ltd,31 May 2018,Dividend - Rs. - 13.0000,01 Jun 2018,-,-,25 May 2018,31 May 2018,-
500180,HDFCBANK,HDFC Bank Ltd,20 Jun 2019,Dividend - Rs. - 15.0000,21 Jun 2019,-,-,14 Jun 2019,20 Jun 2019,-
500180,HDFCBANK,HDFC Bank Ltd,01 Aug 2019,Special Dividend - Rs. - 5.0000,02 Aug 2019,-,-,26 Jul 2019,01 Aug 2019,-
500180,HDFCBANK,HDFC Bank Ltd,19 Sep 2019,Stock  Split From Rs.2/- to Rs.1/-,20 Sep 2019,-,-,13 Sep 2019,19 Sep 2019,-
