Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
523574,FEL,Future Enterprises Ltd,07 Nov 2007,Dividend - Rs. - 0.5000,-,09 Nov 2007,15 Nov 2007,02 Nov 2007,07 Nov 2007,-
523574,FEL,Future Enterprises Ltd,05 Nov 2008,Dividend - Rs. - 0.6000,-,07 Nov 2008,10 Nov 2008,31 Oct 2008,06 Nov 2008,-
523574,FEL,Future Enterprises Ltd,05 Nov 2008,Bonus issue 1:10,-,07 Nov 2008,10 Nov 2008,31 Oct 2008,06 Nov 2008,-
523574,FEL,Future Enterprises Ltd,25 Nov 2009,Dividend - Rs. - 0.6000,-,27 Nov 2009,02 Dec 2009,20 Nov 2009,26 Nov 2009,-
523574,FEL,Future Enterprises Ltd,17 Sep 2010,Scheme of Arrangement ,20 Sep 2010,-,-,13 Sep 2010,17 Sep 2010,-
523574,FEL,Future Enterprises Ltd,20 Oct 2010,Dividend - Rs. - 0.8000,-,22 Oct 2010,25 Oct 2010,15 Oct 2010,21 Oct 2010,-
523574,FEL,Future Enterprises Ltd,19 Oct 2011,Dividend - Rs. - 0.9000,-,21 Oct 2011,22 Oct 2011,14 Oct 2011,20 Oct 2011,-
523574,FEL,Future Enterprises Ltd,17 Apr 2013,Scheme of Arrangement ,18 Apr 2013,-,-,10 Apr 2013,17 Apr 2013,-
523574,FEL,Future Enterprises Ltd,20 May 2013,Dividend - Rs. - 1.1000,-,22 May 2013,24 May 2013,15 May 2013,21 May 2013,-
523574,FEL,Future Enterprises Ltd,21 Jun 2013,Scheme of Arrangement ,24 Jun 2013,-,-,17 Jun 2013,21 Jun 2013,-
523574,FEL,Future Enterprises Ltd,28 Jul 2014,Dividend - Rs. - 0.6000,-,31 Jul 2014,02 Aug 2014,23 Jul 2014,30 Jul 2014,-
523574,FEL,Future Enterprises Ltd,18 Nov 2014,Right Issue of Equity Shares ,19 Nov 2014,-,-,12 Nov 2014,18 Nov 2014,-
523574,FEL,Future Enterprises Ltd,17 Aug 2015,Dividend - Rs. - 0.6000,-,20 Aug 2015,26 Aug 2015,12 Aug 2015,19 Aug 2015,-
523574,FEL,Future Enterprises Ltd,11 May 2016,Spin Off ,12 May 2016,-,-,05 May 2016,11 May 2016,-
523574,FEL,Future Enterprises Ltd,19 Aug 2016,Dividend - Rs. - 0.1000,22 Aug 2016,-,-,11 Aug 2016,19 Aug 2016,-
523574,FEL,Future Enterprises Ltd,21 Aug 2017,Dividend - Rs. - 0.2000,22 Aug 2017,-,-,11 Aug 2017,21 Aug 2017,-
