Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,11 Jul 2008,Dividend - Rs. - 3.0000,-,15 Jul 2008,28 Jul 2008,08 Jul 2008,14 Jul 2008,-
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,14 Aug 2009,Dividend - Rs. - 2.0000,-,18 Aug 2009,31 Aug 2009,11 Aug 2009,14 Aug 2009,-
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,16 Jul 2010,Dividend - Rs. - 2.0000,-,20 Jul 2010,02 Aug 2010,13 Jul 2010,19 Jul 2010,-
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,16 Jul 2010,Special Dividend - Rs. - 1.0000,-,20 Jul 2010,02 Aug 2010,13 Jul 2010,19 Jul 2010,-
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,22 Jul 2011,Dividend - Rs. - 3.0000,-,26 Jul 2011,08 Aug 2011,19 Jul 2011,25 Jul 2011,-
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,01 Aug 2012,Dividend - Rs. - 3.0000,-,03 Aug 2012,13 Aug 2012,27 Jul 2012,02 Aug 2012,-
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,27 Jun 2013,Dividend - Rs. - 2.2500,-,01 Jul 2013,08 Jul 2013,24 Jun 2013,27 Jun 2013,-
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,25 Jul 2014,Dividend - Rs. - 2.5000,-,29 Jul 2014,07 Aug 2014,22 Jul 2014,25 Jul 2014,-
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,29 Jul 2015,Dividend - Rs. - 3.0000,-,31 Jul 2015,07 Aug 2015,24 Jul 2015,30 Jul 2015,-
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,22 Mar 2016,Interim Dividend - Rs. - 3.5000,23 Mar 2016,-,-,17 Mar 2016,22 Mar 2016,-
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,02 Aug 2017,Dividend - Rs. - 4.0000,-,04 Aug 2017,11 Aug 2017,28 Jul 2017,03 Aug 2017,-
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,26 Jul 2018,Final Dividend - Rs. - 4.2500,-,28 Jul 2018,06 Aug 2018,23 Jul 2018,26 Jul 2018,-
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,19 Jul 2019,Final Dividend - Rs. - 4.5000,-,23 Jul 2019,29 Jul 2019,16 Jul 2019,22 Jul 2019,-
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,23 Mar 2020,Interim Dividend - Rs. - 5.0000,24 Mar 2020,-,-,17 Mar 2020,20 Mar 2020,-
