Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500355,RALLIS,RALLIS INDIA LTD.,13 May 2008,Dividend - Rs. - 16.0000,-,15 May 2008,30 May 2008,08 May 2008,14 May 2008,-
500355,RALLIS,RALLIS INDIA LTD.,12 May 2009,Dividend - Rs. - 16.0000,-,14 May 2009,29 May 2009,07 May 2009,13 May 2009,-
500355,RALLIS,RALLIS INDIA LTD.,29 Oct 2009,Interim Dividend - Rs. - 8.0000,30 Oct 2009,-,-,23 Oct 2009,29 Oct 2009,-
500355,RALLIS,RALLIS INDIA LTD.,03 May 2010,Dividend - Rs. - 10.0000,-,05 May 2010,07 May 2010,28 Apr 2010,04 May 2010,-
500355,RALLIS,RALLIS INDIA LTD.,08 Jun 2010,Bonus issue 1:2,09 Jun 2010,-,-,02 Jun 2010,08 Jun 2010,-
500355,RALLIS,RALLIS INDIA LTD.,28 Oct 2010,Interim Dividend - Rs. - 9.0000,29 Oct 2010,-,-,22 Oct 2010,28 Oct 2010,-
500355,RALLIS,RALLIS INDIA LTD.,08 Jun 2011,Final Dividend - Rs. - 11.0000,-,10 Jun 2011,16 Jun 2011,03 Jun 2011,09 Jun 2011,-
500355,RALLIS,RALLIS INDIA LTD.,15 Jul 2011,Stock  Split From Rs.10/- to Rs.1/-,18 Jul 2011,-,-,11 Jul 2011,15 Jul 2011,-
500355,RALLIS,RALLIS INDIA LTD.,01 Nov 2011,Interim Dividend - Rs. - 1.0000,02 Nov 2011,-,-,24 Oct 2011,01 Nov 2011,-
500355,RALLIS,RALLIS INDIA LTD.,11 Jun 2012,Final Dividend - Rs. - 1.2000,-,13 Jun 2012,27 Jun 2012,06 Jun 2012,12 Jun 2012,-
500355,RALLIS,RALLIS INDIA LTD.,29 Oct 2012,Interim Dividend - Rs. - 1.0000,30 Oct 2012,-,-,19 Oct 2012,29 Oct 2012,-
500355,RALLIS,RALLIS INDIA LTD.,07 Jun 2013,Final Dividend - Rs. - 1.3000,-,11 Jun 2013,24 Jun 2013,04 Jun 2013,10 Jun 2013,26 Jun 2013
500355,RALLIS,RALLIS INDIA LTD.,30 Oct 2013,Interim Dividend - Rs. - 1.0000,31 Oct 2013,-,-,24 Oct 2013,30 Oct 2013,18 Nov 2013
500355,RALLIS,RALLIS INDIA LTD.,13 Jun 2014,Final Dividend - Rs. - 1.4000,-,17 Jun 2014,30 Jun 2014,10 Jun 2014,16 Jun 2014,02 Jul 2014
500355,RALLIS,RALLIS INDIA LTD.,29 Oct 2014,Interim Dividend - Rs. - 1.0000,30 Oct 2014,-,-,21 Oct 2014,29 Oct 2014,12 Nov 2014
500355,RALLIS,RALLIS INDIA LTD.,12 Jun 2015,Final Dividend - Rs. - 1.5000,-,16 Jun 2015,29 Jun 2015,09 Jun 2015,15 Jun 2015,02 Jul 2015
500355,RALLIS,RALLIS INDIA LTD.,10 Jun 2016,Final Dividend - Rs. - 2.5000,-,14 Jun 2016,24 Jun 2016,07 Jun 2016,13 Jun 2016,-
500355,RALLIS,RALLIS INDIA LTD.,09 Jun 2017,Final Dividend - Rs. - 2.5000,-,13 Jun 2017,23 Jun 2017,06 Jun 2017,12 Jun 2017,-
500355,RALLIS,RALLIS INDIA LTD.,09 Jun 2017,Special Dividend - Rs. - 1.2500,-,13 Jun 2017,23 Jun 2017,06 Jun 2017,12 Jun 2017,-
500355,RALLIS,RALLIS INDIA LTD.,19 Jun 2018,Final Dividend - Rs. - 2.5000,-,21 Jun 2018,02 Jul 2018,14 Jun 2018,20 Jun 2018,-
500355,RALLIS,RALLIS INDIA LTD.,19 Jun 2019,Final Dividend - Rs. - 2.5000,-,21 Jun 2019,28 Jun 2019,14 Jun 2019,20 Jun 2019,-
500355,RALLIS,RALLIS INDIA LTD.,17 Jun 2020,Final Dividend - Rs. - 2.5000,-,19 Jun 2020,26 Jun 2020,12 Jun 2020,18 Jun 2020,-
