Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
505893,HINDHARD,Hindustan Hardy Ltd,28 May 2008,Dividend - Rs. - 3.5000,-,30 May 2008,06 Jun 2008,23 May 2008,29 May 2008,-
505893,HINDHARD,Hindustan Hardy Ltd,21 May 2009,Dividend - Rs. - 1.0000,-,25 May 2009,01 Jun 2009,18 May 2009,22 May 2009,-
505893,HINDHARD,Hindustan Hardy Ltd,20 May 2010,Dividend - Rs. - 1.0000,-,24 May 2010,31 May 2010,17 May 2010,21 May 2010,-
505893,HINDHARD,Hindustan Hardy Ltd,20 Jun 2011,Dividend - Rs. - 3.0000,-,22 Jun 2011,29 Jun 2011,15 Jun 2011,21 Jun 2011,-
505893,HINDHARD,Hindustan Hardy Ltd,14 Sep 2012,Dividend - Rs. - 5.0000,-,18 Sep 2012,26 Sep 2012,11 Sep 2012,17 Sep 2012,-
505893,HINDHARD,Hindustan Hardy Ltd,26 Jun 2013,Dividend - Rs. - 3.0000,-,28 Jun 2013,05 Jul 2013,21 Jun 2013,26 Jun 2013,-
505893,HINDHARD,Hindustan Hardy Ltd,28 Jul 2014,Dividend - Rs. - 3.0000,-,31 Jul 2014,07 Aug 2014,23 Jul 2014,30 Jul 2014,-
505893,HINDHARD,Hindustan Hardy Ltd,28 Aug 2015,Dividend,-,01 Sep 2015,08 Sep 2015,25 Aug 2015,31 Aug 2015,-
505893,HINDHARD,Hindustan Hardy Ltd,12 Aug 2016,Dividend - Rs. - 0.5000,-,17 Aug 2016,23 Aug 2016,09 Aug 2016,12 Aug 2016,-
505893,HINDHARD,Hindustan Hardy Ltd,26 Jul 2019,Dividend - Rs. - 1.2000,-,30 Jul 2019,05 Aug 2019,23 Jul 2019,29 Jul 2019,-
