Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,10 Jul 2008,Dividend - Rs. - 2.0000,-,12 Jul 2008,18 Jul 2008,07 Jul 2008,10 Jul 2008,-
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,24 Jul 2009,Dividend - Rs. - 2.0000,-,31 Jul 2009,31 Jul 2009,24 Jul 2009,30 Jul 2009,-
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,24 Jul 2009,Right Issue of Equity Shares ,-,31 Jul 2009,31 Jul 2009,24 Jul 2009,30 Jul 2009,-
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,22 Jul 2010,Dividend - Rs. - 2.0000,-,24 Jul 2010,29 Jul 2010,19 Jul 2010,22 Jul 2010,-
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,21 Jul 2011,Dividend - Rs. - 2.0000,-,23 Jul 2011,28 Jul 2011,18 Jul 2011,21 Jul 2011,-
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,26 Jul 2012,Dividend - Rs. - 2.0000,-,30 Jul 2012,03 Aug 2012,23 Jul 2012,27 Jul 2012,-
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,18 Jul 2013,Dividend - Rs. - 1.0000,-,20 Jul 2013,25 Jul 2013,15 Jul 2013,18 Jul 2013,-
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,18 Sep 2014,Dividend - Rs. - 1.0000,-,22 Sep 2014,27 Sep 2014,15 Sep 2014,19 Sep 2014,-
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,23 Sep 2015,Dividend - Rs. - 1.0000,-,26 Sep 2015,29 Sep 2015,18 Sep 2015,23 Sep 2015,-
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,11 Jan 2016,Right Issue of Equity Shares ,12 Jan 2016,-,-,05 Jan 2016,11 Jan 2016,-
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,04 Aug 2016,Dividend - Rs. - 1.0000,-,06 Aug 2016,11 Aug 2016,01 Aug 2016,04 Aug 2016,-
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,03 Aug 2017,Dividend - Rs. - 1.5000,-,05 Aug 2017,10 Aug 2017,31 Jul 2017,03 Aug 2017,-
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,30 Jul 2018,Dividend - Rs. - 3.0000,-,01 Aug 2018,06 Aug 2018,25 Jul 2018,31 Jul 2018,-
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,04 Oct 2018,Stock  Split From Rs.10/- to Rs.2/-,05 Oct 2018,-,-,27 Sep 2018,04 Oct 2018,-
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,22 Jul 2019,Final Dividend - Rs. - 0.7000,-,24 Jul 2019,29 Jul 2019,17 Jul 2019,23 Jul 2019,-
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,04 Aug 2020,Final Dividend - Rs. - 0.7000,-,06 Aug 2020,11 Aug 2020,30 Jul 2020,05 Aug 2020,-
