Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,20 Nov 2007,Interim Dividend - Rs. - 20.0000,21 Nov 2007,-,-,14 Nov 2007,20 Nov 2007,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,14 Jul 2008,Final Dividend - Rs. - 25.0000,-,16 Jul 2008,23 Jul 2008,09 Jul 2008,15 Jul 2008,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,14 Jul 2009,Final Dividend - Rs. - 15.0000,-,16 Jul 2009,27 Jul 2009,09 Jul 2009,15 Jul 2009,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,14 Jul 2010,Dividend - Rs. - 15.0000,-,16 Jul 2010,28 Jul 2010,09 Jul 2010,15 Jul 2010,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,29 Jul 2011,Dividend - Rs. - 30.0000,-,02 Aug 2011,10 Aug 2011,26 Jul 2011,01 Aug 2011,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,30 Jul 2012,Dividend - Rs. - 25.0000,-,01 Aug 2012,06 Aug 2012,25 Jul 2012,31 Jul 2012,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,30 Jul 2012,Special Dividend - Rs. - 25.0000,-,01 Aug 2012,06 Aug 2012,25 Jul 2012,31 Jul 2012,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,30 Jul 2013,Dividend - Rs. - 20.0000,-,01 Aug 2013,05 Aug 2013,25 Jul 2013,31 Jul 2013,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,30 Jul 2014,Dividend - Rs. - 30.0000,-,01 Aug 2014,06 Aug 2014,24 Jul 2014,31 Jul 2014,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,31 Jul 2015,Dividend - Rs. - 37.5000,-,04 Aug 2015,10 Aug 2015,28 Jul 2015,03 Aug 2015,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,27 Jul 2016,Dividend - Rs. - 40.0000,-,29 Jul 2016,05 Aug 2016,22 Jul 2016,28 Jul 2016,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,07 Nov 2016,Buy Back of Shares ,08 Nov 2016,-,-,01 Nov 2016,07 Nov 2016,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,28 Jul 2017,Dividend - Rs. - 35.0000,-,01 Aug 2017,07 Aug 2017,25 Jul 2017,31 Jul 2017,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,13 Jul 2018,Dividend - Rs. - 40.0000,-,17 Jul 2018,23 Jul 2018,10 Jul 2018,16 Jul 2018,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,12 Jul 2019,Dividend - Rs. - 35.0000,-,16 Jul 2019,22 Jul 2019,09 Jul 2019,15 Jul 2019,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,16 Jul 2020,Dividend - Rs. - 10.0000,-,18 Jul 2020,24 Jul 2020,13 Jul 2020,16 Jul 2020,-
