Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
503100,PHOENIXLTD,The Phoenix Mills Ltd,25 Oct 2007,Dividend - Rs. - 3.0000,-,29 Oct 2007,05 Nov 2007,22 Oct 2007,26 Oct 2007,-
503100,PHOENIXLTD,The Phoenix Mills Ltd,13 Feb 2008,-,20 Feb 2008,-,-,13 Feb 2008,19 Feb 2008,-
503100,PHOENIXLTD,The Phoenix Mills Ltd,12 Sep 2008,Final Dividend - Rs. - 1.0000,-,16 Sep 2008,23 Sep 2008,09 Sep 2008,15 Sep 2008,-
503100,PHOENIXLTD,The Phoenix Mills Ltd,11 Sep 2009,Final Dividend - Rs. - 1.0000,-,15 Sep 2009,22 Sep 2009,08 Sep 2009,14 Sep 2009,-
503100,PHOENIXLTD,The Phoenix Mills Ltd,17 Sep 2010,Final Dividend - Rs. - 1.2000,-,21 Sep 2010,28 Sep 2010,14 Sep 2010,20 Sep 2010,-
503100,PHOENIXLTD,The Phoenix Mills Ltd,09 Sep 2011,Final Dividend - Rs. - 1.8000,-,13 Sep 2011,20 Sep 2011,06 Sep 2011,12 Sep 2011,-
503100,PHOENIXLTD,The Phoenix Mills Ltd,10 Aug 2012,Dividend - Rs. - 2.0000,-,14 Aug 2012,21 Aug 2012,07 Aug 2012,13 Aug 2012,-
503100,PHOENIXLTD,The Phoenix Mills Ltd,12 Aug 2013,Dividend - Rs. - 2.2000,-,14 Aug 2013,21 Aug 2013,06 Aug 2013,13 Aug 2013,-
503100,PHOENIXLTD,The Phoenix Mills Ltd,13 Aug 2014,Dividend - Rs. - 2.2000,-,19 Aug 2014,26 Aug 2014,11 Aug 2014,18 Aug 2014,-
503100,PHOENIXLTD,The Phoenix Mills Ltd,02 Sep 2015,Dividend - Rs. - 2.2000,-,04 Sep 2015,09 Sep 2015,28 Aug 2015,03 Sep 2015,-
503100,PHOENIXLTD,The Phoenix Mills Ltd,17 Mar 2016,Interim Dividend - Rs. - 1.7500,19 Mar 2016,-,-,14 Mar 2016,17 Mar 2016,-
503100,PHOENIXLTD,The Phoenix Mills Ltd,31 Aug 2016,Final Dividend - Rs. - 0.4500,-,02 Sep 2016,08 Sep 2016,26 Aug 2016,01 Sep 2016,-
503100,PHOENIXLTD,The Phoenix Mills Ltd,18 Sep 2017,Final Dividend - Rs. - 2.4000,-,20 Sep 2017,25 Sep 2017,13 Sep 2017,19 Sep 2017,-
503100,PHOENIXLTD,The Phoenix Mills Ltd,11 Sep 2018,Final Dividend - Rs. - 2.6000,-,13 Sep 2018,18 Sep 2018,06 Sep 2018,11 Sep 2018,-
503100,PHOENIXLTD,The Phoenix Mills Ltd,17 Sep 2019,Final Dividend - Rs. - 3.0000,-,19 Sep 2019,24 Sep 2019,12 Sep 2019,18 Sep 2019,-
