Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
522183,ITL,ITL INDUSTRIES LTD.-$,24 Sep 2007,Dividend - Rs. - 1.0000,-,26 Sep 2007,29 Sep 2007,19 Sep 2007,25 Sep 2007,-
522183,ITL,ITL INDUSTRIES LTD.-$,22 Sep 2008,Dividend - Rs. - 1.0000,-,24 Sep 2008,27 Sep 2008,17 Sep 2008,23 Sep 2008,-
522183,ITL,ITL INDUSTRIES LTD.-$,17 Sep 2009,Dividend - Rs. - 1.0000,-,21 Sep 2009,24 Sep 2009,14 Sep 2009,17 Sep 2009,-
522183,ITL,ITL INDUSTRIES LTD.-$,23 Sep 2010,Dividend - Rs. - 1.0000,-,25 Sep 2010,29 Sep 2010,20 Sep 2010,23 Sep 2010,-
522183,ITL,ITL INDUSTRIES LTD.-$,22 Sep 2011,Dividend - Rs. - 1.0000,-,24 Sep 2011,28 Sep 2011,19 Sep 2011,22 Sep 2011,-
522183,ITL,ITL INDUSTRIES LTD.-$,20 Sep 2012,Dividend - Rs. - 1.0000,-,24 Sep 2012,28 Sep 2012,14 Sep 2012,21 Sep 2012,-
522183,ITL,ITL INDUSTRIES LTD.-$,24 Sep 2013,Dividend - Rs. - 0.5000,-,26 Sep 2013,30 Sep 2013,19 Sep 2013,25 Sep 2013,-
522183,ITL,ITL INDUSTRIES LTD.-$,18 Sep 2014,Dividend - Rs. - 0.5000,-,20 Sep 2014,27 Sep 2014,15 Sep 2014,18 Sep 2014,-
522183,ITL,ITL INDUSTRIES LTD.-$,15 Sep 2015,Dividend - Rs. - 0.5000,-,18 Sep 2015,24 Sep 2015,10 Sep 2015,16 Sep 2015,-
522183,ITL,ITL INDUSTRIES LTD.-$,20 Sep 2017,Dividend - Rs. - 0.5000,-,22 Sep 2017,28 Sep 2017,15 Sep 2017,21 Sep 2017,-
522183,ITL,ITL INDUSTRIES LTD.-$,18 Sep 2018,Dividend - Rs. - 0.5000,-,21 Sep 2018,27 Sep 2018,12 Sep 2018,19 Sep 2018,-
522183,ITL,ITL INDUSTRIES LTD.-$,17 Sep 2019,Dividend - Rs. - 1.0000,-,19 Sep 2019,25 Sep 2019,12 Sep 2019,18 Sep 2019,-
522183,ITL,ITL INDUSTRIES LTD.-$,16 Sep 2020,Dividend - Rs. - 0.5000,-,18 Sep 2020,24 Sep 2020,11 Sep 2020,17 Sep 2020,-
