Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,12 Oct 2007,Scheme of Arrangement ,19 Oct 2007,-,-,12 Oct 2007,18 Oct 2007,-
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,24 Sep 2008,Dividend - Rs. - 2.0000,-,26 Sep 2008,29 Sep 2008,19 Sep 2008,25 Sep 2008,-
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,22 Sep 2009,Dividend - Rs. - 2.0000,-,24 Sep 2009,29 Sep 2009,16 Sep 2009,23 Sep 2009,-
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,10 May 2010,Interim Dividend - Rs. - 1.0000,11 May 2010,-,-,04 May 2010,10 May 2010,-
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,23 Jun 2010,Stock  Split From Rs.10/- to Rs.5/-,24 Jun 2010,-,-,17 Jun 2010,23 Jun 2010,-
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,06 Sep 2010,Final Dividend - Rs. - 0.7500,-,08 Sep 2010,14 Sep 2010,01 Sep 2010,07 Sep 2010,-
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,17 Aug 2011,Dividend - Rs. - 1.2500,-,20 Aug 2011,30 Aug 2011,12 Aug 2011,17 Aug 2011,-
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,06 Sep 2012,Dividend - Rs. - 1.2500,-,08 Sep 2012,14 Sep 2012,03 Sep 2012,06 Sep 2012,-
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,11 Sep 2013,Dividend - Rs. - 0.2500,-,13 Sep 2013,20 Sep 2013,05 Sep 2013,12 Sep 2013,30 Sep 2013
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,18 Sep 2014,Dividend - Rs. - 0.1250,-,22 Sep 2014,29 Sep 2014,15 Sep 2014,19 Sep 2014,14 Oct 2014
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,18 Sep 2015,Dividend - Rs. - 0.1250,-,22 Sep 2015,29 Sep 2015,14 Sep 2015,21 Sep 2015,-
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,21 Sep 2016,Dividend - Rs. - 0.1250,-,23 Sep 2016,30 Sep 2016,16 Sep 2016,22 Sep 2016,-
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,19 Sep 2017,Dividend - Rs. - 0.1250,-,21 Sep 2017,28 Sep 2017,14 Sep 2017,20 Sep 2017,-
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,18 Sep 2018,Dividend - Rs. - 0.1250,-,21 Sep 2018,27 Sep 2018,12 Sep 2018,19 Sep 2018,-
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,18 Sep 2019,Final Dividend - Rs. - 0.1250,-,20 Sep 2019,26 Sep 2019,13 Sep 2019,19 Sep 2019,-
