Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,21 Aug 2008,Dividend - Rs. - 4.0000,-,23 Aug 2008,01 Sep 2008,14 Aug 2008,21 Aug 2008,-
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,06 Aug 2009,Dividend - Rs. - 1.0000,-,08 Aug 2009,18 Aug 2009,03 Aug 2009,06 Aug 2009,-
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,08 Jul 2010,Dividend - Rs. - 3.0000,-,12 Jul 2010,22 Jul 2010,05 Jul 2010,09 Jul 2010,-
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,28 Jul 2011,Dividend - Rs. - 6.0000,-,30 Jul 2011,09 Aug 2011,25 Jul 2011,28 Jul 2011,-
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,26 Jul 2012,Dividend - Rs. - 6.0000,-,28 Jul 2012,07 Aug 2012,23 Jul 2012,26 Jul 2012,-
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,25 Jul 2013,Dividend - Rs. - 4.5000,-,27 Jul 2013,06 Aug 2013,22 Jul 2013,25 Jul 2013,-
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,13 Aug 2014,Dividend - Rs. - 3.5000,-,16 Aug 2014,22 Aug 2014,08 Aug 2014,12 Aug 2014,-
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,10 Aug 2015,Dividend - Rs. - 5.5000,-,12 Aug 2015,19 Aug 2015,05 Aug 2015,11 Aug 2015,-
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,17 Mar 2016,Interim Dividend - Rs. - 12.0000,19 Mar 2016,-,-,14 Mar 2016,17 Mar 2016,-
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,13 Jul 2017,Dividend - Rs. - 14.5000,-,15 Jul 2017,22 Jul 2017,10 Jul 2017,13 Jul 2017,-
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,09 Jul 2018,Dividend - Rs. - 23.0000,-,11 Jul 2018,18 Jul 2018,04 Jul 2018,10 Jul 2018,-
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,14 Aug 2019,Dividend - Rs. - 35.0000,-,17 Aug 2019,23 Aug 2019,08 Aug 2019,14 Aug 2019,-
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,24 Mar 2020,Interim Dividend - Rs. - 17.5000,26 Mar 2020,-,-,19 Mar 2020,25 Mar 2020,-
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,20 Aug 2020,Final Dividend - Rs. - 6.0000,-,22 Aug 2020,28 Aug 2020,17 Aug 2020,20 Aug 2020,-
