Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
523301,TCPLPACK,TCPL PACKAGING LTD.-$,09 Aug 2007,Dividend - Rs. - 1.5000,-,13 Aug 2007,24 Aug 2007,06 Aug 2007,10 Aug 2007,-
523301,TCPLPACK,TCPL PACKAGING LTD.-$,07 Aug 2008,Dividend - Rs. - 1.5000,-,11 Aug 2008,28 Aug 2008,04 Aug 2008,08 Aug 2008,-
523301,TCPLPACK,TCPL PACKAGING LTD.-$,11 Jun 2009,Dividend - Rs. - 1.5000,-,15 Jun 2009,02 Jul 2009,08 Jun 2009,12 Jun 2009,-
523301,TCPLPACK,TCPL PACKAGING LTD.-$,02 Sep 2010,Dividend - Rs. - 1.5000,-,06 Sep 2010,21 Sep 2010,30 Aug 2010,03 Sep 2010,-
523301,TCPLPACK,TCPL PACKAGING LTD.-$,16 Jun 2011,Dividend - Rs. - 1.5000,-,20 Jun 2011,30 Jun 2011,13 Jun 2011,17 Jun 2011,-
523301,TCPLPACK,TCPL PACKAGING LTD.-$,13 Jul 2012,Dividend - Rs. - 2.0000,-,17 Jul 2012,27 Jul 2012,10 Jul 2012,16 Jul 2012,-
523301,TCPLPACK,TCPL PACKAGING LTD.-$,16 Jul 2013,Dividend - Rs. - 2.6500,-,18 Jul 2013,24 Jul 2013,11 Jul 2013,17 Jul 2013,-
523301,TCPLPACK,TCPL PACKAGING LTD.-$,17 Jul 2014,Dividend - Rs. - 2.5000,-,21 Jul 2014,01 Aug 2014,14 Jul 2014,18 Jul 2014,-
523301,TCPLPACK,TCPL PACKAGING LTD.-$,30 Jul 2015,Dividend - Rs. - 6.0000,-,01 Aug 2015,07 Aug 2015,27 Jul 2015,30 Jul 2015,-
523301,TCPLPACK,TCPL PACKAGING LTD.-$,29 Jul 2016,Dividend - Rs. - 7.3500,-,02 Aug 2016,12 Aug 2016,26 Jul 2016,01 Aug 2016,-
523301,TCPLPACK,TCPL PACKAGING LTD.-$,01 Aug 2017,Dividend - Rs. - 6.2500,-,03 Aug 2017,09 Aug 2017,27 Jul 2017,02 Aug 2017,-
523301,TCPLPACK,TCPL PACKAGING LTD.-$,23 Aug 2018,Dividend - Rs. - 3.7000,-,25 Aug 2018,31 Aug 2018,16 Aug 2018,23 Aug 2018,-
523301,TCPLPACK,TCPL PACKAGING LTD.-$,05 Sep 2019,Dividend - Rs. - 5.2500,-,07 Sep 2019,13 Sep 2019,30 Aug 2019,05 Sep 2019,-
523301,TCPLPACK,TCPL PACKAGING LTD.-$,22 Jul 2020,Dividend - Rs. - 4.0000,-,24 Jul 2020,30 Jul 2020,17 Jul 2020,23 Jul 2020,-
