Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
501430,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LTD.,26 Jul 2012,Dividend - Rs. - 2.0000,-,30 Jul 2012,13 Aug 2012,23 Jul 2012,27 Jul 2012,-
501430,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LTD.,25 Jul 2013,Dividend - Rs. - 2.5000,-,27 Jul 2013,08 Aug 2013,22 Jul 2013,25 Jul 2013,-
501430,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LTD.,24 Jul 2014,Dividend - Rs. - 3.0000,-,26 Jul 2014,08 Aug 2014,21 Jul 2014,24 Jul 2014,25 Aug 2014
501430,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LTD.,23 Jul 2015,Dividend - Rs. - 4.0000,-,25 Jul 2015,06 Aug 2015,20 Jul 2015,23 Jul 2015,24 Aug 2015
501430,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LTD.,28 Jul 2016,Dividend - Rs. - 4.0000,-,30 Jul 2016,11 Aug 2016,25 Jul 2016,28 Jul 2016,-
501430,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LTD.,25 Jul 2017,Dividend - Rs. - 4.0000,-,27 Jul 2017,08 Aug 2017,20 Jul 2017,26 Jul 2017,-
501430,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LTD.,30 Jul 2018,Dividend - Rs. - 5.0000,-,01 Aug 2018,13 Aug 2018,25 Jul 2018,31 Jul 2018,-
501430,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LTD.,22 Jul 2019,Final Dividend - Rs. - 5.0000,-,24 Jul 2019,05 Aug 2019,17 Jul 2019,23 Jul 2019,-
501430,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LTD.,22 Jul 2019,Special Dividend - Rs. - 10.0000,-,24 Jul 2019,05 Aug 2019,17 Jul 2019,23 Jul 2019,-
501430,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LTD.,13 Aug 2019,Bonus issue 1:1,14 Aug 2019,-,-,06 Aug 2019,13 Aug 2019,-
501430,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LTD.,30 Jul 2020,Final Dividend - Rs. - 5.0000,31 Jul 2020,-,-,24 Jul 2020,30 Jul 2020,-
