Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
511766,MUTHTFN,MUTHOOT CAPITAL SERVICES LTD.,08 Aug 2007,Dividend - Rs. - 1.2000,-,10 Aug 2007,14 Aug 2007,03 Aug 2007,09 Aug 2007,-
511766,MUTHTFN,MUTHOOT CAPITAL SERVICES LTD.,21 Aug 2008,Dividend - Rs. - 1.5000,-,23 Aug 2008,29 Aug 2008,14 Aug 2008,21 Aug 2008,-
511766,MUTHTFN,MUTHOOT CAPITAL SERVICES LTD.,16 Sep 2009,Dividend - Rs. - 2.0000,-,18 Sep 2009,24 Sep 2009,11 Sep 2009,17 Sep 2009,-
511766,MUTHTFN,MUTHOOT CAPITAL SERVICES LTD.,22 Jul 2010,Dividend - Rs. - 2.5000,-,25 Jul 2010,31 Jul 2010,19 Jul 2010,22 Jul 2010,-
511766,MUTHTFN,MUTHOOT CAPITAL SERVICES LTD.,24 May 2011,Right Issue of Equity Shares ,25 May 2011,-,-,18 May 2011,24 May 2011,-
511766,MUTHTFN,MUTHOOT CAPITAL SERVICES LTD.,04 Jul 2011,Dividend - Rs. - 3.0000,-,06 Jul 2011,11 Jul 2011,28 Jun 2011,05 Jul 2011,-
511766,MUTHTFN,MUTHOOT CAPITAL SERVICES LTD.,23 Jul 2012,Dividend - Rs. - 3.5000,-,25 Jul 2012,31 Jul 2012,18 Jul 2012,24 Jul 2012,-
511766,MUTHTFN,MUTHOOT CAPITAL SERVICES LTD.,01 Aug 2013,Dividend - Rs. - 4.0000,-,03 Aug 2013,08 Aug 2013,29 Jul 2013,01 Aug 2013,06 Sep 2013
511766,MUTHTFN,MUTHOOT CAPITAL SERVICES LTD.,21 Aug 2014,Dividend - Rs. - 4.5000,-,25 Aug 2014,03 Sep 2014,14 Aug 2014,22 Aug 2014,-
511766,MUTHTFN,MUTHOOT CAPITAL SERVICES LTD.,13 Aug 2015,Dividend - Rs. - 5.0000,-,15 Aug 2015,21 Aug 2015,13 Aug 2015,13 Aug 2015,-
511766,MUTHTFN,MUTHOOT CAPITAL SERVICES LTD.,17 Mar 2016,Interim Dividend - Rs. - 5.5000,19 Mar 2016,-,-,14 Mar 2016,17 Mar 2016,-
511766,MUTHTFN,MUTHOOT CAPITAL SERVICES LTD.,12 Jun 2017,Bonus issue 1:10,13 Jun 2017,-,-,06 Jun 2017,12 Jun 2017,-
